GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X7_009001	scaffold_59:58641-59490	+	243	hypothetical protein													
X7_009002	scaffold_59:59591-59989	-	94	mRNA splicing protein sme1													
X7_009003	scaffold_59:60372-63548	+	973	hypothetical protein													
X7_009004	scaffold_59:64027-66928	-	966	hypothetical protein													
X7_009005	scaffold_59:68444-69345	+	216	hypothetical protein		ENOG41											
X7_009006	scaffold_59:69716-70250	-	124	H(+)-transporting V1 sector ATPase subunit F													
X7_009007	scaffold_59:113492-114867	+	440	hypothetical protein		ENOG41											
X7_009008	scaffold_59:115712-117001	-	373	hypothetical protein													
X7_009009	scaffold_59:117621-119013	+	463	hypothetical protein													
X7_009010	scaffold_59:119336-121811	+	772	hypothetical protein													
X7_009011	scaffold_59:123289-124559	+	319	hypothetical protein		ENOG41											
X7_009012	scaffold_59:125265-128360	-	989	bck1-like resistance to osmotic shock		ENOG41											
X7_009013	scaffold_59:128929-130570	-	512	hypothetical protein													
X7_009014	scaffold_59:130929-131485	+	163	hypothetical protein		ENOG41											
X7_009015	scaffold_59:132429-135808	-	1109	hypothetical protein		ENOG41											
X7_009226	scaffold_60:62976-63618	+	180	hypothetical protein													
X7_009227	scaffold_60:63985-64967	-	198	Rho GTPase													
X7_009228	scaffold_60:65709-69710	+	1265	hypothetical protein													
X7_009229	scaffold_60:70005-70987	-	308	hypothetical protein		ENOG41											
X7_009230	scaffold_60:71312-72628	+	382	hypothetical protein													
X7_009231	scaffold_60:72834-73661	-	157	Nuclear transport factor 2		ENOG41											
X7_009232	scaffold_60:75298-76975	+	522	hypothetical protein													
X7_009233	scaffold_60:77859-81180	-	1042	hypothetical protein		ENOG41											
X7_009234	scaffold_60:82794-83726	-	294	hypothetical protein		ENOG41											
X7_009235	scaffold_60:85234-89623	+	1056	hypothetical protein		ENOG41											
X7_009236	scaffold_60:90897-92353	+	462	hypothetical protein		ENOG41											
X7_009237	scaffold_60:93111-94912	+	309	hypothetical protein													
X7_009238	scaffold_60:95769-97959	-	651	hypothetical protein		ENOG41											
X7_009239	scaffold_60:98942-101145	-	684	hypothetical protein													
X7_009240	scaffold_60:102739-106463	+	1167	hypothetical protein													
X7_009241	scaffold_60:107144-107986	-	240	hypothetical protein		ENOG41											
X7_009242	scaffold_60:109140-110031	+	271	hypothetical protein		ENOG41											
X7_009243	scaffold_60:110756-112584	-	429	hypothetical protein		ENOG41											
X7_009244	scaffold_60:114680-117083	+	800	hypothetical protein		ENOG41											
X7_009245	scaffold_60:118164-121047	-	820	hypothetical protein		ENOG41											
X7_009246	scaffold_60:127258-129487	+	721	hypothetical protein													
X7_009247	scaffold_60:130147-131332	-	394	hypothetical protein													
X7_009248	scaffold_60:132042-138089	+	1665	hypothetical protein		ENOG41											
X7_009249	scaffold_60:138889-140279	-	399	hypothetical protein		ENOG41											
X7_009250	scaffold_60:140892-142415	+	489	hypothetical protein													
X7_009251	scaffold_60:144820-147019	-	713	hypothetical protein		ENOG41											
X7_009252	scaffold_60:148926-156358	-	2405	hypothetical protein													
X7_009253	scaffold_60:156982-161623	+	1433	hypothetical protein		ENOG41											
X7_009254	scaffold_60:173959-175558	-	494	hypothetical protein		ENOG41											
X7_009255	scaffold_60:177152-181205	+	849	hypothetical protein		ENOG41											
X7_009256	scaffold_60:181525-182714	-	336	hypothetical protein													
X7_009257	scaffold_60:184316-189815	+	1476	hypothetical protein		ENOG41											
X7_009258	scaffold_60:190718-191104	+	111	hypothetical protein		ENOG41											
X7_009259	scaffold_60:191880-192938	-	222	hypothetical protein													
X7_009260	scaffold_60:193475-196298	+	940	hypothetical protein		ENOG41											
X7_009261	scaffold_60:197107-199048	+	646	hypothetical protein													
X7_009262	scaffold_60:200173-200842	+	222	hypothetical protein													
X7_009263	scaffold_60:201711-204602	+	877	hypothetical protein													
X7_009264	scaffold_60:204994-205782	-	243	hypothetical protein		ENOG41											
X7_009265	scaffold_60:206140-207508	+	437	hypothetical protein		ENOG41											
X7_009266	scaffold_60:208140-209293	-	362	hypothetical protein													
X7_009267	scaffold_60:210184-210658	+	122	hypothetical protein													
X7_009268	scaffold_60:212456-215204	+	865	hypothetical protein		ENOG41											
X7_009269	scaffold_60:215501-216668	-	388	hypothetical protein													
X7_009270	scaffold_61:45606-54874	-	2422	hypothetical protein													
X7_009271	scaffold_61:55231-59398	+	1264	hypothetical protein													
X7_009272	scaffold_61:59520-61148	-	524	hypothetical protein		ENOG41											
X7_009273	scaffold_61:61735-63475	+	547	hypothetical protein		ENOG41											
X7_009274	scaffold_61:63847-64519	+	223	hypothetical protein		ENOG41											
X7_009275	scaffold_61:65732-66714	+	289	hypothetical protein		ENOG41											
X7_009276	scaffold_61:67566-68274	+	168	hypothetical protein													
X7_009277	scaffold_61:68723-69489	-	161	hypothetical protein		ENOG41											
X7_009278	scaffold_61:69977-71165	-	377	hypothetical protein		ENOG41											
X7_009279	scaffold_61:72585-74634	-	647	hypothetical protein													
X7_009280	scaffold_61:75629-76377	-	190	Neuronal calcium sensor 1													
X7_009281	scaffold_61:76816-77766	+	296	hypothetical protein		ENOG41											
X7_009282	scaffold_61:78330-81455	+	970	hypothetical protein		ENOG41											
X7_009284	scaffold_61:84742-90063	+	1695	DNA topoisomerase 2													
X7_009285	scaffold_61:92554-94000	+	448	hypothetical protein		ENOG41											
X7_009286	scaffold_61:94666-96129	+	402	hypothetical protein		ENOG41											
X7_009287	scaffold_61:96563-97867	-	366	hypothetical protein													
X7_009288	scaffold_61:99801-101568	+	570	hypothetical protein		ENOG41											
X7_009289	scaffold_61:102538-106932	+	1353	hypothetical protein		ENOG41											
X7_009290	scaffold_61:107245-108523	-	425	hypothetical protein		ENOG41											
X7_009291	scaffold_61:109013-110445	+	442	hypothetical protein													
X7_009292	scaffold_61:111422-114594	+	1034	hypothetical protein		ENOG41											
X7_009293	scaffold_61:115084-118440	-	1098	hypothetical protein		ENOG41											
X7_009294	scaffold_61:118730-119188	-	134	hypothetical protein													
X7_009295	scaffold_61:119672-120692	-	306	hypothetical protein													
X7_009296	scaffold_61:121299-121935	+	211	hypothetical protein		ENOG41											
X7_009297	scaffold_61:122680-123829	+	364	hypothetical protein													
X7_009298	scaffold_61:124051-128407	-	989	hypothetical protein		ENOG41											
X7_009299	scaffold_61:144493-145468	-	283	diphthine synthase													
X7_009300	scaffold_61:145854-147409	+	438	hypothetical protein													
X7_009301	scaffold_61:147588-148218	-	209	hypothetical protein													
X7_009302	scaffold_61:149726-151521	+	562	hypothetical protein		ENOG41											
X7_009303	scaffold_61:152077-153822	-	249	hypothetical protein		ENOG41											
X7_009304	scaffold_61:155228-155996	+	198	AP-2 complex subunit sigma													
X7_009305	scaffold_61:156799-157662	-	259	BLI-3 blue-light-inducible Bli-3 protein		ENOG41											
X7_009306	scaffold_61:159163-162198	-	961	hypothetical protein		ENOG41											
X7_009307	scaffold_61:162780-164172	+	463	hypothetical protein													
X7_009308	scaffold_61:164431-167285	-	819	DNA-dependent ATPase of the nucleotide excision repair factor 4 complex													
X7_009309	scaffold_61:168250-170219	+	621	hypothetical protein													
X7_009310	scaffold_61:171643-175324	-	1076	hypothetical protein		ENOG41											
X7_009311	scaffold_61:176100-179474	+	1098	hypothetical protein		ENOG41											
X7_009312	scaffold_61:180354-181795	+	458	hypothetical protein		ENOG41											
X7_009313	scaffold_61:182157-184520	-	454	hypothetical protein		ENOG41											
X7_009314	scaffold_61:186808-187672	+	268	hypothetical protein													
X7_009315	scaffold_61:188259-191856	-	1198	hypothetical protein		ENOG41											
X7_009316	scaffold_61:192244-193432	+	395	hypothetical protein													
X7_009317	scaffold_61:193714-194850	-	344	hypothetical protein													
X7_009318	scaffold_61:195017-197308	+	728	hypothetical protein													
X7_009319	scaffold_61:197921-205380	+	1772	hypothetical protein		ENOG41											
X7_009320	scaffold_61:206856-210679	+	1158	hypothetical protein													
X7_009321	scaffold_61:212691-214917	-	741	hypothetical protein													
X7_009322	scaffold_61:216020-218749	+	889	hypothetical protein		ENOG41											
X7_009323	scaffold_61:219046-219780	-	222	hypothetical protein													
X7_009324	scaffold_61:220937-223558	-	822	hypothetical protein		ENOG41											
X7_009325	scaffold_61:224280-225500	+	372	hypothetical protein													
X7_009326	scaffold_61:225925-226558	-	210	hypothetical protein													
X7_009327	scaffold_61:227397-229323	+	641	hypothetical protein		ENOG41											
X7_009328	scaffold_61:229612-232342	-	353	hypothetical protein													
X7_009329	scaffold_61:232729-236969	+	1202	hypothetical protein													
X7_009330	scaffold_61:237268-239730	-	639	hypothetical protein		ENOG41											
X7_009331	scaffold_62:25855-27581	+	502	hypothetical protein													
X7_009332	scaffold_62:32774-34120	-	412	hypothetical protein													
X7_009333	scaffold_62:36437-37638	+	353	hypothetical protein													
X7_009334	scaffold_62:39067-39583	+	171	hypothetical protein													
X7_009335	scaffold_62:40596-41151	-	184	hypothetical protein													
X7_009336	scaffold_62:44443-46702	-	752	hypothetical protein		ENOG41											
X7_009337	scaffold_62:52066-55706	+	716	hypothetical protein													
X7_009338	scaffold_62:58938-59331	-	113	hypothetical protein													
X7_009339	scaffold_62:61480-66602	+	1106	hypothetical protein		ENOG41											
X7_009340	scaffold_62:66805-69273	-	224	hypothetical protein													
X7_009341	scaffold_62:69692-70427	+	244	hypothetical protein													
X7_009342	scaffold_62:70982-72085	-	325	hypothetical protein													
X7_009343	scaffold_62:73641-76475	-	922	hypothetical protein		ENOG41											
X7_009344	scaffold_62:77743-79066	-	422	hypothetical protein		ENOG41											
X7_009345	scaffold_62:79425-80859	+	438	hypothetical protein		ENOG41											
X7_009346	scaffold_62:81122-82375	-	316	cross-pathway control WD-repeat protein cpc2													
X7_009347	scaffold_62:84000-84420	+	118	hypothetical protein		ENOG41											
X7_009348	scaffold_62:84963-90976	-	714	hypothetical protein		ENOG41											
X7_009349	scaffold_62:91898-93924	+	583	hypothetical protein		ENOG41											
X7_009350	scaffold_62:94488-95510	+	320	hypothetical protein													
X7_009351	scaffold_62:95946-97608	+	553	hypothetical protein		ENOG41											
X7_009352	scaffold_62:98273-101828	+	1134	hypothetical protein		ENOG41											
X7_009353	scaffold_62:102443-106087	-	880	acid phosphatase pho5													
X7_009354	scaffold_62:108773-112479	-	1131	hypothetical protein													
X7_009355	scaffold_62:112951-113830	+	292	hypothetical protein		ENOG41											
X7_009356	scaffold_62:114461-114692	-	76	hypothetical protein													
X7_009357	scaffold_62:115190-117071	-	610	hypothetical protein													
X7_009358	scaffold_62:117493-118836	+	410	hypothetical protein													
X7_009359	scaffold_62:119254-121280	-	522	hypothetical protein													
X7_009360	scaffold_62:122160-124117	-	619	hypothetical protein													
X7_009361	scaffold_62:125075-125590	+	132	hypothetical protein		ENOG41											
X7_009362	scaffold_62:125865-126669	-	267	hypothetical protein													
X7_009363	scaffold_62:127050-128150	-	336	hypothetical protein		ENOG41											
X7_009364	scaffold_62:128596-134068	+	1823	hypothetical protein													
X7_009365	scaffold_62:135044-136181	-	336	hypothetical protein		ENOG41											
X7_009366	scaffold_62:137042-141757	+	1232	hypothetical protein													
X7_009367	scaffold_62:144219-148604	-	1154	hypothetical protein		ENOG41											
X7_009368	scaffold_62:149072-149897	+	256	hypothetical protein													
X7_009369	scaffold_62:151419-155515	-	1098	hypothetical protein		ENOG41											
X7_009370	scaffold_62:156270-158617	+	712	hypothetical protein													
X7_009371	scaffold_62:159775-161310	+	494	hypothetical protein													
X7_009372	scaffold_62:161636-162332	-	191	hypothetical protein		ENOG41											
X7_009373	scaffold_62:163462-166267	-	917	hypothetical protein		ENOG41											
X7_009374	scaffold_62:166990-167740	-	210	hypothetical protein													
X7_009375	scaffold_62:168191-170416	-	706	hypothetical protein		ENOG41											
X7_009376	scaffold_62:174790-176134	-	447	hypothetical protein		ENOG41											
X7_009378	scaffold_62:179894-184622	-	952	hypothetical protein		ENOG41											
X7_009379	scaffold_62:187377-188319	+	275	hypothetical protein		ENOG41											
X7_009380	scaffold_62:188910-190580	-	486	hypothetical protein													
X7_009381	scaffold_62:191234-192916	+	449	hypothetical protein		ENOG41											
X7_009383	scaffold_63:14114-14777	-	220	hypothetical protein													
X7_009384	scaffold_63:16054-17252	+	380	hypothetical protein		ENOG41											
X7_009385	scaffold_63:18142-18556	-	137	hypothetical protein													
X7_009386	scaffold_63:20693-21368	+	224	hypothetical protein													
X7_009387	scaffold_63:21978-22960	-	254	hypothetical protein													
X7_009388	scaffold_63:24112-25390	+	342	hypothetical protein		ENOG41											
X7_009389	scaffold_63:26979-28362	+	410	hypothetical protein		ENOG41											
X7_009390	scaffold_63:29092-29549	-	129	hypothetical protein													
X7_009391	scaffold_63:35343-37665	+	687	hypothetical protein		ENOG41											
X7_009392	scaffold_63:37785-42287	-	1144	hypothetical protein		ENOG41											
X7_009393	scaffold_63:43847-44303	-	151	hypothetical protein		ENOG41											
X7_009394	scaffold_63:47944-48796	-	263	hypothetical protein		ENOG41											
X7_009395	scaffold_63:49674-53383	-	778	hypothetical protein		ENOG41											
X7_009396	scaffold_63:55369-55923	+	166	hypothetical protein													
X7_009397	scaffold_63:57486-58938	+	483	hypothetical protein		ENOG41											
X7_009398	scaffold_63:60794-62331	-	461	hypothetical protein													
X7_009399	scaffold_63:64226-68843	-	1538	hypothetical protein		ENOG41											
X7_009400	scaffold_63:71189-72578	+	443	hypothetical protein													
X7_009401	scaffold_63:73348-76383	-	941	hypothetical protein													
X7_009402	scaffold_63:76889-77946	-	315	hypothetical protein		ENOG41											
X7_009403	scaffold_63:79086-80904	+	605	hypothetical protein		ENOG41											
X7_009404	scaffold_63:81305-82020	-	177	hypothetical protein													
X7_009405	scaffold_63:83371-85885	-	837	hypothetical protein		ENOG41											
X7_009406	scaffold_63:86344-88765	-	806	hypothetical protein		ENOG41											
X7_009407	scaffold_63:89635-90670	-	344	hypothetical protein													
X7_009408	scaffold_63:90979-93934	-	907	hypothetical protein		ENOG41											
X7_009409	scaffold_63:94454-98343	+	1243	hypothetical protein													
X7_009410	scaffold_63:102058-104657	+	599	hypothetical protein													
X7_009411	scaffold_63:105838-108846	+	256	hypothetical protein													
X7_009412	scaffold_63:109216-110764	+	300	hypothetical protein													
X7_009413	scaffold_63:112214-117169	+	854	hypothetical protein		ENOG41											
X7_009414	scaffold_63:117611-118153	+	158	hypothetical protein													
X7_009415	scaffold_63:120567-121024	+	128	hypothetical protein													
X7_009416	scaffold_63:123307-123762	+	129	hypothetical protein													
X7_009417	scaffold_63:124101-125212	-	330	hypothetical protein		ENOG41											
X7_009418	scaffold_63:126610-128090	+	475	hypothetical protein		ENOG41											
X7_009419	scaffold_63:131492-134684	+	541	hypothetical protein													
X7_009420	scaffold_63:160108-160501	-	113	hypothetical protein													
X7_009421	scaffold_63:160919-161144	+	74	hypothetical protein													
X7_009422	scaffold_63:163586-164150	+	187	hypothetical protein		ENOG41											
X7_009423	scaffold_63:164793-165392	-	135	hypothetical protein		ENOG41											
X7_009424	scaffold_63:167540-167867	+	108	hypothetical protein													
X7_009425	scaffold_63:169130-172767	+	332	hypothetical protein													
X7_009426	scaffold_63:174612-175974	-	453	hypothetical protein													
X7_009427	scaffold_63:176436-179487	-	962	MCM DNA helicase complex subunit mcm6													
X7_009428	scaffold_63:179873-183687	-	1220	hypothetical protein													
X7_009429	scaffold_63:186593-188660	-	597	hypothetical protein													
X7_009430	scaffold_63:189866-195316	+	1784	hypothetical protein													
X7_009431	scaffold_63:196128-199047	-	902	hypothetical protein													
X7_009432	scaffold_63:200465-201623	+	330	hypothetical protein		ENOG41											
X7_009433	scaffold_63:202019-205559	+	1179	hypothetical protein		ENOG41											
X7_009434	scaffold_63:206131-207145	-	337	cytosolic Fe-S cluster assembly factor nbp35													
X7_009435	scaffold_63:207704-210901	+	988	phosphatidylethanolamine N-methyltransferase													
X7_009436	scaffold_63:211524-212307	+	225	hypothetical protein													
X7_009437	scaffold_63:212672-213128	-	151	hypothetical protein													
X7_009438	scaffold_63:215453-217580	-	690	hypothetical protein													
X7_009439	scaffold_63:218308-219310	-	333	hypothetical protein		ENOG41											
X7_009440	scaffold_63:222979-226808	-	1158	hypothetical protein		ENOG41											
X7_009441	scaffold_63:228505-229756	+	416	hypothetical protein		ENOG41											
X7_009442	scaffold_63:229998-231389	-	429	hypothetical protein		ENOG41											
X7_009443	scaffold_63:232298-233027	+	227	hypothetical protein													
X7_009444	scaffold_63:233367-234319	+	299	hypothetical protein													
X7_009445	scaffold_63:234660-236994	+	777	hypothetical protein													
X7_009446	scaffold_63:239764-241486	+	254	hypothetical protein													
X7_009447	scaffold_64:20428-21004	+	172	hypothetical protein													
X7_009448	scaffold_64:21501-21807	+	101	hypothetical protein													
X7_009449	scaffold_64:23346-25092	+	524	hypothetical protein		ENOG41											
X7_009450	scaffold_64:77402-78546	+	361	hypothetical protein		ENOG41											
X7_009451	scaffold_64:79143-80943	+	532	hypothetical protein		ENOG41											
X7_009453	scaffold_64:237951-239208	-	418	hypothetical protein													
X7_009454	scaffold_65:62706-63876	-	389	hypothetical protein		ENOG41											
X7_009455	scaffold_65:64356-67606	-	953	hypothetical protein													
X7_009456	scaffold_65:71172-72369	-	371	hypothetical protein													
X7_009457	scaffold_65:73103-74053	-	262	hypothetical protein		ENOG41											
X7_009458	scaffold_65:74717-77596	-	861	hypothetical protein		ENOG41											
X7_009459	scaffold_65:95074-95746	-	183	hypothetical protein													
X7_009460	scaffold_65:98675-101361	+	831	hypothetical protein		ENOG41											
X7_009461	scaffold_65:101709-102939	+	409	hypothetical protein		ENOG41											
X7_009462	scaffold_65:103128-103845	+	238	hypothetical protein													
X7_009463	scaffold_65:104409-104799	+	84	hypothetical protein													
X7_009464	scaffold_65:104985-106359	-	440	bifunctional chorismate synthase/riboflavin reductase [NAD(P)H] aro2													
X7_009465	scaffold_65:106384-108273	+	569	hypothetical protein													
X7_009466	scaffold_65:108535-109813	-	425	hypothetical protein													
X7_009467	scaffold_65:110712-113628	-	770	hypothetical protein													
X7_009468	scaffold_65:114608-115929	+	410	hypothetical protein		ENOG41											
X7_009469	scaffold_65:118515-120017	-	418	hypothetical protein													
X7_009470	scaffold_65:121474-122663	+	348	hypothetical protein		ENOG41											
X7_009471	scaffold_65:122975-124691	+	465	hypothetical protein													
X7_009472	scaffold_65:125638-131318	+	913	hypothetical protein		ENOG41											
X7_009473	scaffold_65:139822-142621	+	831	hypothetical protein		ENOG41											
X7_009474	scaffold_65:143707-145526	-	455	hypothetical protein													
X7_009475	scaffold_65:146605-149011	-	764	hypothetical protein		ENOG41											
X7_009476	scaffold_65:149468-150271	+	248	hypothetical protein													
X7_009477	scaffold_65:153769-157346	+	1171	hypothetical protein													
X7_009478	scaffold_65:158179-159611	+	455	hypothetical protein													
X7_009479	scaffold_65:160288-161135	+	242	hypothetical protein													
X7_009480	scaffold_65:162799-163347	-	164	hypothetical protein													
X7_009481	scaffold_65:163822-164905	+	360	hypothetical protein													
X7_009482	scaffold_65:166228-167963	-	551	hypothetical protein		ENOG41											
X7_009483	scaffold_65:170372-172205	-	463	hypothetical protein													
X7_009484	scaffold_65:172758-174142	-	444	hypothetical protein		ENOG41											
X7_009485	scaffold_65:174765-177864	+	1014	hypothetical protein													
X7_009486	scaffold_65:178570-179769	-	352	hypothetical protein													
X7_009487	scaffold_65:181723-183342	+	475	hypothetical protein													
X7_009488	scaffold_65:183646-185266	-	482	hypothetical protein													
X7_009489	scaffold_65:185512-186254	+	211	hypothetical protein		ENOG41											
X7_009490	scaffold_65:188004-189470	-	323	hypothetical protein													
X7_009491	scaffold_65:192361-195128	+	834	hypothetical protein		ENOG41											
X7_009492	scaffold_65:195721-197795	+	639	hypothetical protein													
X7_009493	scaffold_65:197893-200558	-	832	hypothetical protein													
X7_009494	scaffold_65:200982-201868	-	239	hypothetical protein													
X7_009495	scaffold_65:202436-203680	-	326	hypothetical protein													
X7_009496	scaffold_65:205025-205694	-	203	hypothetical protein													
X7_009497	scaffold_66:8579-9556	-	304	hypothetical protein													
X7_009498	scaffold_66:9685-11114	+	459	hypothetical protein													
X7_009499	scaffold_66:11886-13500	-	397	hypothetical protein													
X7_009500	scaffold_66:25389-25966	+	152	hypothetical protein		ENOG41											
X7_009501	scaffold_66:26048-27234	-	327	hypothetical protein		ENOG41											
X7_009503	scaffold_66:28315-28921	-	201	hypothetical protein													
X7_009504	scaffold_66:30831-32925	-	680	hypothetical protein													
X7_009505	scaffold_66:33226-35205	-	591	hypothetical protein													
X7_009506	scaffold_66:35483-37377	+	578	hypothetical protein													
X7_009507	scaffold_66:38068-40130	-	647	hypothetical protein		ENOG41											
X7_009508	scaffold_66:41583-42615	+	321	hypothetical protein													
X7_009509	scaffold_66:42820-44100	-	408	replication factor C subunit 4													
X7_009510	scaffold_66:44177-46062	+	376	hypothetical protein		ENOG41											
X7_009511	scaffold_66:64842-66610	-	514	hypothetical protein		ENOG41											
X7_009512	scaffold_66:68647-72610	-	1320	hypothetical protein													
X7_009513	scaffold_66:73092-79161	+	2002	hypothetical protein													
X7_009514	scaffold_66:80988-83922	-	977	hypothetical protein		ENOG41											
X7_009515	scaffold_66:84775-88085	+	962	hypothetical protein													
X7_009516	scaffold_66:89365-90499	+	377	hypothetical protein		ENOG41											
X7_009517	scaffold_66:92180-92903	-	240	hypothetical protein													
X7_009518	scaffold_66:93895-94464	-	169	hypothetical protein		ENOG41											
X7_009519	scaffold_66:94834-95234	+	104	hypothetical protein		ENOG41											
X7_009520	scaffold_66:97645-99623	+	569	hypothetical protein													
X7_009522	scaffold_66:103026-103464	-	117	hypothetical protein													
X7_009523	scaffold_66:104014-105515	-	397	hypothetical protein													
X7_009524	scaffold_66:106599-107309	+	217	hypothetical protein		ENOG41											
X7_009525	scaffold_66:107632-108302	+	187	hypothetical protein													
X7_009526	scaffold_66:108343-109960	-	429	hypothetical protein													
X7_009527	scaffold_66:110393-112774	+	777	hypothetical protein		ENOG41											
X7_009528	scaffold_66:113414-114065	-	164	Histone H3-like centromeric protein hH3v													
X7_009529	scaffold_66:114292-114869	+	176	hypothetical protein													
X7_009530	scaffold_66:115090-115514	+	122	hypothetical protein													
X7_009531	scaffold_66:116419-117162	-	182	hypothetical protein		ENOG41											
X7_009532	scaffold_66:117382-121065	+	1196	hypothetical protein		ENOG41											
X7_009533	scaffold_66:121878-125349	+	1156	hypothetical protein		ENOG41											
X7_009534	scaffold_66:126641-127863	+	360	hypothetical protein		ENOG41											
X7_009535	scaffold_66:128506-128965	+	152	hypothetical protein		ENOG41											
X7_009536	scaffold_66:129490-130126	-	211	hypothetical protein		ENOG41											
X7_009537	scaffold_66:130555-131843	+	395	GDP-mannose transporter													
X7_009538	scaffold_66:133305-134103	+	217	hypothetical protein													
X7_009539	scaffold_66:134985-137241	-	694	hypothetical protein		ENOG41											
X7_009540	scaffold_66:147891-148329	+	94	hypothetical protein													
X7_009541	scaffold_66:150027-151469	-	290	hypothetical protein													
X7_009542	scaffold_66:152813-154250	-	478	hypothetical protein		ENOG41											
X7_009543	scaffold_66:155001-155569	+	133	hypothetical protein													
X7_009544	scaffold_66:155859-156275	-	102	hypothetical protein													
X7_009545	scaffold_66:156656-157778	+	373	hypothetical protein		ENOG41											
X7_009546	scaffold_66:157862-158451	-	173	hypothetical protein													
X7_009547	scaffold_66:158923-159682	+	252	hypothetical protein													
X7_009548	scaffold_66:160445-161757	-	359	hypothetical protein		ENOG41											
X7_009549	scaffold_66:162483-162792	+	86	hypothetical protein		ENOG41											
X7_009550	scaffold_66:163397-165097	+	542	hypothetical protein		ENOG41											
X7_009551	scaffold_66:166154-167484	-	403	hypothetical protein		ENOG41											
X7_009552	scaffold_66:168807-170257	+	388	hypothetical protein		ENOG41											
X7_009553	scaffold_66:171079-173524	-	714	hypothetical protein		ENOG41											
X7_009554	scaffold_66:173914-175211	-	415	hypothetical protein													
X7_009556	scaffold_66:188215-189099	-	267	hypothetical protein													
X7_009557	scaffold_66:189472-196290	-	1608	hypothetical protein													
X7_009558	scaffold_66:197075-198453	+	434	Eukaryotic peptide chain release factor subunit 1													
X7_009559	scaffold_66:198883-199789	-	301	hypothetical protein													
X7_009560	scaffold_66:200015-200875	+	158	60S ribosomal protein L23A													
X7_009561	scaffold_66:205551-212588	+	754	hypothetical protein													
X7_009562	scaffold_66:212896-214273	+	425	hypothetical protein													
X7_009563	scaffold_66:215141-221056	-	1861	hypothetical protein													
X7_009564	scaffold_66:221304-224516	+	670	hypothetical protein													
X7_009565	scaffold_66:225714-234559	-	2693	hypothetical protein		ENOG41											
X7_009566	scaffold_66:235642-238766	+	1023	hypothetical protein													
X7_009567	scaffold_67:6184-9923	+	1225	hypothetical protein													
X7_009568	scaffold_67:11104-11587	+	160	hypothetical protein													
X7_009569	scaffold_67:11961-14448	-	828	hypothetical protein		ENOG41											
X7_009570	scaffold_67:14921-15350	+	142	hypothetical protein		ENOG41											
X7_009571	scaffold_67:15623-16434	-	249	hypothetical protein													
X7_009572	scaffold_67:17154-20387	-	577	hypothetical protein		ENOG41											
X7_009573	scaffold_67:21052-25155	-	1087	hypothetical protein													
X7_009574	scaffold_67:25673-28276	+	848	hypothetical protein		ENOG41											
X7_009575	scaffold_67:28800-30857	-	647	hypothetical protein		ENOG41											
X7_009576	scaffold_67:31789-39648	-	2569	hypothetical protein		ENOG41											
X7_009577	scaffold_67:40022-42952	+	756	hypothetical protein													
X7_009578	scaffold_67:45406-47500	+	608	hypothetical protein		ENOG41											
X7_009579	scaffold_67:48069-49700	-	490	hypothetical protein													
X7_009580	scaffold_67:50064-52413	+	699	hypothetical protein		ENOG41											
X7_009581	scaffold_67:53295-53579	+	76	hypothetical protein													
X7_009582	scaffold_67:54559-55534	-	324	hypothetical protein		ENOG41											
X7_009583	scaffold_67:57101-58792	+	543	hypothetical protein													
X7_009584	scaffold_67:59808-61172	-	401	hypothetical protein		ENOG41											
X7_009585	scaffold_67:61759-62323	+	163	Peptidyl-prolyl cis-trans isomerase cyp10													
X7_009586	scaffold_67:63657-64125	-	155	hypothetical protein		ENOG41											
X7_009587	scaffold_67:65315-66203	+	225	hypothetical protein													
X7_009588	scaffold_67:67557-70512	-	984	hypothetical protein		ENOG41											
X7_009589	scaffold_67:71819-77874	+	1390	hypothetical protein		ENOG41											
X7_009590	scaffold_67:78502-81440	+	908	proteasome regulatory particle base subunit													
X7_009591	scaffold_67:83276-85280	+	667	hypothetical protein													
X7_009592	scaffold_67:85465-86432	-	285	hypothetical protein													
X7_009593	scaffold_67:86716-89473	+	918	ATP-dependent RNA helicase dbp10													
X7_009594	scaffold_67:89797-90217	+	139	hypothetical protein													
X7_009595	scaffold_67:91385-92094	+	217	hypothetical protein													
X7_009596	scaffold_67:94922-97770	+	931	hypothetical protein													
X7_009597	scaffold_67:98017-98775	-	201	hypothetical protein													
X7_009598	scaffold_67:99892-104861	+	907	hypothetical protein													
X7_009599	scaffold_67:105737-106890	+	340	hypothetical protein													
X7_009600	scaffold_67:108095-110378	+	692	hypothetical protein													
X7_009601	scaffold_67:111682-113229	-	365	hypothetical protein													
X7_009602	scaffold_67:115065-116863	-	545	hypothetical protein		ENOG41											
X7_009603	scaffold_67:118181-119219	+	345	hypothetical protein		ENOG41											
X7_009604	scaffold_67:120497-124062	-	1080	hypothetical protein													
X7_009605	scaffold_67:124526-126164	+	466	autophagy protein													
X7_009606	scaffold_67:126609-128872	-	736	hypothetical protein		ENOG41											
X7_009607	scaffold_67:132218-136073	+	709	hypothetical protein		ENOG41											
X7_009608	scaffold_67:136862-139883	+	1006	hypothetical protein		ENOG41											
X7_009609	scaffold_67:140194-140925	+	218	hypothetical protein													
X7_009610	scaffold_67:142491-144719	-	687	hypothetical protein													
