GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X5_000522	scaffold_100:104021-104601	+	177	hypothetical protein													
X5_000523	scaffold_100:105512-109887	-	1396	hypothetical protein		ENOG41											
X5_000524	scaffold_100:110460-112172	+	537	hypothetical protein		ENOG41											
X5_000525	scaffold_100:114370-116357	+	568	hypothetical protein													
X5_000526	scaffold_100:123577-126325	-	581	hypothetical protein													
X5_000527	scaffold_100:127316-130627	-	996	hypothetical protein													
X5_000580	scaffold_101:45298-46735	+	478	hypothetical protein		ENOG41											
X5_000581	scaffold_101:47137-50035	-	965	DNA ligase (ATP)													
X5_000582	scaffold_101:51053-53029	+	589	hypothetical protein													
X5_000583	scaffold_101:53927-55334	+	468	hypothetical protein		ENOG41											
X5_000584	scaffold_101:56410-65396	-	2896	hypothetical protein		ENOG41											
X5_000585	scaffold_101:67255-68775	+	486	hypothetical protein		ENOG41											
X5_000586	scaffold_101:72139-72655	+	171	hypothetical protein													
X5_000587	scaffold_101:74432-75368	-	311	hypothetical protein													
X5_000588	scaffold_101:76154-76652	+	165	hypothetical protein													
X5_000589	scaffold_101:77194-78757	+	501	hypothetical protein													
X5_000590	scaffold_101:78924-82062	-	578	hypothetical protein													
X5_000591	scaffold_101:82242-84037	+	512	hypothetical protein													
X5_000592	scaffold_101:84201-85273	-	336	proteasome regulatory particle subunit RPN11													
X5_000593	scaffold_101:85637-88150	+	785	hypothetical protein													
X5_000594	scaffold_101:88922-97119	-	2584	hypothetical protein													
X5_000595	scaffold_101:97703-99510	+	574	hypothetical protein		ENOG41											
X5_000596	scaffold_101:100886-101999	-	370	hypothetical protein													
X5_000597	scaffold_101:102952-103746	-	220	hypothetical protein													
X5_000598	scaffold_101:104857-106048	-	374	hypothetical protein		ENOG41											
X5_000599	scaffold_101:115929-117934	-	352	hypothetical protein		ENOG41											
X5_000600	scaffold_101:119605-123614	-	1231	hypothetical protein													
X5_000601	scaffold_101:125913-129271	+	868	hypothetical protein		ENOG41											
X5_000602	scaffold_101:129992-131504	+	503	hypothetical protein													
X5_000603	scaffold_101:132112-134108	+	619	hypothetical protein		ENOG41											
X5_000604	scaffold_101:134454-135021	+	188	hypothetical protein													
X5_000605	scaffold_101:135617-136175	+	185	hypothetical protein													
X5_000606	scaffold_101:136267-137446	-	392	hypothetical protein													
X5_000607	scaffold_101:137870-141638	-	954	hypothetical protein		ENOG41											
X5_000608	scaffold_101:142612-144819	-	718	hypothetical protein		ENOG41											
X5_000609	scaffold_101:147512-148972	+	423	hypothetical protein													
X5_000610	scaffold_101:148992-149850	+	285	hypothetical protein													
X5_000611	scaffold_101:151275-153321	+	393	hypothetical protein		ENOG41											
X5_000612	scaffold_101:153821-155188	+	347	hypothetical protein		ENOG41											
X5_000613	scaffold_101:156896-158300	-	316	hypothetical protein		ENOG41											
X5_000614	scaffold_101:160025-163622	-	1179	hypothetical protein													
X5_000667	scaffold_102:3907-4297	-	129	hypothetical protein													
X5_000668	scaffold_102:8853-9420	-	188	hypothetical protein													
X5_000669	scaffold_102:14995-16221	-	332	hypothetical protein													
X5_000670	scaffold_102:17208-18371	-	301	hypothetical protein													
X5_000671	scaffold_102:18954-19901	-	269	hypothetical protein													
X5_000672	scaffold_102:22925-24597	+	505	hypothetical protein		ENOG41											
X5_000673	scaffold_102:25088-26465	-	458	hypothetical protein		ENOG41											
X5_000674	scaffold_102:27940-28680	-	198	hypothetical protein		ENOG41											
X5_000675	scaffold_102:30382-34914	+	1029	hypothetical protein		ENOG41											
X5_000676	scaffold_102:36723-36993	-	89	hypothetical protein													
X5_000677	scaffold_102:37321-38643	+	422	hypothetical protein													
X5_000678	scaffold_102:39086-40026	-	250	hypothetical protein		ENOG41											
X5_000679	scaffold_102:40607-41968	+	258	hypothetical protein		ENOG41											
X5_000680	scaffold_102:42046-43807	-	567	hypothetical protein													
X5_000681	scaffold_102:44378-45332	+	291	hypothetical protein													
X5_000682	scaffold_102:46150-47484	+	402	hypothetical protein		ENOG41											
X5_000683	scaffold_102:47971-49626	-	493	hypothetical protein													
X5_000684	scaffold_102:49955-51352	-	359	hypothetical protein		ENOG41											
X5_000685	scaffold_102:53880-58287	-	881	hypothetical protein		ENOG41											
X5_000686	scaffold_102:59820-60531	+	215	hypothetical protein													
X5_000687	scaffold_102:61837-62504	-	194	hypothetical protein													
X5_000688	scaffold_102:63572-71625	-	1688	hypothetical protein													
X5_000689	scaffold_102:72150-75932	-	1049	hypothetical protein		ENOG41											
X5_000690	scaffold_102:76797-78492	+	564	hypothetical protein		ENOG41											
X5_000691	scaffold_102:80295-81379	-	341	hypothetical protein													
X5_000692	scaffold_102:85316-86473	+	367	hypothetical protein													
X5_000693	scaffold_102:86728-89350	-	323	hypothetical protein													
X5_000694	scaffold_102:89614-90355	+	246	hypothetical protein													
X5_000695	scaffold_102:90568-90895	-	108	hypothetical protein													
X5_000696	scaffold_102:92502-93633	-	376	hypothetical protein													
X5_000697	scaffold_102:95603-98210	+	868	hypothetical protein		ENOG41											
X5_000698	scaffold_102:99174-100751	-	432	hypothetical protein													
X5_000699	scaffold_102:102645-104362	-	503	hypothetical protein													
X5_000700	scaffold_102:104724-105924	+	399	hypothetical protein		ENOG41											
X5_000701	scaffold_102:106694-107379	+	190	hypothetical protein													
X5_000702	scaffold_102:107835-108441	-	115	hypothetical protein		ENOG41											
X5_000703	scaffold_102:109100-111597	+	813	hypothetical protein		ENOG41											
X5_000704	scaffold_102:112267-113368	-	346	hypothetical protein													
X5_000705	scaffold_102:114095-115804	+	551	hypothetical protein													
X5_000706	scaffold_102:116315-119339	-	740	hypothetical protein		ENOG41											
X5_000707	scaffold_102:119912-120393	+	142	hypothetical protein													
X5_000708	scaffold_102:121072-122458	+	362	hypothetical protein		ENOG41											
X5_000709	scaffold_102:122895-124722	-	608	hypothetical protein													
X5_000710	scaffold_102:124909-127380	+	630	hypothetical protein		ENOG41											
X5_000711	scaffold_102:127534-129201	-	497	hypothetical protein													
X5_000712	scaffold_102:130175-132403	+	720	hypothetical protein		ENOG41											
X5_000713	scaffold_102:134787-136785	-	573	Sulfate adenylyltransferase													
X5_000714	scaffold_102:137476-138442	-	303	hypothetical protein													
X5_000715	scaffold_102:140222-141974	+	583	hypothetical protein													
X5_000786	scaffold_103:35818-39197	-	1109	hypothetical protein		ENOG41											
X5_000787	scaffold_103:107788-108298	+	96	hypothetical protein													
X5_000788	scaffold_103:108449-109680	-	367	hypothetical protein		ENOG41											
X5_000789	scaffold_103:111530-113189	-	479	hypothetical protein		ENOG41											
X5_000790	scaffold_103:114438-115980	+	465	hypothetical protein													
X5_000791	scaffold_103:117191-117653	+	130	hypothetical protein													
X5_000792	scaffold_103:118626-119543	+	271	hypothetical protein		ENOG41											
X5_000793	scaffold_103:120210-121556	+	413	hypothetical protein		ENOG41											
X5_000794	scaffold_103:121901-123494	+	530	hypothetical protein		ENOG41											
X5_000795	scaffold_103:124233-125324	+	342	hypothetical protein													
X5_000796	scaffold_103:125386-126200	-	246	NineTeen Complex (NTC) component													
X5_000797	scaffold_103:126463-127357	-	297	hypothetical protein													
X5_000798	scaffold_103:127992-129865	+	554	hypothetical protein		ENOG41											
X5_000799	scaffold_103:130108-133741	-	808	hypothetical protein													
X5_000800	scaffold_103:134773-135882	+	347	hypothetical protein													
X5_000801	scaffold_103:136350-137956	+	459	hypothetical protein		ENOG41											
X5_000802	scaffold_103:138340-139416	+	288	hypothetical protein		ENOG41											
X5_000803	scaffold_103:142282-143527	+	414	hypothetical protein													
X5_000804	scaffold_103:144531-146342	+	505	hypothetical protein		ENOG41											
X5_000805	scaffold_103:146542-147023	-	107	Ribosomal protein S16, mitochondrial													
X5_000806	scaffold_103:147420-148514	+	239	hypothetical protein													
X5_000807	scaffold_103:149170-154324	+	1155	hypothetical protein		ENOG41											
X5_000808	scaffold_103:155495-157081	-	480	hypothetical protein		ENOG41											
X5_000809	scaffold_103:158552-159317	-	254	hypothetical protein													
X5_000810	scaffold_103:159677-160213	-	149	hypothetical protein													
X5_000811	scaffold_103:164134-165081	+	235	hypothetical protein													
X5_000812	scaffold_103:166238-167876	-	476	hypothetical protein													
X5_000861	scaffold_104:120-2794	+	834	hypothetical protein													
X5_000862	scaffold_104:2919-3966	+	348	hypothetical protein													
X5_000863	scaffold_104:3986-5405	+	472	hypothetical protein													
X5_000864	scaffold_104:5421-6888	+	488	hypothetical protein													
X5_000865	scaffold_104:6959-10275	+	1011	hypothetical protein													
X5_000866	scaffold_104:10331-10754	+	140	hypothetical protein													
X5_000867	scaffold_104:10812-11403	+	196	hypothetical protein													
X5_000868	scaffold_104:11522-13588	+	670	hypothetical protein													
X5_000869	scaffold_104:13625-14732	+	368	hypothetical protein													
X5_000870	scaffold_104:14878-15115	+	78	hypothetical protein													
X5_000871	scaffold_104:15121-15751	-	209	hypothetical protein													
X5_000872	scaffold_104:16067-18910	-	872	hypothetical protein													
X5_000873	scaffold_104:19207-20071	+	287	hypothetical protein													
X5_000874	scaffold_104:20145-20631	+	161	hypothetical protein													
X5_000875	scaffold_104:20644-24438	-	1109	hypothetical protein		ENOG41											
X5_000876	scaffold_104:24466-27230	+	904	hypothetical protein													
X5_000877	scaffold_104:27280-27631	+	116	hypothetical protein													
X5_000878	scaffold_104:27674-30023	+	699	hypothetical protein		ENOG41											
X5_000879	scaffold_104:30305-31001	+	231	hypothetical protein													
X5_000880	scaffold_104:31043-37341	-	1963	hypothetical protein		ENOG41											
X5_000881	scaffold_104:37396-40072	-	783	hypothetical protein		ENOG41											
X5_000882	scaffold_104:40118-40931	-	270	hypothetical protein		ENOG41											
X5_000883	scaffold_104:41041-44244	+	996	hypothetical protein		ENOG41											
X5_000884	scaffold_104:44296-45058	-	253	hypothetical protein		ENOG41											
X5_000885	scaffold_104:45072-46338	-	421	hypothetical protein													
X5_000886	scaffold_104:46412-47468	-	351	hypothetical protein		ENOG41											
X5_000887	scaffold_104:47679-51238	+	1158	hypothetical protein													
X5_000888	scaffold_104:51250-52225	-	324	hypothetical protein		ENOG41											
X5_000889	scaffold_104:52240-53940	-	531	hypothetical protein		ENOG41											
X5_000890	scaffold_104:54272-56240	+	573	hypothetical protein													
X5_000891	scaffold_104:56274-56931	-	218	hypothetical protein													
X5_000892	scaffold_104:57133-59401	+	714	hypothetical protein													
X5_000893	scaffold_104:59584-61150	-	507	hypothetical protein		ENOG41											
X5_000894	scaffold_104:61179-64438	-	1016	hypothetical protein		ENOG41											
X5_000895	scaffold_104:64481-66626	+	653	hypothetical protein		ENOG41											
X5_000896	scaffold_104:66882-67437	-	184	hypothetical protein													
X5_000897	scaffold_104:67469-69344	-	624	hypothetical protein													
X5_000898	scaffold_104:69433-69955	-	173	hypothetical protein													
X5_000899	scaffold_104:70103-73622	-	1044	hypothetical protein													
X5_000900	scaffold_104:73849-75916	-	688	hypothetical protein													
X5_000901	scaffold_104:75977-77837	+	619	hypothetical protein													
X5_000902	scaffold_104:77882-78542	-	219	hypothetical protein		ENOG41											
X5_000903	scaffold_104:78621-79422	-	266	hypothetical protein													
X5_000904	scaffold_104:79438-80563	-	374	hypothetical protein													
X5_000905	scaffold_104:80576-81779	-	400	hypothetical protein													
X5_000906	scaffold_104:81849-82911	-	353	hypothetical protein													
X5_000907	scaffold_104:83210-83864	-	217	hypothetical protein		ENOG41											
X5_000908	scaffold_104:83950-85819	-	622	hypothetical protein													
X5_000909	scaffold_104:86015-87851	+	611	hypothetical protein													
X5_000910	scaffold_104:87916-89960	+	664	hypothetical protein													
X5_000911	scaffold_104:90036-95072	-	1591	hypothetical protein													
X5_000912	scaffold_104:95261-97064	-	600	hypothetical protein													
X5_000913	scaffold_104:97138-99223	-	672	hypothetical protein		ENOG41											
X5_000915	scaffold_104:99746-100475	+	242	hypothetical protein													
X5_000916	scaffold_104:100497-101151	+	217	hypothetical protein													
X5_000917	scaffold_104:101167-101767	+	199	hypothetical protein													
X5_000918	scaffold_104:101774-102014	-	79	hypothetical protein		ENOG41											
X5_000919	scaffold_104:102174-104091	-	572	hypothetical protein													
X5_000920	scaffold_104:104293-105996	+	488	hypothetical protein													
X5_000921	scaffold_104:106078-107089	-	336	hypothetical protein													
X5_000922	scaffold_104:107114-108272	-	363	hypothetical protein		ENOG41											
X5_000923	scaffold_104:109429-110980	+	516	hypothetical protein													
X5_000924	scaffold_104:111011-112439	-	452	hypothetical protein													
X5_000925	scaffold_104:112576-113149	+	190	hypothetical protein													
X5_000926	scaffold_104:113166-114063	-	298	hypothetical protein													
X5_000927	scaffold_104:114158-115196	-	345	hypothetical protein		ENOG41											
X5_000928	scaffold_104:115293-116595	+	433	hypothetical protein													
X5_000929	scaffold_104:116648-119255	+	836	hypothetical protein		ENOG41											
X5_000930	scaffold_104:119352-120264	-	303	hypothetical protein													
X5_000931	scaffold_104:120290-120920	-	209	hypothetical protein													
X5_000932	scaffold_104:121014-122181	+	388	hypothetical protein													
X5_000933	scaffold_104:122469-123503	-	296	hypothetical protein		ENOG41											
X5_000934	scaffold_104:123642-126231	-	862	hypothetical protein													
X5_000935	scaffold_104:126301-127297	+	331	hypothetical protein													
X5_000936	scaffold_104:127301-128390	-	362	hypothetical protein													
X5_000937	scaffold_104:128439-129467	+	324	hypothetical protein													
X5_000938	scaffold_104:129523-132965	-	1071	hypothetical protein													
X5_000939	scaffold_104:133002-133923	+	306	hypothetical protein		ENOG41											
X5_000940	scaffold_104:133933-134911	-	325	hypothetical protein													
X5_000941	scaffold_104:134935-135265	-	109	hypothetical protein		ENOG41											
X5_000942	scaffold_104:135296-138440	+	925	hypothetical protein													
X5_000943	scaffold_104:138508-142409	+	1281	hypothetical protein													
X5_000945	scaffold_104:142926-144264	+	445	hypothetical protein													
X5_000946	scaffold_104:144395-145043	+	215	ATP-dependent Clp protease proteolytic subunit 1													
X5_000947	scaffold_104:145142-146489	+	448	hypothetical protein													
X5_000948	scaffold_104:146670-149088	+	805	hypothetical protein													
X5_000949	scaffold_104:149207-150134	-	308	hypothetical protein													
X5_000950	scaffold_104:150252-158145	+	2491	hypothetical protein													
X5_000951	scaffold_104:158194-171263	+	4064	hypothetical protein													
X5_000952	scaffold_104:171312-171684	+	123	hypothetical protein													
X5_001027	scaffold_105:65-11291	+	3471	hypothetical protein													
X5_001028	scaffold_105:11680-13276	+	531	hypothetical protein													
X5_001029	scaffold_105:13341-14055	-	237	hypothetical protein													
X5_001030	scaffold_105:14158-19885	+	1858	hypothetical protein													
X5_001031	scaffold_105:19888-20512	-	207	hypothetical protein													
X5_001032	scaffold_105:20559-21606	+	348	hypothetical protein													
X5_001033	scaffold_105:21731-24746	+	1004	hypothetical protein													
X5_001034	scaffold_105:24771-25485	-	237	hypothetical protein													
X5_001035	scaffold_105:25655-33549	+	2594	hypothetical protein													
X5_001036	scaffold_105:33658-37997	-	1299	hypothetical protein													
X5_001037	scaffold_105:38064-40685	-	857	hypothetical protein													
X5_001038	scaffold_105:40740-41466	+	241	hypothetical protein		ENOG41											
X5_001039	scaffold_105:41551-43527	+	642	hypothetical protein													
X5_001040	scaffold_105:43580-46445	+	954	hypothetical protein													
X5_001041	scaffold_105:46512-47352	+	279	hypothetical protein													
X5_001042	scaffold_105:47585-50881	-	1028	hypothetical protein		ENOG41											
X5_001043	scaffold_105:51074-54510	-	1078	hypothetical protein													
X5_001044	scaffold_105:54547-59168	-	1473	hypothetical protein													
X5_001045	scaffold_105:59237-60398	-	386	hypothetical protein		ENOG41											
X5_001046	scaffold_105:60490-61683	-	377	hypothetical protein		ENOG41											
X5_001047	scaffold_105:61760-62528	+	255	hypothetical protein													
X5_001048	scaffold_105:62556-65905	+	1052	hypothetical protein													
X5_001049	scaffold_105:65954-68045	+	696	hypothetical protein													
X5_001050	scaffold_105:68065-69691	+	541	hypothetical protein													
X5_001051	scaffold_105:69726-71728	+	647	hypothetical protein													
X5_001052	scaffold_105:71807-72800	+	330	hypothetical protein													
X5_001053	scaffold_105:72954-75321	+	788	hypothetical protein													
X5_001054	scaffold_105:75400-76157	-	230	hypothetical protein		ENOG41											
X5_001055	scaffold_105:76283-82526	-	1979	hypothetical protein		ENOG41											
X5_001056	scaffold_105:82659-83640	-	326	hypothetical protein		ENOG41											
X5_001057	scaffold_105:83744-84512	-	255	hypothetical protein													
X5_001058	scaffold_105:84578-87829	+	1052	hypothetical protein													
X5_001059	scaffold_105:87968-89420	+	483	hypothetical protein													
X5_001060	scaffold_105:89424-90171	-	248	hypothetical protein													
X5_001061	scaffold_105:90336-91323	+	328	hypothetical protein		ENOG41											
X5_001062	scaffold_105:91324-92041	-	238	hypothetical protein													
X5_001063	scaffold_105:92117-93385	-	377	hypothetical protein													
X5_001064	scaffold_105:93473-100250	+	2186	hypothetical protein		ENOG41											
X5_001065	scaffold_105:100384-101688	-	403	hypothetical protein		ENOG41											
X5_001066	scaffold_105:101787-106058	+	1349	hypothetical protein		ENOG41											
X5_001067	scaffold_105:106117-106906	+	262	hypothetical protein													
X5_001068	scaffold_105:107029-107503	+	157	hypothetical protein													
X5_001069	scaffold_105:107589-108639	-	349	hypothetical protein		ENOG41											
X5_001070	scaffold_105:108716-112883	-	1326	hypothetical protein													
X5_001071	scaffold_105:113030-114608	-	525	hypothetical protein		ENOG41											
X5_001072	scaffold_105:114755-115553	+	265	hypothetical protein		ENOG41											
X5_001073	scaffold_105:115726-116542	+	271	hypothetical protein													
X5_001074	scaffold_105:116718-119298	+	832	hypothetical protein													
X5_001075	scaffold_105:119322-120342	-	339	hypothetical protein													
X5_001076	scaffold_105:120538-124642	-	1311	hypothetical protein													
X5_001077	scaffold_105:124661-126723	-	631	hypothetical protein													
X5_001078	scaffold_105:126752-129691	-	887	hypothetical protein													
X5_001079	scaffold_105:129846-131738	-	594	hypothetical protein													
X5_001080	scaffold_105:131844-132691	+	259	hypothetical protein													
X5_001081	scaffold_105:132788-135901	+	1022	hypothetical protein													
X5_001082	scaffold_105:135967-137032	+	354	hypothetical protein													
X5_001083	scaffold_105:137229-137481	+	83	hypothetical protein													
X5_001084	scaffold_105:137495-137768	-	90	hypothetical protein													
X5_001085	scaffold_105:137821-142569	+	1544	hypothetical protein													
X5_001086	scaffold_105:142580-144218	-	545	hypothetical protein													
X5_001087	scaffold_105:144281-145319	-	345	hypothetical protein													
X5_001088	scaffold_105:145392-146100	+	235	hypothetical protein													
X5_001089	scaffold_105:146155-146998	+	280	hypothetical protein													
X5_001090	scaffold_105:147095-148043	-	315	hypothetical protein													
X5_001091	scaffold_105:148306-149134	+	275	hypothetical protein													
X5_001092	scaffold_105:149135-153472	-	1366	hypothetical protein													
X5_001093	scaffold_105:153514-158455	-	1494	hypothetical protein													
X5_001094	scaffold_105:158515-160297	+	593	hypothetical protein		ENOG41											
X5_001095	scaffold_105:160823-164963	-	1319	hypothetical protein													
X5_001096	scaffold_105:165122-166907	+	594	hypothetical protein													
X5_001097	scaffold_105:167185-168403	-	405	hypothetical protein													
X5_001098	scaffold_105:168511-171000	+	808	hypothetical protein													
X5_001160	scaffold_106:3690-5796	-	701	hypothetical protein		ENOG41											
X5_001161	scaffold_106:7722-8244	+	173	hypothetical protein		ENOG41											
X5_001162	scaffold_106:9709-11584	+	624	hypothetical protein		ENOG41											
X5_001163	scaffold_106:12544-13624	-	359	hypothetical protein		ENOG41											
X5_001164	scaffold_106:15274-18760	-	1161	hypothetical protein													
X5_001165	scaffold_106:19016-19508	-	163	hypothetical protein													
X5_001166	scaffold_106:22812-23934	+	373	hypothetical protein													
X5_001167	scaffold_106:24027-30922	-	687	hypothetical protein													
X5_001168	scaffold_106:35483-35777	-	97	hypothetical protein													
X5_001169	scaffold_106:36717-39507	+	929	hypothetical protein													
X5_001170	scaffold_106:46371-48452	-	655	hypothetical protein													
X5_001171	scaffold_106:52198-56467	-	850	hypothetical protein													
X5_001172	scaffold_106:57358-60019	+	886	hypothetical protein		ENOG41											
X5_001173	scaffold_106:61958-63905	-	648	hypothetical protein													
X5_001174	scaffold_106:64030-65140	+	369	hypothetical protein													
X5_001175	scaffold_106:68634-69000	+	121	hypothetical protein													
X5_001176	scaffold_106:69676-70429	+	250	hypothetical protein													
X5_001177	scaffold_106:70453-72391	-	604	hypothetical protein													
X5_001178	scaffold_106:72444-79551	+	775	hypothetical protein													
X5_001179	scaffold_106:83164-85003	-	612	hypothetical protein													
X5_001180	scaffold_106:87716-88451	+	244	hypothetical protein													
X5_001181	scaffold_106:91300-92467	+	388	hypothetical protein		ENOG41											
X5_001182	scaffold_106:93751-96739	-	995	hypothetical protein													
X5_001183	scaffold_106:96872-98495	-	540	hypothetical protein		ENOG41											
X5_001184	scaffold_106:101130-110763	+	2282	hypothetical protein													
X5_001185	scaffold_106:110896-111724	-	275	hypothetical protein													
X5_001186	scaffold_106:114932-123135	-	2574	hypothetical protein													
X5_001187	scaffold_106:123722-124442	-	239	hypothetical protein		ENOG41											
X5_001188	scaffold_106:124571-127043	-	823	hypothetical protein													
X5_001189	scaffold_106:135050-136040	-	329	hypothetical protein													
X5_001190	scaffold_106:136703-138069	-	414	hypothetical protein		ENOG41											
X5_001191	scaffold_106:139013-139832	+	272	hypothetical protein													
X5_001192	scaffold_106:139863-140748	+	294	hypothetical protein													
X5_001193	scaffold_106:142917-143349	+	143	hypothetical protein													
X5_001194	scaffold_106:145380-153782	+	2027	hypothetical protein													
X5_001227	scaffold_107:11103-13634	-	673	hypothetical protein		ENOG41											
X5_001228	scaffold_107:15299-16440	-	363	hypothetical protein		ENOG41											
X5_001229	scaffold_107:17786-18908	+	373	hypothetical protein													
X5_001230	scaffold_107:20178-22518	+	779	hypothetical protein		ENOG41											
X5_001231	scaffold_107:23609-27596	-	1294	hypothetical protein		ENOG41											
X5_001232	scaffold_107:30534-32938	-	532	hypothetical protein													
X5_001233	scaffold_107:33404-42872	-	3096	hypothetical protein		ENOG41											
X5_001234	scaffold_107:44734-45599	-	270	hypothetical protein		ENOG41											
X5_001235	scaffold_107:46632-47915	+	389	Phospho-2-dehydro-3-deoxyheptonate aldolase amt16													
X5_001236	scaffold_107:48213-49662	-	482	hypothetical protein													
X5_001237	scaffold_107:50449-51988	-	512	hypothetical protein		ENOG41											
X5_001238	scaffold_107:52792-55618	+	926	hypothetical protein		ENOG41											
X5_001239	scaffold_107:58592-59648	-	351	hypothetical protein													
X5_001240	scaffold_107:60722-61631	-	285	Cytochrome c1 heme lyase													
X5_001241	scaffold_107:62075-64442	+	771	hypothetical protein													
X5_001242	scaffold_107:64772-69021	-	1400	hypothetical protein													
X5_001244	scaffold_107:71254-72957	-	528	hypothetical protein													
X5_001245	scaffold_107:73558-73939	+	126	hypothetical protein													
X5_001246	scaffold_107:74406-77768	+	553	hypothetical protein													
X5_001247	scaffold_107:78109-78928	-	272	hypothetical protein													
X5_001248	scaffold_107:79247-81605	+	633	hypothetical protein													
X5_001249	scaffold_107:81712-82342	-	209	hypothetical protein													
X5_001250	scaffold_107:82853-83561	-	235	hypothetical protein													
X5_001251	scaffold_107:83850-84345	-	164	hypothetical protein													
X5_001252	scaffold_107:85812-86955	+	380	hypothetical protein													
X5_001253	scaffold_107:87140-87566	-	141	hypothetical protein													
X5_001254	scaffold_107:89383-89782	-	132	hypothetical protein													
X5_001255	scaffold_107:91126-91933	-	268	hypothetical protein		ENOG41											
X5_001256	scaffold_107:92635-95591	-	411	hypothetical protein		ENOG41											
X5_001257	scaffold_107:96538-98250	-	516	hypothetical protein													
X5_001258	scaffold_107:98545-99462	+	285	hypothetical protein													
X5_001259	scaffold_107:99726-101402	-	513	hypothetical protein		ENOG41											
X5_001260	scaffold_107:102820-105190	+	789	hypothetical protein		ENOG41											
X5_001261	scaffold_107:105322-106427	-	316	hypothetical protein													
X5_001262	scaffold_107:106957-107981	-	321	hypothetical protein													
X5_001263	scaffold_107:108850-110374	-	507	hypothetical protein		ENOG41											
X5_001264	scaffold_107:110928-112727	-	190	hypothetical protein													
X5_001265	scaffold_107:113805-115716	+	636	hypothetical protein		ENOG41											
X5_001266	scaffold_107:116141-117254	-	370	hypothetical protein		ENOG41											
X5_001267	scaffold_107:117538-119615	+	542	hypothetical protein													
X5_001268	scaffold_107:121301-121889	-	195	hypothetical protein													
X5_001269	scaffold_107:124526-125351	-	274	hypothetical protein													
X5_001270	scaffold_107:126134-127525	-	422	hypothetical protein		ENOG41											
X5_001271	scaffold_107:127885-128956	-	356	hypothetical protein													
X5_001319	scaffold_108:85-1113	-	298	hypothetical protein													
X5_001320	scaffold_108:1718-3154	+	458	hypothetical protein													
X5_001321	scaffold_108:3827-4674	+	239	hypothetical protein													
X5_001322	scaffold_108:5465-6062	+	198	hypothetical protein													
X5_001323	scaffold_108:6311-6866	-	163	hypothetical protein													
X5_001324	scaffold_108:7459-11042	-	1172	hypothetical protein													
X5_001325	scaffold_108:14785-15625	-	261	hypothetical protein													
X5_001326	scaffold_108:16025-18462	+	774	hypothetical protein		ENOG41											
X5_001327	scaffold_108:20015-21700	-	416	hypothetical protein		ENOG41											
X5_001328	scaffold_108:21736-22763	-	311	hypothetical protein		ENOG41											
X5_001329	scaffold_108:24492-25545	-	350	hypothetical protein		ENOG41											
X5_001330	scaffold_108:26508-26841	-	72	hypothetical protein													
X5_001331	scaffold_108:28234-30075	-	454	hypothetical protein		ENOG41											
X5_001332	scaffold_108:30483-32203	-	445	hypothetical protein													
X5_001333	scaffold_108:32667-34382	-	462	hypothetical protein		ENOG41											
X5_001334	scaffold_108:35341-37001	+	418	hypothetical protein													
X5_001335	scaffold_108:39614-41254	-	476	hypothetical protein		ENOG41											
X5_001336	scaffold_108:41765-43670	-	338	hypothetical protein													
X5_001337	scaffold_108:44126-46846	+	822	hypothetical protein													
X5_001338	scaffold_108:47609-48899	+	429	hypothetical protein													
X5_001339	scaffold_108:49440-51033	-	469	hypothetical protein													
X5_001340	scaffold_108:51168-52434	+	404	bifunctional chorismate synthase/riboflavin reductase [NAD(P)H] aro2													
X5_001341	scaffold_108:52590-52948	-	83	hypothetical protein													
X5_001342	scaffold_108:53513-58714	-	1471	hypothetical protein		ENOG41											
X5_001343	scaffold_108:60905-61544	+	192	hypothetical protein													
X5_001344	scaffold_108:63090-65981	+	841	hypothetical protein		ENOG41											
X5_001345	scaffold_108:66612-69435	+	546	hypothetical protein													
X5_001346	scaffold_108:73428-73899	-	156	hypothetical protein													
X5_001347	scaffold_108:76802-80050	+	936	hypothetical protein													
X5_001348	scaffold_108:80614-81790	+	391	hypothetical protein													
X5_001349	scaffold_108:83756-86760	-	912	ribonucleotide-diphosphate reductase subunit rnr1													
X5_001350	scaffold_108:88183-89087	-	281	hypothetical protein													
X5_001351	scaffold_108:90931-92292	+	198	hypothetical protein													
X5_001352	scaffold_108:93842-96658	+	668	hypothetical protein		ENOG41											
X5_001353	scaffold_108:96782-97356	-	170	hypothetical protein													
X5_001354	scaffold_108:98637-100053	-	471	hypothetical protein		ENOG41											
X5_001355	scaffold_108:101258-105909	-	1489	hypothetical protein		ENOG41											
X5_001356	scaffold_108:106524-107922	+	465	hypothetical protein		ENOG41											
X5_001357	scaffold_108:108488-110246	+	526	hypothetical protein		ENOG41											
X5_001358	scaffold_108:111317-112176	+	264	hypothetical protein		ENOG41											
X5_001359	scaffold_108:112730-113961	+	372	hypothetical protein													
X5_001360	scaffold_108:114854-116910	-	575	hypothetical protein		ENOG41											
X5_001361	scaffold_108:117812-129245	-	3718	hypothetical protein		ENOG41											
X5_001362	scaffold_108:130850-131687	-	278	hypothetical protein		ENOG41											
X5_001363	scaffold_108:132690-134796	+	508	hypothetical protein		ENOG41											
X5_001364	scaffold_108:135856-137154	-	342	hypothetical protein		ENOG41											
