GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X3_016904	scaffold_81:119634-120800	-	247	triosephosphate isomerase													
X3_016905	scaffold_81:121378-123340	-	653	hypothetical protein		ENOG41											
X3_016906	scaffold_81:125289-127368	-	692	hypothetical protein													
X3_016907	scaffold_81:128575-130840	+	682	hypothetical protein													
X3_016908	scaffold_81:131658-136709	+	1667	hypothetical protein													
X3_016910	scaffold_81:137501-138329	-	221	hypothetical protein													
X3_016911	scaffold_81:138861-139885	-	325	hypothetical protein		ENOG41											
X3_016912	scaffold_81:140424-142067	+	475	hypothetical protein													
X3_016913	scaffold_81:142478-143042	-	187	hypothetical protein													
X3_016914	scaffold_81:144299-148915	+	1231	hypothetical protein													
X3_016915	scaffold_81:149648-150695	+	312	hypothetical protein													
X3_016916	scaffold_81:151119-152061	-	313	hypothetical protein													
X3_016917	scaffold_81:152628-153488	+	224	hypothetical protein													
X3_016918	scaffold_81:154379-155337	-	283	hypothetical protein		ENOG41											
X3_016919	scaffold_81:157605-159124	-	353	Guanine nucleotide-binding protein subunit beta													
X3_016920	scaffold_81:160754-163166	+	787	hypothetical protein		ENOG41											
X3_016921	scaffold_82:12785-14033	-	415	hypothetical protein		ENOG41											
X3_016922	scaffold_82:14774-17180	-	687	hypothetical protein		ENOG41											
X3_016923	scaffold_82:18101-20652	-	753	hypothetical protein													
X3_016924	scaffold_82:20895-28449	+	1293	hypothetical protein		ENOG41											
X3_016925	scaffold_82:28970-30605	+	510	hypothetical protein													
X3_016926	scaffold_82:30867-33672	-	712	hypothetical protein		ENOG41											
X3_016927	scaffold_82:34891-39302	+	882	hypothetical protein		ENOG41											
X3_016928	scaffold_82:39688-40321	+	154	hypothetical protein													
X3_016929	scaffold_82:41188-42183	-	189	COPII coat GTPase													
X3_016930	scaffold_82:42724-44947	-	740	hypothetical protein		ENOG41											
X3_016931	scaffold_82:47318-48164	+	166	hypothetical protein													
X3_016932	scaffold_82:48489-50367	+	625	hypothetical protein													
X3_016933	scaffold_82:50687-54262	-	1171	hypothetical protein													
X3_016934	scaffold_82:54835-55100	+	71	vacuolar ATPase assembly integral membrane protein vma21		ENOG41											
X3_016935	scaffold_82:55493-56882	-	351	hypothetical protein		ENOG41											
X3_016936	scaffold_82:60312-62200	+	508	hypothetical protein													
X3_016937	scaffold_82:62471-64029	-	484	hypothetical protein													
X3_016938	scaffold_82:65357-66025	+	183	hypothetical protein		ENOG41											
X3_016939	scaffold_82:66086-67248	-	311	hypothetical protein													
X3_016940	scaffold_82:69524-71869	+	762	hypothetical protein													
X3_016941	scaffold_82:75938-79253	+	992	hypothetical protein													
X3_016942	scaffold_82:82981-86434	+	1091	eukaryotic translation initiation factor 3 subunit A													
X3_016943	scaffold_82:87606-89009	-	411	hypothetical protein		ENOG41											
X3_016944	scaffold_82:89411-90119	+	216	hypothetical protein													
X3_016945	scaffold_82:90512-91772	-	419	hypothetical protein													
X3_016946	scaffold_82:92210-93294	+	289	Inorganic pyrophosphatase													
X3_016947	scaffold_82:93987-94338	-	97	hypothetical protein													
X3_016948	scaffold_82:94369-96906	+	738	hypothetical protein													
X3_016949	scaffold_82:97655-99028	-	402	Subunit of heteropentameric Replication factor C (RF-C)													
X3_016950	scaffold_82:101459-102335	+	272	hypothetical protein		ENOG41											
X3_016951	scaffold_82:102881-103934	+	324	hypothetical protein		ENOG41											
X3_016952	scaffold_82:105207-106790	-	418	hypothetical protein													
X3_016953	scaffold_82:106838-108927	+	537	hypothetical protein		ENOG41											
X3_016954	scaffold_82:109324-110162	-	241	hypothetical protein													
X3_016955	scaffold_82:110626-112686	+	646	nuclear protein localization protein 4													
X3_016956	scaffold_82:113018-113960	+	313	hypothetical protein		ENOG41											
X3_016957	scaffold_82:114926-121595	+	2222	hypothetical protein													
X3_016958	scaffold_82:122581-123145	+	187	hypothetical protein		ENOG41											
X3_016959	scaffold_82:126740-128952	-	718	hypothetical protein		ENOG41											
X3_016960	scaffold_82:129360-133146	-	1168	argininosuccinate lyase													
X3_016961	scaffold_82:133846-136411	-	854	hypothetical protein		ENOG41											
X3_016962	scaffold_82:136687-139142	+	685	hypothetical protein													
X3_016963	scaffold_82:139256-140487	-	338	hypothetical protein		ENOG41											
X3_016964	scaffold_82:140689-143515	+	923	hypothetical protein													
X3_016965	scaffold_82:143676-144402	-	179	hypothetical protein													
X3_016966	scaffold_82:144680-145383	+	167	hypothetical protein													
X3_016967	scaffold_82:145479-146472	-	280	hypothetical protein		ENOG41											
X3_016968	scaffold_82:147589-149376	+	464	translation initiation factor eIF4A													
X3_016969	scaffold_82:149996-150886	+	275	hypothetical protein													
X3_016970	scaffold_82:150977-151733	-	231	hypothetical protein													
X3_016971	scaffold_82:153172-153996	-	257	hypothetical protein													
X3_016972	scaffold_82:154530-154882	+	99	hypothetical protein													
X3_016973	scaffold_82:155144-157148	-	644	hypothetical protein													
X3_016974	scaffold_82:157375-159204	+	466	hypothetical protein													
X3_016975	scaffold_82:159410-161694	-	473	hypothetical protein													
X3_016976	scaffold_82:161972-162374	+	133	hypothetical protein													
X3_016977	scaffold_82:166129-168225	+	572	hypothetical protein		ENOG41											
X3_016978	scaffold_82:168988-170443	+	435	hypothetical protein													
X3_016979	scaffold_82:170901-173643	-	896	hypothetical protein		ENOG41											
X3_016980	scaffold_82:174563-174884	-	106	hypothetical protein													
X3_016981	scaffold_82:175692-176901	-	402	hypothetical protein													
X3_016982	scaffold_82:177314-179551	+	728	hypothetical protein		ENOG41											
X3_016983	scaffold_82:179734-180457	-	240	hypothetical protein													
X3_016984	scaffold_82:180950-182694	+	563	hypothetical protein													
X3_016985	scaffold_82:182937-183729	-	263	hypothetical protein													
X3_016986	scaffold_82:184600-187737	+	754	hypothetical protein													
X3_016987	scaffold_82:188075-191579	-	1121	hypothetical protein													
X3_016988	scaffold_82:192158-194398	-	660	hypothetical protein		ENOG41											
X3_016989	scaffold_82:202023-203487	-	487	hypothetical protein		ENOG41											
X3_016990	scaffold_83:2943-3948	+	250	hypothetical protein													
X3_016991	scaffold_83:4517-6103	+	490	hypothetical protein		ENOG41											
X3_016992	scaffold_83:6384-8245	-	586	hypothetical protein		ENOG41											
X3_016993	scaffold_83:10329-10704	-	71	hypothetical protein		ENOG41											
X3_016994	scaffold_83:11130-12040	+	209	hypothetical protein													
X3_016995	scaffold_83:14456-17530	+	942	hypothetical protein		ENOG41											
X3_016996	scaffold_83:18751-20518	-	443	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial													
X3_016997	scaffold_83:20700-22025	+	335	hypothetical protein		ENOG41											
X3_016998	scaffold_83:22123-22812	-	211	hypothetical protein													
X3_016999	scaffold_83:23552-25451	-	576	hypothetical protein		ENOG41											
X3_017000	scaffold_83:28839-29946	+	368	hypothetical protein													
X3_017001	scaffold_83:30085-31587	-	460	hypothetical protein													
X3_017002	scaffold_83:31758-33506	+	531	hypothetical protein													
X3_017003	scaffold_83:33963-35565	+	533	hypothetical protein													
X3_017004	scaffold_83:38965-39754	+	262	hypothetical protein		ENOG41											
X3_017005	scaffold_83:40724-42356	+	490	hypothetical protein		ENOG41											
X3_017006	scaffold_83:43918-48892	-	1589	hypothetical protein													
X3_017007	scaffold_83:50641-53011	+	789	hypothetical protein		ENOG41											
X3_017008	scaffold_83:53566-55211	-	325	hypothetical protein		ENOG41											
X3_017009	scaffold_83:56034-58822	+	554	hypothetical protein		ENOG41											
X3_017010	scaffold_83:59071-60748	+	518	hypothetical protein		ENOG41											
X3_017011	scaffold_83:61536-62856	+	439	hypothetical protein		ENOG41											
X3_017012	scaffold_83:63117-66933	+	1045	hypothetical protein		ENOG41											
X3_017013	scaffold_83:67633-74086	+	1617	hypothetical protein													
X3_017014	scaffold_83:75244-76848	-	482	hypothetical protein													
X3_017015	scaffold_83:77681-79315	-	507	hypothetical protein		ENOG41											
X3_017016	scaffold_83:80280-81831	-	498	hypothetical protein													
X3_017017	scaffold_83:82396-84098	+	517	hypothetical protein		ENOG41											
X3_017018	scaffold_83:84423-86442	+	672	hypothetical protein		ENOG41											
X3_017019	scaffold_83:86489-87003	-	136	hypothetical protein													
X3_017020	scaffold_83:87668-88146	-	140	mitochondrial import inner membrane translocase subunit TIM16													
X3_017021	scaffold_83:88741-90340	+	532	hypothetical protein		ENOG41											
X3_017022	scaffold_83:94151-94688	-	178	hypothetical protein													
X3_017023	scaffold_83:95562-96903	+	446	hypothetical protein													
X3_017024	scaffold_83:98316-99156	+	279	hypothetical protein													
X3_017025	scaffold_83:100012-100631	+	141	hypothetical protein		ENOG41											
X3_017026	scaffold_83:100952-102719	-	475	hypothetical protein		ENOG41											
X3_017027	scaffold_83:103220-105093	-	554	hypothetical protein		ENOG41											
X3_017028	scaffold_83:106780-109809	+	949	hypothetical protein		ENOG41											
X3_017029	scaffold_83:110962-112732	+	570	hypothetical protein													
X3_017030	scaffold_83:113097-113850	-	250	hypothetical protein		ENOG41											
X3_017031	scaffold_83:114264-115340	+	324	hypothetical protein		ENOG41											
X3_017032	scaffold_83:116897-124346	-	2430	hypothetical protein													
X3_017033	scaffold_83:124881-127060	-	550	hypothetical protein													
X3_017034	scaffold_83:127633-128635	+	279	hypothetical protein		ENOG41											
X3_017035	scaffold_83:128969-132725	+	807	hypothetical protein		ENOG41											
X3_017036	scaffold_83:145559-147828	-	168	hypothetical protein		ENOG41											
X3_017037	scaffold_83:183225-183684	-	152	hypothetical protein													
X3_017038	scaffold_83:187018-189443	-	339	hypothetical protein													
X3_017039	scaffold_83:190992-192051	+	352	hypothetical protein													
X3_017040	scaffold_84:5946-6813	+	246	hypothetical protein		ENOG41											
X3_017041	scaffold_84:10380-11268	+	295	hypothetical protein													
X3_017042	scaffold_84:11610-12339	-	242	hypothetical protein		ENOG41											
X3_017043	scaffold_84:13172-14596	+	456	hypothetical protein		ENOG41											
X3_017044	scaffold_84:16467-17085	+	205	hypothetical protein													
X3_017045	scaffold_84:19228-20009	-	238	hypothetical protein		ENOG41											
X3_017046	scaffold_84:20906-22357	-	424	hypothetical protein		ENOG41											
X3_017047	scaffold_84:33162-34011	+	282	hypothetical protein		ENOG41											
X3_017048	scaffold_84:35920-38203	+	699	hypothetical protein		ENOG41											
X3_017049	scaffold_84:38242-38881	-	212	hypothetical protein													
X3_017050	scaffold_84:42009-45029	+	954	hypothetical protein													
X3_017051	scaffold_84:46023-47011	+	312	hypothetical protein		ENOG41											
X3_017052	scaffold_84:48862-50137	-	424	hypothetical protein													
X3_017053	scaffold_84:51635-58659	+	2035	hypothetical protein													
X3_017054	scaffold_84:60349-64189	+	1279	hypothetical protein		ENOG41											
X3_017055	scaffold_84:65571-66325	-	223	hypothetical protein													
X3_017056	scaffold_84:69650-71051	+	317	hypothetical protein													
X3_017057	scaffold_84:71516-72083	+	188	hypothetical protein													
X3_017058	scaffold_84:72714-73442	-	224	hypothetical protein													
X3_017059	scaffold_84:73994-75018	-	321	hypothetical protein		ENOG41											
X3_017060	scaffold_84:75861-78107	+	676	hypothetical protein													
X3_017061	scaffold_84:78349-79435	-	323	hypothetical protein													
X3_017062	scaffold_84:79703-83389	+	1179	hypothetical protein													
X3_017063	scaffold_84:83688-84762	-	340	hypothetical protein													
X3_017064	scaffold_84:85572-87141	+	469	hypothetical protein													
X3_017065	scaffold_84:88388-90461	-	690	hypothetical protein													
X3_017066	scaffold_84:91535-94735	+	654	hypothetical protein													
X3_017067	scaffold_84:95517-100048	-	1421	hypothetical protein													
X3_017068	scaffold_84:100415-102611	+	731	hypothetical protein													
X3_017069	scaffold_84:102828-105175	-	762	hypothetical protein		ENOG41											
X3_017070	scaffold_84:105708-107541	+	610	hypothetical protein													
X3_017071	scaffold_84:108464-110388	-	546	hypothetical protein		ENOG41											
X3_017072	scaffold_84:112405-112820	+	94	hypothetical protein													
X3_017073	scaffold_84:114016-115072	-	291	hypothetical protein													
X3_017074	scaffold_84:115384-116190	+	217	hypothetical protein		ENOG41											
X3_017075	scaffold_84:116759-117260	-	166	hypothetical protein													
X3_017076	scaffold_84:118313-120122	-	602	hypothetical protein													
X3_017077	scaffold_84:121019-122693	-	529	hypothetical protein													
X3_017078	scaffold_84:123061-125517	-	732	hypothetical protein													
X3_017079	scaffold_84:125874-126639	+	181	Arf GTPase arl1													
X3_017080	scaffold_84:128927-131088	+	701	hypothetical protein													
X3_017081	scaffold_84:131578-137521	-	1980	hypothetical protein													
X3_017082	scaffold_84:141259-142301	+	232	hypothetical protein													
X3_017083	scaffold_84:142903-143845	-	313	hypothetical protein		ENOG41											
X3_017084	scaffold_84:146102-147863	+	586	hypothetical protein		ENOG41											
X3_017085	scaffold_84:148734-149666	-	294	hypothetical protein		ENOG41											
X3_017086	scaffold_84:150408-151979	+	505	hypothetical protein													
X3_017087	scaffold_84:152090-152738	-	215	hypothetical protein		ENOG41											
X3_017088	scaffold_84:153647-156036	+	725	hypothetical protein													
X3_017089	scaffold_84:156299-157313	-	337	hypothetical protein													
X3_017090	scaffold_84:158161-159352	-	396	hypothetical protein		ENOG41											
X3_017091	scaffold_84:162024-162894	-	289	hypothetical protein		ENOG41											
X3_017092	scaffold_84:165219-165802	+	175	hypothetical protein		ENOG41											
X3_017093	scaffold_84:166330-167706	+	437	hypothetical protein		ENOG41											
X3_017094	scaffold_84:168475-170149	-	557	hypothetical protein		ENOG41											
X3_017095	scaffold_84:171319-171936	+	130	hypothetical protein													
X3_017096	scaffold_84:172252-172910	-	142	hypothetical protein		ENOG41											
X3_017097	scaffold_84:173984-174551	-	188	hypothetical protein													
X3_017098	scaffold_84:174927-178245	+	789	hypothetical protein													
X3_017099	scaffold_84:178557-179588	-	255	hypothetical protein													
X3_017100	scaffold_84:182258-184780	+	821	hypothetical protein		ENOG41											
X3_017101	scaffold_85:59522-63780	+	1080	hypothetical protein		ENOG41											
X3_017102	scaffold_85:64137-64478	-	78	hypothetical protein													
X3_017103	scaffold_85:65198-66503	+	412	hypothetical protein													
X3_017104	scaffold_85:66720-68443	-	521	hypothetical protein		ENOG41											
X3_017105	scaffold_85:69047-70339	+	392	hypothetical protein													
X3_017106	scaffold_85:70698-72417	-	410	hypothetical protein													
X3_017107	scaffold_85:72952-73833	-	205	hypothetical protein													
X3_017108	scaffold_85:74343-75050	+	202	hypothetical protein													
X3_017109	scaffold_85:75151-81088	-	1271	hypothetical protein		ENOG41											
X3_017110	scaffold_85:81228-86335	+	1405	hypothetical protein													
X3_017112	scaffold_86:1225-2158	-	310	hypothetical protein													
X3_017113	scaffold_86:5426-6703	+	405	hypothetical protein													
X3_017114	scaffold_86:7950-9195	-	348	hypothetical protein		ENOG41											
X3_017115	scaffold_86:9307-14440	+	1137	hypothetical protein													
X3_017117	scaffold_86:17785-19553	-	554	hypothetical protein		ENOG41											
X3_017119	scaffold_86:27306-27783	+	158	hypothetical protein													
X3_017120	scaffold_86:156195-162051	-	979	hypothetical protein													
X3_017121	scaffold_86:163104-164334	-	409	hypothetical protein		ENOG41											
X3_017122	scaffold_87:17237-17924	+	136	hypothetical protein													
X3_017123	scaffold_87:18887-21771	-	918	hypothetical protein													
X3_017124	scaffold_87:23268-26295	+	969	hypothetical protein													
X3_017125	scaffold_87:27774-28899	+	330	hypothetical protein		ENOG41											
X3_017126	scaffold_87:31791-33648	+	618	hypothetical protein		ENOG41											
X3_017127	scaffold_87:34460-35270	-	269	hypothetical protein		ENOG41											
X3_017128	scaffold_87:35712-38373	+	779	hypothetical protein		ENOG41											
X3_017129	scaffold_87:38654-40017	-	345	hypothetical protein													
X3_017130	scaffold_87:40312-41083	+	256	hypothetical protein													
X3_017131	scaffold_87:41924-43308	-	444	hypothetical protein													
X3_017132	scaffold_87:43569-45605	+	660	hypothetical protein													
X3_017133	scaffold_87:45890-47453	+	460	hypothetical protein													
X3_017134	scaffold_87:47971-48412	+	111	hypothetical protein		ENOG41											
X3_017135	scaffold_87:48791-50352	-	336	hypothetical protein		ENOG41											
X3_017136	scaffold_87:51964-57082	+	1687	hypothetical protein		ENOG41											
X3_017137	scaffold_87:57556-60340	+	927	hypothetical protein		ENOG41											
X3_017138	scaffold_87:60759-62358	-	532	hypothetical protein													
X3_017139	scaffold_87:62655-63314	+	171	hypothetical protein		ENOG41											
X3_017140	scaffold_87:63660-65687	-	579	hypothetical protein		ENOG41											
X3_017141	scaffold_87:67298-70520	+	751	hypothetical protein													
X3_017142	scaffold_87:71459-75929	+	1426	hypothetical protein													
X3_017143	scaffold_87:76574-79243	-	819	hypothetical protein		ENOG41											
X3_017144	scaffold_87:79637-80857	+	389	hypothetical protein													
X3_017145	scaffold_87:81249-82673	-	436	hypothetical protein													
X3_017146	scaffold_87:84950-86095	-	329	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial													
X3_017147	scaffold_87:86324-88076	+	583	Elongator subunit													
X3_017148	scaffold_87:88476-90207	-	415	hypothetical protein													
X3_017149	scaffold_87:90485-91367	+	274	hypothetical protein		ENOG41											
X3_017150	scaffold_87:94669-98595	+	779	hypothetical protein													
X3_017151	scaffold_87:100419-105468	-	1622	Putative DNA helicase ino80													
X3_017152	scaffold_87:106678-108947	-	665	hypothetical protein													
X3_017153	scaffold_87:109888-112001	+	646	hypothetical protein													
X3_017154	scaffold_87:113668-115399	+	488	hypothetical protein													
X3_017155	scaffold_87:116129-117833	+	514	hypothetical protein		ENOG41											
X3_017156	scaffold_87:119020-119716	+	231	hypothetical protein													
X3_017157	scaffold_87:119965-121228	-	420	hypothetical protein													
X3_017158	scaffold_87:121531-123471	+	629	Glycine--tRNA ligase 1, mitochondrial													
X3_017159	scaffold_87:124486-125558	+	339	hypothetical protein		ENOG41											
X3_017160	scaffold_87:125990-128238	+	730	hypothetical protein		ENOG41											
X3_017161	scaffold_87:128528-129517	-	188	hypothetical protein		ENOG41											
X3_017162	scaffold_87:130583-131504	+	306	hypothetical protein		ENOG41											
X3_017163	scaffold_87:132370-135772	-	1112	hypothetical protein		ENOG41											
X3_017164	scaffold_87:136906-138318	-	451	hypothetical protein		ENOG41											
X3_017165	scaffold_87:139788-141343	+	484	hypothetical protein													
X3_017166	scaffold_87:142062-142863	-	266	hypothetical protein		ENOG41											
X3_017167	scaffold_87:144878-145575	+	217	hypothetical protein													
X3_017168	scaffold_87:145951-147829	-	524	hypothetical protein													
X3_017169	scaffold_87:148525-154245	+	1889	hypothetical protein		ENOG41											
X3_017170	scaffold_87:155614-157509	+	614	5-aminolevulinate synthase, mitochondrial													
X3_017171	scaffold_87:162489-163674	-	394	hypothetical protein		ENOG41											
X3_017172	scaffold_87:164657-166205	-	515	hypothetical protein													
X3_017173	scaffold_87:167137-169346	-	581	hypothetical protein		ENOG41											
X3_017174	scaffold_87:171604-172596	-	278	hypothetical protein		ENOG41											
X3_017175	scaffold_87:177746-182151	-	962	hypothetical protein		ENOG41											
X3_017176	scaffold_87:183973-185591	-	480	hypothetical protein		ENOG41											
X3_017177	scaffold_87:187400-189023	+	540	hypothetical protein		ENOG41											
X3_017178	scaffold_87:189314-190808	-	447	hypothetical protein													
X3_017179	scaffold_87:191121-194932	-	1182	hypothetical protein													
X3_017180	scaffold_87:195205-197746	+	827	hypothetical protein													
X3_017181	scaffold_88:1483-3221	-	523	hypothetical protein													
X3_017182	scaffold_88:4454-6182	-	575	hypothetical protein													
X3_017183	scaffold_88:6488-9457	-	888	hypothetical protein		ENOG41											
X3_017184	scaffold_88:10137-11211	+	257	hypothetical protein		ENOG41											
X3_017185	scaffold_88:11406-11833	-	104	mitochondrial import inner membrane translocase subunit TIM14													
X3_017186	scaffold_88:12165-12823	+	175	ATPase-activating ribosome biosynthesis protein													
X3_017187	scaffold_88:12990-13498	-	146	hypothetical protein													
X3_017188	scaffold_88:14492-16976	-	827	hypothetical protein													
X3_017189	scaffold_88:18903-21582	+	892	hypothetical protein		ENOG41											
X3_017190	scaffold_88:22010-23221	-	308	hypothetical protein													
X3_017191	scaffold_88:24043-24616	+	190	hypothetical protein													
X3_017192	scaffold_88:24974-25800	-	256	hypothetical protein		ENOG41											
X3_017193	scaffold_88:26084-29222	+	1009	hypothetical protein													
X3_017194	scaffold_88:29786-32068	-	668	hypothetical protein													
X3_017195	scaffold_88:32622-35326	+	569	hypothetical protein													
X3_017196	scaffold_88:35786-37658	-	586	hypothetical protein		ENOG41											
X3_017197	scaffold_88:40162-41719	-	391	GTP-binding protein rbg1													
X3_017198	scaffold_88:42226-42980	+	190	hypothetical protein													
X3_017199	scaffold_88:44206-45318	+	246	hypothetical protein													
X3_017200	scaffold_88:47291-49400	-	702	hypothetical protein													
X3_017201	scaffold_88:50540-52352	-	586	hypothetical protein													
X3_017202	scaffold_88:52799-53752	-	248	hypothetical protein													
X3_017203	scaffold_88:54687-56086	+	406	hypothetical protein													
X3_017204	scaffold_88:56276-56687	-	136	hypothetical protein													
X3_017205	scaffold_88:56866-57300	+	84	hypothetical protein													
X3_017206	scaffold_88:57478-59186	-	512	hypothetical protein		ENOG41											
X3_017207	scaffold_88:61014-63123	-	477	hypothetical protein		ENOG41											
X3_017208	scaffold_88:65215-66607	-	425	hypothetical protein		ENOG41											
X3_017209	scaffold_88:67030-67584	-	145	hypothetical protein													
X3_017210	scaffold_88:68534-69950	+	278	hypothetical protein		ENOG41											
X3_017211	scaffold_88:70539-71841	-	433	hypothetical protein													
X3_017212	scaffold_88:72481-74343	+	458	translation elongation factor EF-1 alpha													
X3_017213	scaffold_88:74811-75661	-	249	hypothetical protein													
X3_017214	scaffold_88:77666-79617	+	487	hypothetical protein													
X3_017215	scaffold_88:80188-82488	+	596	hypothetical protein													
X3_017216	scaffold_88:83773-85858	+	619	hypothetical protein													
X3_017217	scaffold_88:87406-90433	-	1008	hypothetical protein													
X3_017218	scaffold_88:91662-94313	-	828	hypothetical protein		ENOG41											
X3_017219	scaffold_88:95365-102029	-	1703	hypothetical protein													
X3_017220	scaffold_88:103563-106353	-	706	hypothetical protein													
X3_017221	scaffold_88:106946-108855	-	580	hypothetical protein													
X3_017222	scaffold_88:109339-110291	-	202	60S ribosomal protein L16													
X3_017223	scaffold_88:110762-114650	+	1271	hypothetical protein													
X3_017224	scaffold_88:115723-116254	+	158	hypothetical protein		ENOG41											
X3_017225	scaffold_88:118358-120494	-	623	hypothetical protein		ENOG41											
X3_017226	scaffold_88:122305-125605	+	752	hypothetical protein		ENOG41											
X3_017227	scaffold_88:128336-129617	-	302	hypothetical protein		ENOG41											
X3_017228	scaffold_88:130817-132794	+	642	hypothetical protein		ENOG41											
X3_017229	scaffold_88:133332-136704	-	1123	hypothetical protein													
X3_017230	scaffold_88:138200-144087	+	1897	hypothetical protein													
X3_017231	scaffold_88:145240-153440	-	2451	hypothetical protein													
X3_017232	scaffold_88:154854-156991	+	677	hypothetical protein		ENOG41											
X3_017233	scaffold_88:157756-159526	-	589	hypothetical protein		ENOG41											
X3_017234	scaffold_88:160223-161438	+	404	hypothetical protein		ENOG41											
X3_017235	scaffold_88:162309-163122	-	235	hypothetical protein		ENOG41											
X3_017236	scaffold_88:163716-164572	+	126	RNA binding protein snu13													
X3_017237	scaffold_88:164848-165277	-	102	hypothetical protein													
X3_017238	scaffold_88:167659-169525	+	621	hypothetical protein		ENOG41											
X3_017239	scaffold_88:170788-171934	+	381	hypothetical protein													
X3_017240	scaffold_88:172258-174993	-	839	hypothetical protein													
X3_017241	scaffold_88:175532-177407	+	588	hypothetical protein													
X3_017242	scaffold_88:177777-186121	-	1162	hypothetical protein		ENOG41											
X3_017243	scaffold_88:187054-193373	+	1083	hypothetical protein		ENOG41											
X3_017244	scaffold_89:159-1668	-	502	hypothetical protein													
X3_017245	scaffold_89:2100-2946	+	281	hypothetical protein													
X3_017246	scaffold_89:3050-3470	+	139	hypothetical protein													
X3_017247	scaffold_89:3584-4880	-	431	hypothetical protein		ENOG41											
X3_017248	scaffold_89:5027-11373	-	1938	hypothetical protein		ENOG41											
X3_017249	scaffold_89:11465-12547	-	342	hypothetical protein													
X3_017250	scaffold_89:12622-13243	-	206	hypothetical protein		ENOG41											
X3_017251	scaffold_89:13408-14203	+	264	hypothetical protein		ENOG41											
X3_017252	scaffold_89:14206-14855	-	199	hypothetical protein		ENOG41											
X3_017253	scaffold_89:14890-18308	-	1100	hypothetical protein													
X3_017254	scaffold_89:18341-19097	+	251	hypothetical protein		ENOG41											
X3_017255	scaffold_89:19281-23017	-	1075	hypothetical protein													
X3_017256	scaffold_89:23173-25708	+	844	hypothetical protein		ENOG41											
X3_017258	scaffold_89:25978-27916	+	633	hypothetical protein													
X3_017259	scaffold_89:28120-29460	+	415	hypothetical protein													
X3_017260	scaffold_89:29618-30806	-	395	hypothetical protein													
X3_017261	scaffold_89:30874-31675	+	266	hypothetical protein													
X3_017262	scaffold_89:31716-34396	+	822	hypothetical protein													
X3_017263	scaffold_89:34415-36530	+	704	hypothetical protein													
X3_017264	scaffold_89:36594-37527	-	310	hypothetical protein													
X3_017265	scaffold_89:37669-39808	-	694	hypothetical protein		ENOG41											
X3_017266	scaffold_89:39946-42875	+	910	Succinate dehydrogenase [ubiquinone] flavoprotein subunit 1, mitochondrial													
X3_017267	scaffold_89:42893-45115	-	717	hypothetical protein													
X3_017268	scaffold_89:45195-45987	+	263	hypothetical protein													
X3_017269	scaffold_89:46112-47698	+	496	hypothetical protein													
X3_017270	scaffold_89:47735-48698	+	320	hypothetical protein													
X3_017271	scaffold_89:48765-50240	+	472	hypothetical protein													
X3_017272	scaffold_89:50347-50617	+	89	hypothetical protein													
X3_017273	scaffold_89:50739-53586	+	948	hypothetical protein													
X3_017274	scaffold_89:53744-57076	+	1041	hypothetical protein													
X3_017275	scaffold_89:57180-57705	-	174	hypothetical protein													
X3_017276	scaffold_89:57850-59716	-	621	hypothetical protein													
X3_017277	scaffold_89:59913-60201	+	95	hypothetical protein													
X3_017278	scaffold_89:60301-62722	+	787	60 kDa chaperonin 1													
X3_017279	scaffold_89:62748-63179	-	120	hypothetical protein													
X3_017280	scaffold_89:63200-64010	-	269	hypothetical protein													
X3_017281	scaffold_89:64086-69734	+	1824	hypothetical protein		ENOG41											
X3_017282	scaffold_89:69869-70913	+	347	hypothetical protein		ENOG41											
X3_017283	scaffold_89:71048-72659	-	536	hypothetical protein													
X3_017284	scaffold_89:72686-77073	+	1349	hypothetical protein													
X3_017285	scaffold_89:77098-78740	-	284	hypothetical protein		ENOG41											
X3_017286	scaffold_89:79205-80459	+	417	hypothetical protein		ENOG41											
X3_017287	scaffold_89:80483-83020	-	828	hypothetical protein		ENOG41											
X3_017288	scaffold_89:83121-84865	+	538	hypothetical protein													
X3_017289	scaffold_89:84950-92612	+	2389	hypothetical protein													
X3_017290	scaffold_89:92858-94058	+	379	hypothetical protein													
X3_017291	scaffold_89:94132-94786	+	217	hypothetical protein		ENOG41											
X3_017292	scaffold_89:94968-96021	+	350	hypothetical protein													
X3_017293	scaffold_89:96142-96982	+	279	hypothetical protein													
X3_017294	scaffold_89:96992-97427	-	144	hypothetical protein		ENOG41											
X3_017295	scaffold_89:97442-98783	-	446	hypothetical protein													
X3_017296	scaffold_89:98866-101193	-	757	hypothetical protein													
X3_017297	scaffold_89:101316-102667	+	423	hypothetical protein		ENOG41											
X3_017298	scaffold_89:102924-104275	-	431	hypothetical protein													
X3_017299	scaffold_89:104390-107393	+	929	hypothetical protein													
X3_017300	scaffold_89:107650-113967	-	2085	hypothetical protein													
X3_017301	scaffold_89:114734-115019	-	94	hypothetical protein													
X3_017302	scaffold_89:115134-116853	-	572	hypothetical protein													
X3_017303	scaffold_89:116986-117631	-	214	hypothetical protein													
X3_017304	scaffold_89:117748-118069	+	106	hypothetical protein		ENOG41											
