GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X4_003623	scaffold_25:56513-58385	+	623	hypothetical protein													
X4_003624	scaffold_25:59054-60426	+	436	hypothetical protein													
X4_003625	scaffold_25:60619-61672	-	254	hypothetical protein													
X4_003626	scaffold_25:62234-63017	-	260	hypothetical protein		ENOG41											
X4_003627	scaffold_25:64302-68482	-	1158	hypothetical protein													
X4_003628	scaffold_25:69683-70785	+	277	hypothetical protein													
X4_003629	scaffold_25:72020-73310	-	375	hypothetical protein		ENOG41											
X4_003630	scaffold_25:73662-74182	+	138	hypothetical protein													
X4_003631	scaffold_25:74829-79693	-	1564	hypothetical protein		ENOG41											
X4_003632	scaffold_25:80794-82027	+	356	hypothetical protein		ENOG41											
X4_003633	scaffold_25:82073-83666	-	530	hypothetical protein		ENOG41											
X4_003634	scaffold_25:84094-85205	+	329	hypothetical protein		ENOG41											
X4_003635	scaffold_25:86492-87011	+	172	hypothetical protein													
X4_003636	scaffold_25:89021-91550	-	826	hypothetical protein		ENOG41											
X4_003637	scaffold_25:93980-95351	-	439	hypothetical protein		ENOG41											
X4_003638	scaffold_25:95518-102390	+	1899	hypothetical protein													
X4_003639	scaffold_25:102815-103287	-	119	hypothetical protein													
X4_003640	scaffold_25:103684-105074	+	441	Vacuolar protein sorting-associated protein 4													
X4_003641	scaffold_25:106058-108026	+	600	hypothetical protein		ENOG41											
X4_003642	scaffold_25:109360-111304	-	589	hypothetical protein		ENOG41											
X4_003643	scaffold_25:111557-113567	+	534	hypothetical protein		ENOG41											
X4_003644	scaffold_25:115285-119651	-	1395	hypothetical protein		ENOG41											
X4_003645	scaffold_25:120171-121889	+	539	hypothetical protein		ENOG41											
X4_003646	scaffold_25:124113-126094	+	567	hypothetical protein													
X4_003647	scaffold_25:132499-132892	-	130	hypothetical protein													
X4_003648	scaffold_25:134703-136642	-	568	hypothetical protein		ENOG41											
X4_003649	scaffold_25:137515-137851	-	111	hypothetical protein													
X4_003650	scaffold_25:138575-141885	-	996	hypothetical protein													
X4_003651	scaffold_25:142159-144045	+	573	hypothetical protein													
X4_003652	scaffold_25:144598-145661	-	288	Histone chaperone asf1													
X4_003653	scaffold_25:146271-150003	+	1106	hypothetical protein													
X4_003654	scaffold_25:151498-155440	+	1105	hypothetical protein													
X4_003655	scaffold_25:156045-157950	+	319	hypothetical protein													
X4_003656	scaffold_25:158243-159465	-	367	hypothetical protein													
X4_003657	scaffold_25:159630-162393	+	847	hypothetical protein													
X4_003658	scaffold_25:163104-164543	-	397	hypothetical protein													
X4_003659	scaffold_25:165140-166196	-	333	hypothetical protein		ENOG41											
X4_003660	scaffold_25:167938-170086	+	715	hypothetical protein													
X4_003661	scaffold_25:174326-175094	+	226	hypothetical protein													
X4_003662	scaffold_25:175594-176099	-	118	hypothetical protein													
X4_003663	scaffold_25:213801-214857	+	295	hypothetical protein													
X4_003664	scaffold_25:241878-244388	+	819	hypothetical protein		ENOG41											
X4_003665	scaffold_25:245431-249054	-	1146	hypothetical protein													
X4_003666	scaffold_25:249432-250046	+	186	hypothetical protein		ENOG41											
X4_003667	scaffold_25:250335-251751	-	436	hypothetical protein		ENOG41											
X4_003668	scaffold_25:253498-254815	+	410	hypothetical protein													
X4_003669	scaffold_25:255283-255822	-	123	40S ribosomal protein S26													
X4_003670	scaffold_25:256073-262377	+	1781	hypothetical protein													
X4_003671	scaffold_25:262929-264944	+	559	T-complex protein 1 subunit eta													
X4_003672	scaffold_25:267344-269764	+	692	hypothetical protein													
X4_003673	scaffold_25:272784-278147	-	1097	hypothetical protein		ENOG41											
X4_003674	scaffold_25:279594-281293	-	489	hypothetical protein		ENOG41											
X4_003675	scaffold_25:282602-285812	-	1034	hypothetical protein													
X4_003676	scaffold_25:286768-289426	-	885	hypothetical protein													
X4_003677	scaffold_25:290107-291474	-	345	hypothetical protein		ENOG41											
X4_003678	scaffold_25:294161-297720	+	1014	hypothetical protein													
X4_003679	scaffold_25:300893-301721	+	275	hypothetical protein		ENOG41											
X4_003680	scaffold_25:302285-303685	+	312	hypothetical protein													
X4_003681	scaffold_25:303785-307740	-	1184	hypothetical protein													
X4_003682	scaffold_25:311381-312500	-	372	hypothetical protein													
X4_003683	scaffold_25:313446-320588	-	1048	hypothetical protein													
X4_003684	scaffold_25:439779-441636	+	484	hypothetical protein													
X4_003685	scaffold_25:442103-448916	-	2238	DNA polymerase epsilon catalytic subunit													
X4_003686	scaffold_25:449181-449769	+	195	hypothetical protein													
X4_003687	scaffold_25:449911-451615	-	534	hypothetical protein													
X4_003688	scaffold_25:451989-453790	+	581	hypothetical protein													
X4_003689	scaffold_25:454592-460649	-	2018	hypothetical protein													
X4_003690	scaffold_25:461034-463066	+	598	hypothetical protein		ENOG41											
X4_003691	scaffold_25:463771-466187	-	701	hypothetical protein													
X4_003692	scaffold_25:466899-467842	-	256	hypothetical protein		ENOG41											
X4_003693	scaffold_25:588474-590287	-	436	2-oxoglutarate dehydrogenase complex E2 component													
X4_003694	scaffold_25:590754-591272	+	99	hypothetical protein													
X4_003695	scaffold_25:591777-592382	-	135	hypothetical protein													
X4_003696	scaffold_25:592564-593516	+	225	histone H2B													
X4_003697	scaffold_25:593958-595454	-	446	hypothetical protein													
X4_003698	scaffold_25:596253-598666	+	766	hypothetical protein		ENOG41											
X4_003699	scaffold_25:599093-600716	-	522	hypothetical protein													
X4_003700	scaffold_25:603245-605167	+	583	hypothetical protein													
X4_003701	scaffold_25:605324-606327	-	279	hypothetical protein		ENOG41											
X4_003702	scaffold_25:606777-608043	-	421	hypothetical protein													
X4_003710	scaffold_26:69045-70367	+	238	hypothetical protein		ENOG41											
X4_003711	scaffold_26:71327-72743	-	358	hypothetical protein													
X4_003712	scaffold_26:74049-74334	+	94	hypothetical protein		ENOG41											
X4_003713	scaffold_26:75333-78093	+	756	hypothetical protein													
X4_003714	scaffold_26:78652-79917	-	321	hypothetical protein													
X4_003715	scaffold_26:80839-81787	+	315	hypothetical protein													
X4_003716	scaffold_26:82697-83301	-	173	hypothetical protein													
X4_003717	scaffold_26:86043-87900	+	618	hypothetical protein		ENOG41											
X4_003718	scaffold_26:88151-89568	-	431	hypothetical protein		ENOG41											
X4_003719	scaffold_26:90866-92296	+	430	hypothetical protein		ENOG41											
X4_003720	scaffold_26:95662-97223	-	468	hypothetical protein													
X4_003721	scaffold_26:98222-99545	-	440	hypothetical protein		ENOG41											
X4_003722	scaffold_26:100337-100793	+	132	hypothetical protein		ENOG41											
X4_003723	scaffold_26:102343-103901	-	436	hypothetical protein		ENOG41											
X4_003724	scaffold_26:105099-110254	+	1107	hypothetical protein		ENOG41											
X4_003725	scaffold_26:111743-112418	+	224	hypothetical protein		ENOG41											
X4_003726	scaffold_26:113159-113993	+	277	hypothetical protein		ENOG41											
X4_003727	scaffold_26:114062-117382	-	758	hypothetical protein		ENOG41											
X4_003728	scaffold_26:118019-118826	+	268	hypothetical protein													
X4_003729	scaffold_26:119777-120901	-	333	hypothetical protein													
X4_003730	scaffold_26:125723-127171	+	369	hypothetical protein													
X4_003731	scaffold_26:127454-128503	+	237	hypothetical protein		ENOG41											
X4_003732	scaffold_26:128677-129196	-	98	40S ribosomal protein S25													
X4_003733	scaffold_26:129750-130545	+	264	hypothetical protein													
X4_003734	scaffold_26:130597-133486	-	860	hypothetical protein		ENOG41											
X4_003735	scaffold_26:135474-136983	-	445	hypothetical protein													
X4_003736	scaffold_26:137663-139682	+	672	hypothetical protein		ENOG41											
X4_003737	scaffold_26:139742-141582	-	540	hypothetical protein													
X4_003738	scaffold_26:141977-143317	+	426	hypothetical protein		ENOG41											
X4_003739	scaffold_26:143979-146714	+	876	hypothetical protein													
X4_003740	scaffold_26:148407-150355	+	612	hypothetical protein		ENOG41											
X4_003741	scaffold_26:150551-151649	-	365	hypothetical protein													
X4_003742	scaffold_26:155231-156749	+	505	hypothetical protein													
X4_003743	scaffold_26:157892-158501	-	202	hypothetical protein													
X4_003744	scaffold_26:160638-163297	+	843	hypothetical protein		ENOG41											
X4_003745	scaffold_26:163582-163976	-	107	hypothetical protein													
X4_003746	scaffold_26:165102-170603	-	1607	hypothetical protein													
X4_003747	scaffold_26:172242-174861	+	872	hypothetical protein		ENOG41											
X4_003748	scaffold_26:175662-178314	+	516	hypothetical protein													
X4_003749	scaffold_26:178794-183066	+	930	hypothetical protein													
X4_003750	scaffold_26:185416-186246	+	259	hypothetical protein		ENOG41											
X4_003751	scaffold_26:187001-188033	+	343	hypothetical protein		ENOG41											
X4_003752	scaffold_26:188052-189156	+	296	hypothetical protein		ENOG41											
X4_003753	scaffold_26:189414-189878	-	132	hypothetical protein													
X4_003754	scaffold_26:191215-191643	-	122	hypothetical protein													
X4_003755	scaffold_26:195255-195801	-	181	hypothetical protein													
X4_003756	scaffold_26:197021-198676	+	447	hypothetical protein		ENOG41											
X4_003757	scaffold_26:199331-200360	+	317	hypothetical protein													
X4_003758	scaffold_26:202859-204552	-	517	hypothetical protein													
X4_003759	scaffold_26:207611-209457	-	560	hypothetical protein		ENOG41											
X4_003760	scaffold_26:210485-211803	+	366	hypothetical protein		ENOG41											
X4_003761	scaffold_26:212508-213297	+	262	hypothetical protein													
X4_003762	scaffold_26:213813-215941	-	668	hypothetical protein		ENOG41											
X4_003763	scaffold_26:220065-221208	+	380	hypothetical protein													
X4_003764	scaffold_26:227875-228747	-	217	hypothetical protein		ENOG41											
X4_003765	scaffold_26:229454-230539	-	341	hypothetical protein		ENOG41											
X4_003766	scaffold_26:232239-232734	+	105	hypothetical protein		ENOG41											
X4_003767	scaffold_26:233035-233602	+	166	hypothetical protein		ENOG41											
X4_003768	scaffold_26:234521-237159	+	634	hypothetical protein													
X4_003769	scaffold_26:237317-238260	-	289	hypothetical protein													
X4_003770	scaffold_26:238477-239531	+	324	hypothetical protein		ENOG41											
X4_003771	scaffold_26:241759-243277	-	505	hypothetical protein													
X4_003772	scaffold_26:271125-273499	-	718	hypothetical protein		ENOG41											
X4_003773	scaffold_26:275457-276525	-	355	hypothetical protein													
X4_003774	scaffold_26:295280-296156	+	291	hypothetical protein													
X4_003775	scaffold_26:299567-300904	-	350	hypothetical protein													
X4_003776	scaffold_26:301605-303906	+	747	hypothetical protein		ENOG41											
X4_003777	scaffold_26:309046-314915	-	1430	hypothetical protein		ENOG41											
X4_003778	scaffold_26:316788-320676	+	869	hypothetical protein		ENOG41											
X4_003779	scaffold_26:322107-323733	+	541	hypothetical protein													
X4_003780	scaffold_26:325511-326189	+	225	hypothetical protein													
X4_003781	scaffold_26:328944-331537	+	496	hypothetical protein		ENOG41											
X4_003782	scaffold_26:333431-336641	-	929	hypothetical protein		ENOG41											
X4_003783	scaffold_26:340383-341914	-	492	hypothetical protein													
X4_003784	scaffold_26:342422-343119	+	179	hypothetical protein		ENOG41											
X4_003785	scaffold_26:343545-344061	-	171	hypothetical protein													
X4_003786	scaffold_26:345658-347580	+	605	hypothetical protein		ENOG41											
X4_003787	scaffold_26:348692-349559	-	288	hypothetical protein		ENOG41											
X4_003788	scaffold_26:351090-352050	+	319	hypothetical protein													
X4_003789	scaffold_26:352778-353861	+	301	hypothetical protein		ENOG41											
X4_003790	scaffold_26:358890-359847	-	318	hypothetical protein		ENOG41											
X4_003791	scaffold_26:360349-360730	-	126	hypothetical protein													
X4_003792	scaffold_26:361334-363086	+	563	hypothetical protein													
X4_003793	scaffold_26:363270-363899	+	185	hypothetical protein		ENOG41											
X4_003794	scaffold_26:366474-368136	-	535	hypothetical protein													
X4_003796	scaffold_26:369958-370801	+	280	hypothetical protein		ENOG41											
X4_003797	scaffold_26:371599-374345	-	492	hypothetical protein													
X4_003798	scaffold_26:376283-376754	+	156	hypothetical protein													
X4_003799	scaffold_26:377950-379348	-	381	hypothetical protein		ENOG41											
X4_003800	scaffold_26:380966-384276	-	840	hypothetical protein		ENOG41											
X4_003801	scaffold_26:384948-389149	+	1304	hypothetical protein		ENOG41											
X4_003802	scaffold_26:390291-392090	-	561	hypothetical protein		ENOG41											
X4_003803	scaffold_26:395301-395838	+	178	hypothetical protein		ENOG41											
X4_003804	scaffold_26:396179-398238	-	499	hypothetical protein		ENOG41											
X4_003805	scaffold_26:399260-400572	+	349	hypothetical protein		ENOG41											
X4_003806	scaffold_26:400624-401428	-	224	hypothetical protein		ENOG41											
X4_003807	scaffold_26:402118-402602	+	143	hypothetical protein		ENOG41											
X4_003808	scaffold_26:407513-409519	-	549	hypothetical protein													
X4_003809	scaffold_26:410104-410670	+	136	hypothetical protein													
X4_003810	scaffold_26:411134-413156	+	622	hypothetical protein		ENOG41											
X4_003811	scaffold_26:413747-415490	+	557	hypothetical protein		ENOG41											
X4_003812	scaffold_26:416266-418770	+	611	hypothetical protein													
X4_003813	scaffold_26:421640-422441	+	266	hypothetical protein													
X4_003814	scaffold_26:426153-426768	+	204	hypothetical protein													
X4_003815	scaffold_26:428947-430072	-	327	hypothetical protein													
X4_003816	scaffold_26:432358-435529	+	870	hypothetical protein													
X4_003817	scaffold_26:494918-499213	-	1072	hypothetical protein		ENOG41											
X4_003818	scaffold_26:500071-502582	+	781	hypothetical protein		ENOG41											
X4_003819	scaffold_26:504917-506386	+	429	hypothetical protein													
X4_003820	scaffold_26:507768-509715	+	557	hypothetical protein													
X4_003821	scaffold_26:510448-511198	-	249	hypothetical protein													
X4_003822	scaffold_26:511963-512620	-	218	hypothetical protein													
X4_003823	scaffold_26:512787-515525	-	712	hypothetical protein		ENOG41											
X4_003824	scaffold_26:521631-523393	+	535	hypothetical protein													
X4_003825	scaffold_26:523531-525175	-	529	hypothetical protein													
X4_003826	scaffold_26:526658-528985	+	609	hypothetical protein		ENOG41											
X4_003827	scaffold_26:529440-537330	-	2353	hypothetical protein		ENOG41											
X4_003828	scaffold_26:538504-539535	+	306	hypothetical protein		ENOG41											
X4_003829	scaffold_26:540158-541084	-	255	hypothetical protein		ENOG41											
X4_003830	scaffold_26:542506-546661	-	795	hypothetical protein		ENOG41											
X4_003831	scaffold_26:548220-551091	+	754	hypothetical protein		ENOG41											
X4_003832	scaffold_26:551298-561857	-	2083	hypothetical protein		ENOG41											
X4_003833	scaffold_26:562425-562881	-	134	hypothetical protein													
X4_003834	scaffold_26:563679-564006	-	90	hypothetical protein													
X4_003835	scaffold_26:565897-567300	+	365	hypothetical protein		ENOG41											
X4_003842	scaffold_27:14760-15363	+	148	hypothetical protein		ENOG41											
X4_003843	scaffold_27:15963-16910	-	272	hypothetical protein													
X4_003844	scaffold_27:17856-19413	+	459	kinetochore-associated Ndc80 complex subunit nuf2													
X4_003845	scaffold_27:21594-22227	-	210	hypothetical protein													
X4_003846	scaffold_27:25155-27005	+	488	hypothetical protein		ENOG41											
X4_003847	scaffold_27:28460-29177	-	238	hypothetical protein													
X4_003848	scaffold_27:31869-34356	+	792	hypothetical protein													
X4_003849	scaffold_27:34635-36040	-	368	hypothetical protein													
X4_003850	scaffold_27:36914-38340	-	401	hypothetical protein		ENOG41											
X4_003851	scaffold_27:38852-39092	+	79	hypothetical protein													
X4_003852	scaffold_27:39285-40021	+	193	hypothetical protein													
X4_003853	scaffold_27:40201-41276	-	320	hypothetical protein													
X4_003854	scaffold_27:42039-44616	+	788	hypothetical protein		ENOG41											
X4_003855	scaffold_27:46134-47695	-	460	hypothetical protein													
X4_003856	scaffold_27:49619-51246	-	498	hypothetical protein													
X4_003857	scaffold_27:52229-53135	+	301	hypothetical protein		ENOG41											
X4_003858	scaffold_27:53279-54584	-	434	hypothetical protein		ENOG41											
X4_003859	scaffold_27:55021-56163	+	360	hypothetical protein													
X4_003860	scaffold_27:56308-57980	-	523	hypothetical protein													
X4_003861	scaffold_27:58156-59063	+	278	hypothetical protein													
X4_003862	scaffold_27:60033-61216	-	286	hypothetical protein		ENOG41											
X4_003863	scaffold_27:61725-63038	-	387	hypothetical protein		ENOG41											
X4_003864	scaffold_27:63378-63699	+	106	hypothetical protein													
X4_003865	scaffold_27:63980-66525	+	792	Pre-mRNA-splicing factor cef1													
X4_003866	scaffold_27:67191-68733	-	513	hypothetical protein		ENOG41											
X4_003867	scaffold_27:71199-71987	+	126	hypothetical protein		ENOG41											
X4_003868	scaffold_27:72199-73786	-	474	hypothetical protein													
X4_003869	scaffold_27:74045-75402	+	375	hypothetical protein													
X4_003870	scaffold_27:75638-77660	-	602	hypothetical protein		ENOG41											
X4_003871	scaffold_27:78517-79662	+	353	hypothetical protein													
X4_003872	scaffold_27:79934-83467	-	1122	hypothetical protein													
X4_003873	scaffold_27:83876-85493	+	521	ribosome-binding protein													
X4_003874	scaffold_27:86435-88383	+	479	hypothetical protein													
X4_003875	scaffold_27:88431-89382	-	316	hypothetical protein													
X4_003876	scaffold_27:92116-92743	+	208	hypothetical protein		ENOG41											
X4_003877	scaffold_27:93832-100041	+	1422	hypothetical protein													
X4_003878	scaffold_27:100730-101977	-	396	hypothetical protein		ENOG41											
X4_003879	scaffold_27:102040-103205	+	369	hypothetical protein													
X4_003880	scaffold_27:103788-106518	-	909	hypothetical protein													
X4_003881	scaffold_27:107015-107786	-	256	hypothetical protein													
X4_003882	scaffold_27:108622-112995	+	1414	hypothetical protein													
X4_003883	scaffold_27:114008-115271	-	353	hypothetical protein		ENOG41											
X4_003884	scaffold_27:115779-116292	-	127	hypothetical protein													
X4_003885	scaffold_27:116916-118425	-	467	hypothetical protein		ENOG41											
X4_003886	scaffold_27:118801-123544	-	1530	hypothetical protein													
X4_003887	scaffold_27:123868-124718	+	261	hypothetical protein		ENOG41											
X4_003888	scaffold_27:126344-128561	+	738	hypothetical protein													
X4_003889	scaffold_27:129420-130293	-	207	Ras- protein Rab-6B													
X4_003890	scaffold_27:130583-132016	+	437	hypothetical protein													
X4_003892	scaffold_27:133630-135151	+	471	hypothetical protein		ENOG41											
X4_003893	scaffold_27:135987-137064	-	341	hypothetical protein		ENOG41											
X4_003894	scaffold_27:137859-138159	+	99	hypothetical protein		ENOG41											
X4_003895	scaffold_27:138716-139646	+	309	hypothetical protein		ENOG41											
X4_003896	scaffold_27:140918-145036	+	1336	hypothetical protein													
X4_003897	scaffold_27:145683-147833	-	526	Histone acetyltransferase													
X4_003898	scaffold_27:148220-148721	+	166	hypothetical protein		ENOG41											
X4_003899	scaffold_27:148772-149388	-	187	hypothetical protein													
X4_003900	scaffold_27:149910-151155	+	414	hypothetical protein		ENOG41											
X4_003901	scaffold_27:151725-153277	+	488	hypothetical protein													
X4_003902	scaffold_27:153508-154486	-	325	hypothetical protein													
X4_003903	scaffold_27:251310-251721	-	136	hypothetical protein		ENOG41											
X4_003904	scaffold_27:252004-253936	+	469	hypothetical protein		ENOG41											
X4_003905	scaffold_27:255227-256503	-	408	hypothetical protein		ENOG41											
X4_003906	scaffold_27:257244-259414	-	685	hypothetical protein													
X4_003907	scaffold_27:259861-263559	+	1161	hypothetical protein													
X4_003908	scaffold_27:264053-266258	+	696	hypothetical protein		ENOG41											
X4_003909	scaffold_27:267646-268399	-	250	hypothetical protein													
X4_003910	scaffold_27:270288-276067	-	1855	hypothetical protein													
X4_003911	scaffold_27:276938-278051	-	352	deoxyhypusine hydroxylase													
X4_003912	scaffold_27:278316-280663	+	764	hypothetical protein		ENOG41											
X4_003913	scaffold_27:281287-283131	-	452	hypothetical protein		ENOG41											
X4_003914	scaffold_27:283316-284916	+	442	hypothetical protein													
X4_003915	scaffold_27:285113-285928	-	236	NADH:ubiquinone oxidoreductase 21kD subunit													
X4_003916	scaffold_27:286204-286811	+	101	hypothetical protein													
X4_003917	scaffold_27:287924-288461	+	178	hypothetical protein													
X4_003918	scaffold_27:335304-338349	-	1014	hypothetical protein		ENOG41											
X4_003919	scaffold_27:338814-340095	+	426	hypothetical protein		ENOG41											
X4_003920	scaffold_27:351821-352472	+	216	hypothetical protein													
X4_003921	scaffold_27:353095-354375	-	348	hypothetical protein		ENOG41											
X4_003922	scaffold_27:355371-358395	-	1007	hypothetical protein		ENOG41											
X4_003923	scaffold_27:359563-362985	+	765	hypothetical protein		ENOG41											
X4_003924	scaffold_27:363682-365049	-	340	hypothetical protein		ENOG41											
X4_003925	scaffold_27:367830-368907	+	305	hypothetical protein		ENOG41											
X4_003926	scaffold_27:372276-375972	-	1231	hypothetical protein													
X4_003927	scaffold_27:377128-379524	-	780	hypothetical protein													
X4_003928	scaffold_27:379886-382405	+	714	hypothetical protein													
X4_003929	scaffold_27:382788-383508	-	239	hypothetical protein		ENOG41											
X4_003930	scaffold_27:383801-385080	+	408	hypothetical protein		ENOG41											
X4_003931	scaffold_27:386338-386916	+	155	hypothetical protein													
X4_003932	scaffold_27:387733-388414	-	226	hypothetical protein		ENOG41											
X4_003933	scaffold_27:389221-390735	-	458	hypothetical protein													
X4_003934	scaffold_27:391787-395747	+	1319	hypothetical protein		ENOG41											
X4_003935	scaffold_27:396007-396880	-	247	hypothetical protein													
X4_003936	scaffold_27:397172-398931	-	548	hypothetical protein													
X4_003937	scaffold_27:399778-404949	+	1386	E1 ubiquitin-activating protein													
X4_003938	scaffold_27:405296-406550	-	417	hypothetical protein													
X4_003939	scaffold_27:409083-410541	-	465	hypothetical protein		ENOG41											
X4_003940	scaffold_27:411838-412956	+	295	hypothetical protein		ENOG41											
X4_003941	scaffold_27:413358-414558	-	323	hypothetical protein													
X4_003942	scaffold_27:418976-420253	+	408	hypothetical protein													
X4_003943	scaffold_27:420393-422072	-	489	hypothetical protein													
X4_003944	scaffold_27:422511-424810	+	745	hypothetical protein													
X4_003954	scaffold_28:34655-35512	-	205	hypothetical protein		ENOG41											
X4_003955	scaffold_28:45872-48372	+	669	hypothetical protein		ENOG41											
X4_003956	scaffold_28:48413-49646	+	410	hypothetical protein		ENOG41											
X4_003957	scaffold_28:50283-52029	-	529	hypothetical protein													
X4_003958	scaffold_28:52185-53205	+	214	hypothetical protein													
X4_003959	scaffold_28:54182-54443	-	86	hypothetical protein													
X4_003960	scaffold_28:112997-117915	-	809	hypothetical protein													
X4_003961	scaffold_28:118516-119829	+	397	hypothetical protein													
X4_003962	scaffold_28:120446-121575	-	284	hypothetical protein		ENOG41											
X4_003963	scaffold_28:122028-122939	+	285	hypothetical protein													
X4_003964	scaffold_28:124161-131564	-	1253	hypothetical protein													
X4_003965	scaffold_28:131705-136559	+	692	hypothetical protein													
X4_003966	scaffold_28:136630-137749	+	372	hypothetical protein		ENOG41											
X4_003967	scaffold_28:138820-139647	-	257	hypothetical protein													
X4_003968	scaffold_28:139741-142219	+	825	ATP-dependent RNA helicase dbp4													
X4_003969	scaffold_28:142572-143329	-	213	hypothetical protein													
X4_003970	scaffold_28:143611-144753	-	362	hypothetical protein													
X4_003971	scaffold_28:145780-150904	+	1675	hypothetical protein													
X4_003972	scaffold_28:151166-152048	-	293	hypothetical protein													
X4_003973	scaffold_28:152801-154575	+	573	hypothetical protein													
X4_003974	scaffold_28:154742-155588	-	281	hypothetical protein		ENOG41											
X4_003975	scaffold_28:158765-162044	-	1092	hypothetical protein													
X4_003976	scaffold_28:163050-165091	+	657	hypothetical protein		ENOG41											
X4_003977	scaffold_28:167055-171817	-	1568	hypothetical protein		ENOG41											
X4_003978	scaffold_28:174737-180018	-	1684	hypothetical protein													
X4_003979	scaffold_28:181862-182468	-	164	hypothetical protein		ENOG41											
X4_003980	scaffold_28:183967-189081	-	1271	hypothetical protein		ENOG41											
X4_003981	scaffold_28:190516-191586	+	314	hypothetical protein		ENOG41											
X4_003982	scaffold_28:191785-193088	-	364	hypothetical protein		ENOG41											
X4_003983	scaffold_28:193551-194464	+	286	hypothetical protein													
X4_003984	scaffold_28:196037-198953	+	938	hypothetical protein		ENOG41											
X4_003985	scaffold_28:199950-206223	-	1785	hypothetical protein		ENOG41											
X4_003986	scaffold_28:206878-208664	+	578	hypothetical protein													
X4_003987	scaffold_28:208859-209622	-	169	hypothetical protein		ENOG41											
X4_003988	scaffold_28:210135-212087	-	615	hypothetical protein													
X4_003989	scaffold_28:212840-213883	+	262	hypothetical protein													
X4_003990	scaffold_28:214612-216164	+	475	hypothetical protein		ENOG41											
X4_003991	scaffold_28:223556-226031	-	824	hypothetical protein		ENOG41											
X4_003992	scaffold_28:226458-229975	+	944	hypothetical protein		ENOG41											
X4_003993	scaffold_28:230746-231199	-	150	hypothetical protein													
X4_003994	scaffold_28:232769-239676	+	2259	hypothetical protein													
X4_003995	scaffold_28:240651-241741	+	314	hypothetical protein													
X4_003996	scaffold_28:243284-244268	-	327	hypothetical protein		ENOG41											
X4_003997	scaffold_28:245582-246812	+	352	Alcohol dehydrogenase													
X4_003998	scaffold_28:247060-248761	-	395	hypothetical protein													
X4_003999	scaffold_28:249594-251245	-	528	hypothetical protein													
X4_004000	scaffold_28:252868-254876	+	528	hypothetical protein		ENOG41											
X4_004001	scaffold_28:255704-262761	+	1970	hypothetical protein		ENOG41											
X4_004002	scaffold_28:263984-266109	-	378	hypothetical protein													
X4_004003	scaffold_28:267066-267790	-	224	hypothetical protein													
X4_004004	scaffold_28:268261-269136	+	233	hypothetical protein		ENOG41											
X4_004005	scaffold_28:269572-270883	-	436	hypothetical protein		ENOG41											
X4_004006	scaffold_28:271632-272685	-	350	hypothetical protein													
X4_004007	scaffold_28:274861-277908	+	356	hypothetical protein		ENOG41											
X4_004008	scaffold_28:279375-281934	-	835	hypothetical protein													
X4_004009	scaffold_28:282107-283194	+	296	hypothetical protein													
X4_004010	scaffold_28:283477-287297	-	780	hypothetical protein													
X4_004011	scaffold_28:287840-290852	+	1003	hypothetical protein		ENOG41											
X4_004012	scaffold_28:291693-294984	+	1054	hypothetical protein		ENOG41											
X4_004013	scaffold_28:296099-296516	-	138	hypothetical protein													
X4_004014	scaffold_28:297363-298629	+	354	hypothetical protein													
X4_004015	scaffold_28:298812-299291	-	108	hypothetical protein		ENOG41											
X4_004016	scaffold_28:299728-300980	+	380	hypothetical protein													
X4_004017	scaffold_28:301407-303240	-	592	hypothetical protein		ENOG41											
X4_004018	scaffold_28:303862-307976	+	954	hypothetical protein		ENOG41											
X4_004019	scaffold_28:308844-310343	+	470	hypothetical protein													
X4_004020	scaffold_28:313018-315268	+	647	hypothetical protein													
X4_004021	scaffold_28:316347-316938	+	105	hypothetical protein													
X4_004022	scaffold_28:317329-318521	-	309	hypothetical protein													
X4_004024	scaffold_28:319973-321689	+	571	hypothetical protein		ENOG41											
X4_004025	scaffold_28:322597-322855	-	85	hypothetical protein													
X4_004026	scaffold_28:325177-327020	+	454	hypothetical protein		ENOG41											
X4_004027	scaffold_28:327828-329376	-	403	hypothetical protein													
X4_004028	scaffold_28:330783-335158	+	1342	hypothetical protein		ENOG41											
X4_004029	scaffold_28:336062-337369	-	324	hypothetical protein		ENOG41											
X4_004030	scaffold_28:338866-340129	-	401	hypothetical protein		ENOG41											
X4_004031	scaffold_28:341461-341811	+	94	hypothetical protein													
X4_004032	scaffold_28:342126-343384	-	400	hypothetical protein													
X4_004033	scaffold_28:343684-345484	+	599	hypothetical protein													
X4_004034	scaffold_28:345815-347391	-	439	Arp2/3 complex subunit, actin nucleation center													
X4_004035	scaffold_28:348087-352054	+	1164	hypothetical protein		ENOG41											
X4_004036	scaffold_28:354034-354348	-	79	mitochondrial ribosomal small subunit component		ENOG41											
X4_004037	scaffold_28:354803-357037	+	726	Double-strand break repair protein mus-23													
X4_004038	scaffold_28:358084-362939	+	963	hypothetical protein													
X4_004039	scaffold_28:366512-367757	+	414	hypothetical protein		ENOG41											
X4_004040	scaffold_28:368951-369809	-	267	hypothetical protein													
X4_004041	scaffold_28:370198-373500	+	862	hypothetical protein													
X4_004042	scaffold_28:376742-377291	+	182	hypothetical protein													
