GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X6_007594	scaffold_75:41674-43208	-	493	hypothetical protein													
X6_007595	scaffold_75:43741-44420	+	179	hypothetical protein		ENOG41											
X6_007596	scaffold_75:44854-45370	-	152	hypothetical protein													
X6_007597	scaffold_75:46992-48912	+	604	hypothetical protein		ENOG41											
X6_007598	scaffold_75:50161-51013	-	283	hypothetical protein		ENOG41											
X6_007599	scaffold_75:54332-55421	+	301	hypothetical protein		ENOG41											
X6_007600	scaffold_75:56011-57151	+	379	hypothetical protein		ENOG41											
X6_007601	scaffold_75:57328-62390	-	1034	hypothetical protein		ENOG41											
X6_007602	scaffold_75:64639-66392	+	564	hypothetical protein													
X6_007603	scaffold_75:66579-67217	+	195	hypothetical protein		ENOG41											
X6_007604	scaffold_75:67732-71359	-	921	hypothetical protein													
X6_007606	scaffold_75:73052-74140	+	319	hypothetical protein		ENOG41											
X6_007607	scaffold_75:74682-75993	-	417	hypothetical protein													
X6_007608	scaffold_75:78838-79299	+	122	hypothetical protein													
X6_007609	scaffold_75:80627-82011	-	381	hypothetical protein		ENOG41											
X6_007610	scaffold_75:83580-85137	-	518	hypothetical protein													
X6_007611	scaffold_75:85629-86800	-	372	hypothetical protein		ENOG41											
X6_007612	scaffold_75:87422-91671	+	1319	hypothetical protein		ENOG41											
X6_007613	scaffold_75:93069-94387	-	361	hypothetical protein		ENOG41											
X6_007614	scaffold_75:95361-100231	+	1072	hypothetical protein													
X6_007615	scaffold_75:111971-112535	+	136	hypothetical protein													
X6_007616	scaffold_75:112933-114955	+	619	hypothetical protein		ENOG41											
X6_007617	scaffold_75:115799-117543	+	558	hypothetical protein		ENOG41											
X6_007618	scaffold_75:118367-120906	+	612	hypothetical protein													
X6_007619	scaffold_75:123212-124136	+	307	hypothetical protein													
X6_007620	scaffold_75:127541-128222	+	226	hypothetical protein													
X6_007621	scaffold_75:128950-129704	+	228	hypothetical protein													
X6_007622	scaffold_75:130070-131963	-	369	hypothetical protein													
X6_007623	scaffold_75:133760-134864	+	367	hypothetical protein													
X6_007624	scaffold_75:135468-136647	-	377	hypothetical protein													
X6_007625	scaffold_75:137433-138575	-	349	hypothetical protein		ENOG41											
X6_007626	scaffold_75:139578-141842	+	720	hypothetical protein		ENOG41											
X6_007630	scaffold_76:62690-64088	-	366	hypothetical protein		ENOG41											
X6_007631	scaffold_76:65575-66647	+	327	hypothetical protein													
X6_007632	scaffold_76:67018-68902	-	627	hypothetical protein		ENOG41											
X6_007633	scaffold_76:69177-70422	+	414	hypothetical protein		ENOG41											
X6_007634	scaffold_76:70849-71287	+	145	hypothetical protein													
X6_007635	scaffold_76:71372-72796	+	417	hypothetical protein													
X6_007636	scaffold_76:72947-73995	-	332	hypothetical protein													
X6_007637	scaffold_76:74334-79084	+	1539	hypothetical protein													
X6_007638	scaffold_76:80277-81406	+	341	hypothetical protein													
X6_007639	scaffold_76:81847-82395	-	160	hypothetical protein													
X6_007640	scaffold_76:83144-85973	-	812	hypothetical protein													
X6_007641	scaffold_76:86360-87119	+	252	hypothetical protein													
X6_007642	scaffold_76:87355-88885	-	412	hypothetical protein													
X6_007643	scaffold_76:89623-90983	-	375	hypothetical protein													
X6_007644	scaffold_76:92004-97763	-	1816	hypothetical protein													
X6_007645	scaffold_76:100510-101664	-	324	hypothetical protein		ENOG41											
X6_007646	scaffold_76:103861-107462	-	1183	hypothetical protein													
X6_007647	scaffold_76:108972-109659	-	228	hypothetical protein													
X6_007648	scaffold_76:110021-112589	+	816	hypothetical protein													
X6_007649	scaffold_76:113020-114297	-	409	hypothetical protein		ENOG41											
X6_007650	scaffold_76:115100-115634	+	177	RNA-splicing factor		ENOG41											
X6_007651	scaffold_76:116194-117069	-	272	hypothetical protein													
X6_007652	scaffold_76:117379-117784	+	111	hypothetical protein													
X6_007653	scaffold_76:118137-119127	-	275	hypothetical protein		ENOG41											
X6_007654	scaffold_76:119330-129478	+	2795	hypothetical protein		ENOG41											
X6_007655	scaffold_76:129975-133078	-	1018	hypothetical protein													
X6_007656	scaffold_76:133974-143168	+	2746	hypothetical protein		ENOG41											
X6_007659	scaffold_77:8903-10366	-	429	hypothetical protein		ENOG41											
X6_007660	scaffold_77:11672-13442	-	571	hypothetical protein													
X6_007661	scaffold_77:14307-14886	-	192	hypothetical protein													
X6_007662	scaffold_77:16515-18019	-	388	hypothetical protein													
X6_007663	scaffold_77:19641-20945	+	417	hypothetical protein		ENOG41											
X6_007664	scaffold_77:21808-24338	+	758	hypothetical protein		ENOG41											
X6_007665	scaffold_77:24617-26798	-	710	hypothetical protein													
X6_007666	scaffold_77:27168-30805	+	999	hypothetical protein													
X6_007667	scaffold_77:30828-31899	+	267	hypothetical protein													
X6_007668	scaffold_77:32719-38011	+	1387	hypothetical protein													
X6_007669	scaffold_77:39343-42100	+	823	hypothetical protein													
X6_007670	scaffold_77:42325-43660	-	426	hypothetical protein													
X6_007671	scaffold_77:44024-46873	-	918	MutS-like protein													
X6_007672	scaffold_77:47320-47692	-	106	hypothetical protein		ENOG41											
X6_007673	scaffold_77:47968-49501	+	405	hypothetical protein		ENOG41											
X6_007674	scaffold_77:49730-50882	-	181	hypothetical protein													
X6_007675	scaffold_77:52217-54426	+	627	hypothetical protein													
X6_007676	scaffold_77:54928-57194	+	693	hypothetical protein													
X6_007677	scaffold_77:57319-57877	-	185	hypothetical protein													
X6_007678	scaffold_77:58314-60018	+	567	hypothetical protein													
X6_007679	scaffold_77:60068-60851	+	260	hypothetical protein													
X6_007680	scaffold_77:61405-62524	-	346	hypothetical protein		ENOG41											
X6_007681	scaffold_77:63434-64562	-	375	tRNA (guanine(9)-N(1))-methyltransferase													
X6_007682	scaffold_77:65065-65681	+	126	hypothetical protein													
X6_007683	scaffold_77:65866-69721	-	1212	hypothetical protein													
X6_007684	scaffold_77:70500-72599	-	626	hypothetical protein													
X6_007685	scaffold_77:72809-73475	+	188	N-alpha-acetyltransferase 30													
X6_007686	scaffold_77:73545-77451	-	1217	hypothetical protein													
X6_007687	scaffold_77:77665-79042	+	458	hypothetical protein													
X6_007688	scaffold_77:79298-80038	-	149	60s acidic ribosomal protein P2													
X6_007689	scaffold_77:81130-83786	-	847	hypothetical protein													
X6_007690	scaffold_77:84458-87237	+	850	hypothetical protein		ENOG41											
X6_007691	scaffold_77:87697-88151	+	132	hypothetical protein													
X6_007692	scaffold_77:88771-96338	+	2174	hypothetical protein													
X6_007693	scaffold_77:96932-98461	-	491	hypothetical protein		ENOG41											
X6_007694	scaffold_77:100631-101579	+	315	hypothetical protein		ENOG41											
X6_007695	scaffold_77:102750-103881	-	376	hypothetical protein													
X6_007696	scaffold_77:105386-107168	+	481	hypothetical protein		ENOG41											
X6_007697	scaffold_77:107634-108693	+	314	hypothetical protein													
X6_007698	scaffold_77:109570-110630	+	316	hypothetical protein		ENOG41											
X6_007699	scaffold_77:111186-117411	+	1555	hypothetical protein													
X6_007700	scaffold_77:118163-120548	-	726	Iron-sulfur clusters transporter atm1, mitochondrial													
X6_007701	scaffold_77:120877-122285	+	383	hypothetical protein													
X6_007702	scaffold_77:122715-126207	+	894	hypothetical protein													
X6_007703	scaffold_77:127742-129273	-	449	eukaryotic translation initiation factor 3 subunit E													
X6_007704	scaffold_77:129436-130194	+	212	hypothetical protein													
X6_007705	scaffold_77:130527-133876	-	1062	hypothetical protein													
X6_007706	scaffold_77:135061-138283	+	842	hypothetical protein													
X6_007707	scaffold_77:139091-143687	-	1442	hypothetical protein													
X6_007709	scaffold_78:1311-3220	-	580	hypothetical protein													
X6_007710	scaffold_78:3768-4716	-	202	60S ribosomal protein L16													
X6_007711	scaffold_78:5189-9071	+	1269	hypothetical protein													
X6_007712	scaffold_78:11954-12482	+	158	hypothetical protein		ENOG41											
X6_007713	scaffold_78:14866-17016	-	621	hypothetical protein		ENOG41											
X6_007714	scaffold_78:18810-22135	+	761	hypothetical protein		ENOG41											
X6_007715	scaffold_78:25498-26774	-	305	hypothetical protein		ENOG41											
X6_007716	scaffold_78:27591-29569	+	642	hypothetical protein		ENOG41											
X6_007717	scaffold_78:30181-33568	-	1128	hypothetical protein													
X6_007718	scaffold_78:34780-40671	+	1896	hypothetical protein													
X6_007719	scaffold_78:41880-44850	-	950	hypothetical protein													
X6_007720	scaffold_78:45368-50084	-	1516	hypothetical protein		ENOG41											
X6_007721	scaffold_78:51438-53566	+	691	hypothetical protein		ENOG41											
X6_007722	scaffold_78:54404-56168	-	587	hypothetical protein		ENOG41											
X6_007723	scaffold_78:56855-58073	+	405	hypothetical protein		ENOG41											
X6_007724	scaffold_78:58293-59850	-	342	hypothetical protein		ENOG41											
X6_007725	scaffold_78:60401-61285	+	126	RNA binding protein snu13													
X6_007726	scaffold_78:61548-62012	-	102	hypothetical protein													
X6_007727	scaffold_78:64271-66179	+	635	hypothetical protein		ENOG41											
X6_007728	scaffold_78:67046-68306	+	419	hypothetical protein													
X6_007729	scaffold_78:68512-71247	-	838	hypothetical protein													
X6_007730	scaffold_78:71824-73653	+	553	hypothetical protein													
X6_007731	scaffold_78:74103-77929	-	886	hypothetical protein		ENOG41											
X6_007732	scaffold_78:79876-81064	+	395	hypothetical protein													
X6_007733	scaffold_78:82021-82499	-	106	hypothetical protein													
X6_007734	scaffold_78:84969-85488	-	172	hypothetical protein													
X6_007735	scaffold_78:88602-89593	+	297	hypothetical protein													
X6_007736	scaffold_78:90097-91528	+	438	hypothetical protein		ENOG41											
X6_007737	scaffold_78:94213-96685	-	770	hypothetical protein		ENOG41											
X6_007738	scaffold_78:113533-114660	-	349	hypothetical protein		ENOG41											
X6_007739	scaffold_78:115508-116716	-	342	hypothetical protein		ENOG41											
X6_007740	scaffold_78:117633-119499	+	529	hypothetical protein		ENOG41											
X6_007741	scaffold_78:120149-121356	-	376	hypothetical protein		ENOG41											
X6_007742	scaffold_78:124169-125446	+	391	hypothetical protein		ENOG41											
X6_007744	scaffold_79:84105-85843	-	560	hypothetical protein													
X6_007745	scaffold_79:87077-88636	-	499	hypothetical protein		ENOG41											
X6_007746	scaffold_79:103721-105536	-	585	hypothetical protein		ENOG41											
X6_007747	scaffold_79:106088-106772	+	227	hypothetical protein													
X6_007748	scaffold_79:107388-108672	+	427	hypothetical protein		ENOG41											
X6_007895	scaffold_80:4290-5305	+	319	hypothetical protein													
X6_007896	scaffold_80:5553-6502	-	178	Phosphatidyl-N-methylethanolamine N-methyltransferase													
X6_007897	scaffold_80:9269-13691	+	525	hypothetical protein		ENOG41											
X6_007898	scaffold_80:14501-22836	-	2291	hypothetical protein		ENOG41											
X6_007899	scaffold_80:23648-24835	-	316	hypothetical protein													
X6_007900	scaffold_80:25649-26350	+	191	hypothetical protein													
X6_007901	scaffold_80:27010-28050	-	327	hypothetical protein		ENOG41											
X6_007902	scaffold_80:28307-29501	+	298	hypothetical protein													
X6_007903	scaffold_80:29972-32508	-	710	hypothetical protein		ENOG41											
X6_007904	scaffold_80:33262-34848	-	494	hypothetical protein		ENOG41											
X6_007905	scaffold_80:35557-38289	+	860	hypothetical protein													
X6_007906	scaffold_80:38662-39319	-	218	hypothetical protein													
X6_007907	scaffold_80:40126-41446	-	439	hypothetical protein													
X6_007908	scaffold_80:41898-42966	+	355	hypothetical protein													
X6_007909	scaffold_80:43574-45496	-	622	hypothetical protein													
X6_007910	scaffold_80:46162-49342	+	921	hypothetical protein													
X6_007911	scaffold_80:49664-51234	-	481	hypothetical protein													
X6_007912	scaffold_80:51537-54675	+	989	hypothetical protein													
X6_007913	scaffold_80:56705-58534	+	533	hypothetical protein													
X6_007914	scaffold_80:59139-60741	+	397	hypothetical protein													
X6_007915	scaffold_80:61334-62723	-	462	hypothetical protein		ENOG41											
X6_007916	scaffold_80:65018-68323	-	1037	hypothetical protein		ENOG41											
X6_007917	scaffold_80:69136-70132	-	295	hypothetical protein													
X6_007918	scaffold_80:70398-72048	+	458	S-adenosylmethionine synthase													
X6_007919	scaffold_80:75844-78193	+	672	hypothetical protein													
X6_007920	scaffold_80:79524-83705	+	1370	hypothetical protein													
X6_007921	scaffold_80:84622-86560	-	550	hypothetical protein													
X6_007922	scaffold_80:87037-87615	+	174	hypothetical protein		ENOG41											
X6_007923	scaffold_80:89017-94949	-	1683	hypothetical protein													
X6_007924	scaffold_80:98446-99069	-	164	hypothetical protein													
X6_007925	scaffold_80:99632-101378	+	447	hypothetical protein													
X6_007926	scaffold_80:101794-103198	-	467	hypothetical protein													
X6_007927	scaffold_80:103681-104655	+	214	hypothetical protein													
X6_007928	scaffold_80:105033-107787	-	878	hypothetical protein													
X6_007929	scaffold_80:108037-109162	+	295	hypothetical protein													
X6_007930	scaffold_80:109290-110609	-	400	hypothetical protein													
X6_007931	scaffold_80:112792-113690	-	264	hypothetical protein													
X6_007932	scaffold_80:114211-114683	+	120	hypothetical protein													
X6_007933	scaffold_80:115465-116924	-	431	hypothetical protein		ENOG41											
X6_007934	scaffold_80:118487-120693	-	717	hypothetical protein		ENOG41											
X6_007935	scaffold_80:125143-126850	+	535	hypothetical protein													
X6_007936	scaffold_80:127135-130424	-	730	hypothetical protein													
X6_007944	scaffold_81:53658-56047	+	374	hypothetical protein		ENOG41											
X6_007945	scaffold_81:56179-58053	-	509	hypothetical protein		ENOG41											
X6_007946	scaffold_81:58646-61391	-	775	hypothetical protein													
X6_007947	scaffold_81:61846-63055	+	402	hypothetical protein													
X6_007948	scaffold_81:67583-68094	+	127	hypothetical protein		ENOG41											
X6_007949	scaffold_81:69460-72764	-	623	hypothetical protein		ENOG41											
X6_007950	scaffold_81:75253-76237	+	327	hypothetical protein		ENOG41											
X6_007951	scaffold_81:77996-79734	-	453	hypothetical protein		ENOG41											
X6_007952	scaffold_81:82652-87322	+	1052	hypothetical protein		ENOG41											
X6_007953	scaffold_81:87388-87667	-	92	hypothetical protein		ENOG41											
X6_007954	scaffold_81:89772-91476	+	518	hypothetical protein		ENOG41											
X6_007955	scaffold_81:91533-92343	+	269	hypothetical protein													
X6_007956	scaffold_81:93421-95226	-	582	hypothetical protein													
X6_007957	scaffold_81:97479-98613	-	377	hypothetical protein													
X6_007958	scaffold_81:99231-101707	-	792	hypothetical protein													
X6_007959	scaffold_81:101927-103957	+	641	hypothetical protein													
X6_007960	scaffold_81:105150-107038	+	552	hypothetical protein		ENOG41											
X6_007961	scaffold_81:107558-113331	-	1865	hypothetical protein													
X6_007962	scaffold_81:113653-120650	+	2119	beta subunit of fatty acid synthetase													
X6_007963	scaffold_81:121090-126588	-	1366	hypothetical protein													
X6_007970	scaffold_82:2933-3714	+	222	hypothetical protein													
X6_007971	scaffold_82:3906-5287	-	422	hypothetical protein													
X6_007972	scaffold_82:18348-20702	-	620	hypothetical protein		ENOG41											
X6_007973	scaffold_82:22294-22813	+	172	hypothetical protein													
X6_007974	scaffold_82:23658-25856	+	637	hypothetical protein		ENOG41											
X6_007975	scaffold_82:26184-26664	-	159	hypothetical protein													
X6_007976	scaffold_82:27015-28907	+	489	hypothetical protein													
X6_007977	scaffold_82:37560-38070	-	169	hypothetical protein													
X6_007978	scaffold_82:41905-44001	-	639	hypothetical protein		ENOG41											
X6_007979	scaffold_82:44947-46266	-	338	hypothetical protein		ENOG41											
X6_007980	scaffold_82:46482-48275	-	563	hypothetical protein		ENOG41											
X6_007981	scaffold_82:49186-51503	+	755	hypothetical protein		ENOG41											
X6_007982	scaffold_82:51788-55234	-	1068	hypothetical protein		ENOG41											
X6_007983	scaffold_82:56419-57320	+	244	hypothetical protein		ENOG41											
X6_007984	scaffold_82:57615-58864	+	346	hypothetical protein													
X6_007985	scaffold_82:59492-62945	+	1076	hypothetical protein		ENOG41											
X6_007986	scaffold_82:64777-66153	-	406	hypothetical protein		ENOG41											
X6_007987	scaffold_82:68510-73166	+	1364	hypothetical protein		ENOG41											
X6_007988	scaffold_82:73766-74886	+	326	hypothetical protein													
X6_007989	scaffold_82:75289-76042	-	250	hypothetical protein													
X6_007990	scaffold_82:76721-77929	-	351	hypothetical protein		ENOG41											
X6_007991	scaffold_82:78695-80115	+	420	hypothetical protein		ENOG41											
X6_007992	scaffold_82:80303-82612	-	720	hypothetical protein													
X6_007993	scaffold_82:83161-84946	-	542	hypothetical protein		ENOG41											
X6_007994	scaffold_82:85564-86717	+	343	hypothetical protein		ENOG41											
X6_007995	scaffold_82:114406-115498	+	316	hypothetical protein		ENOG41											
X6_007999	scaffold_83:1158-2635	-	353	hypothetical protein													
X6_008000	scaffold_83:3702-4308	+	201	hypothetical protein		ENOG41											
X6_008001	scaffold_83:9636-11966	-	603	hypothetical protein													
X6_008002	scaffold_83:12584-15144	+	799	hypothetical protein													
X6_008003	scaffold_83:15526-16075	-	182	hypothetical protein		ENOG41											
X6_008004	scaffold_83:17139-18000	+	247	hypothetical protein		ENOG41											
X6_008005	scaffold_83:19038-20816	+	506	hypothetical protein													
X6_008006	scaffold_83:23222-24129	+	280	hypothetical protein		ENOG41											
X6_008007	scaffold_83:24893-25493	+	199	hypothetical protein													
X6_008008	scaffold_83:36266-38125	+	466	hypothetical protein		ENOG41											
X6_008009	scaffold_83:41335-44760	-	1123	hypothetical protein		ENOG41											
X6_008010	scaffold_83:88711-89372	+	182	hypothetical protein		ENOG41											
X6_008011	scaffold_83:91168-91980	-	237	hypothetical protein													
X6_008012	scaffold_83:93419-95204	-	594	hypothetical protein		ENOG41											
X6_008013	scaffold_83:95454-96736	+	380	hypothetical protein		ENOG41											
X6_008014	scaffold_83:97825-98431	-	201	hypothetical protein													
X6_008016	scaffold_84:4784-6459	+	521	hypothetical protein													
X6_008017	scaffold_84:7411-10732	-	1031	hypothetical protein		ENOG41											
X6_008018	scaffold_84:12129-13064	-	295	hypothetical protein		ENOG41											
X6_008019	scaffold_84:14888-19150	+	984	hypothetical protein		ENOG41											
X6_008020	scaffold_84:20381-21831	+	461	hypothetical protein		ENOG41											
X6_008021	scaffold_84:22574-24331	+	308	hypothetical protein													
X6_008022	scaffold_84:25460-30913	-	1349	hypothetical protein													
X6_008023	scaffold_84:32499-36226	+	1183	hypothetical protein													
X6_008024	scaffold_84:36910-37752	-	239	hypothetical protein		ENOG41											
X6_008025	scaffold_84:38919-39803	+	269	hypothetical protein		ENOG41											
X6_008026	scaffold_84:40477-42316	-	436	hypothetical protein		ENOG41											
X6_008027	scaffold_84:44057-46496	+	812	hypothetical protein		ENOG41											
X6_008028	scaffold_84:47512-50534	-	774	hypothetical protein		ENOG41											
X6_008029	scaffold_84:56090-64532	+	2279	hypothetical protein													
X6_008030	scaffold_84:65995-66679	+	227	hypothetical protein													
X6_008031	scaffold_84:67387-67985	+	180	hypothetical protein													
X6_008032	scaffold_84:68808-70292	-	430	hypothetical protein		ENOG41											
X6_008033	scaffold_84:70810-72350	+	495	hypothetical protein													
X6_008034	scaffold_84:73211-73571	+	119	hypothetical protein													
X6_008035	scaffold_84:74883-87052	-	3253	hypothetical protein													
X6_008036	scaffold_84:87645-92353	+	1456	hypothetical protein		ENOG41											
X6_008037	scaffold_84:93308-95251	-	609	hypothetical protein		ENOG41											
X6_008038	scaffold_84:95917-100178	+	869	hypothetical protein		ENOG41											
X6_008039	scaffold_84:100543-101726	-	336	hypothetical protein													
X6_008040	scaffold_84:103349-108810	+	1610	hypothetical protein		ENOG41											
X6_008041	scaffold_84:110481-110873	+	112	hypothetical protein		ENOG41											
X6_008042	scaffold_84:111747-113130	-	358	hypothetical protein													
X6_008043	scaffold_84:113746-116536	+	929	hypothetical protein		ENOG41											
X6_008044	scaffold_84:117394-119335	+	646	hypothetical protein													
X6_008045	scaffold_84:122247-124530	+	519	hypothetical protein													
X6_008046	scaffold_84:124675-126631	+	584	hypothetical protein													
X6_008047	scaffold_84:127021-127794	-	238	hypothetical protein		ENOG41											
X6_008048	scaffold_84:128164-129533	+	437	hypothetical protein		ENOG41											
X6_008049	scaffold_84:130011-131165	-	362	hypothetical protein													
X6_008050	scaffold_84:131334-132501	+	189	hypothetical protein													
X6_008057	scaffold_85:14821-19390	+	1293	Urease													
X6_008058	scaffold_85:19926-22122	-	680	hypothetical protein		ENOG41											
X6_008059	scaffold_85:23271-25051	+	345	hypothetical protein		ENOG41											
X6_008060	scaffold_85:25397-26759	-	282	hypothetical protein		ENOG41											
X6_008061	scaffold_85:27078-27928	+	259	hypothetical protein													
X6_008062	scaffold_85:28338-29890	-	482	hypothetical protein		ENOG41											
X6_008063	scaffold_85:30142-34847	+	1304	hypothetical protein													
X6_008064	scaffold_85:36405-37996	+	417	hypothetical protein													
X6_008065	scaffold_85:38358-39975	-	538	hypothetical protein		ENOG41											
X6_008066	scaffold_85:40417-41971	+	517	hypothetical protein													
X6_008067	scaffold_85:42438-43702	-	356	hypothetical protein													
X6_008068	scaffold_85:44363-45401	+	345	hypothetical protein													
X6_008069	scaffold_85:46592-48379	+	522	hypothetical protein		ENOG41											
X6_008070	scaffold_85:51335-55135	-	962	hypothetical protein													
X6_008071	scaffold_85:57726-58620	+	205	hypothetical protein													
X6_008072	scaffold_85:59034-61239	+	734	hypothetical protein													
X6_008073	scaffold_85:62869-63720	+	243	hypothetical protein													
X6_008074	scaffold_85:64092-65397	+	377	hypothetical protein		ENOG41											
X6_008075	scaffold_85:66069-67289	-	354	hypothetical protein		ENOG41											
X6_008076	scaffold_85:68107-74664	+	1220	hypothetical protein		ENOG41											
X6_008077	scaffold_85:75237-77211	-	638	hypothetical protein		ENOG41											
X6_008078	scaffold_85:78003-80317	+	701	hypothetical protein													
X6_008079	scaffold_85:80543-87301	-	1330	hypothetical protein													
X6_008080	scaffold_85:89385-91114	-	521	hypothetical protein													
X6_008081	scaffold_85:92260-93682	+	438	hypothetical protein		ENOG41											
X6_008082	scaffold_85:94258-97555	+	1048	hypothetical protein		ENOG41											
X6_008083	scaffold_85:97740-99776	-	639	hypothetical protein													
X6_008084	scaffold_85:100134-104028	+	776	hypothetical protein													
X6_008085	scaffold_85:108116-109680	-	434	hypothetical protein		ENOG41											
X6_008086	scaffold_85:111526-112606	-	359	hypothetical protein		ENOG41											
X6_008087	scaffold_85:113248-114383	-	358	hypothetical protein		ENOG41											
X6_008088	scaffold_85:116100-118966	+	793	hypothetical protein													
X6_008089	scaffold_85:119513-127556	+	2347	hypothetical protein		ENOG41											
X6_008090	scaffold_85:128304-130915	-	723	hypothetical protein		ENOG41											
X6_008091	scaffold_85:131634-132772	-	361	hypothetical protein		ENOG41											
X6_008092	scaffold_85:134028-136625	+	806	hypothetical protein													
X6_008095	scaffold_86:744-2034	+	429	hypothetical protein													
X6_008096	scaffold_86:2248-2779	-	176	hypothetical protein													
X6_008097	scaffold_86:3466-4655	-	374	hypothetical protein													
X6_008098	scaffold_86:5598-6640	-	309	hypothetical protein		ENOG41											
X6_008099	scaffold_86:6951-8216	+	338	hypothetical protein													
X6_008100	scaffold_86:10209-11241	+	306	hypothetical protein		ENOG41											
X6_008101	scaffold_86:11758-12317	-	157	hypothetical protein		ENOG41											
X6_008102	scaffold_86:12802-13133	+	73	H(+)-transporting V0 sector ATPase subunit c													
X6_008103	scaffold_86:13166-13649	+	119	H(+)-transporting V0 sector ATPase subunit c													
X6_008104	scaffold_86:14365-15633	-	404	hypothetical protein		ENOG41											
X6_008105	scaffold_86:16133-17458	-	366	hypothetical protein													
X6_008106	scaffold_86:20045-20769	+	186	hypothetical protein													
X6_008107	scaffold_86:21372-22449	-	227	hypothetical protein													
X6_008108	scaffold_86:22654-24357	+	459	hypothetical protein													
X6_008109	scaffold_86:26478-30401	+	1168	hypothetical protein		ENOG41											
X6_008110	scaffold_86:32989-35182	+	730	hypothetical protein		ENOG41											
X6_008111	scaffold_86:35744-36658	+	138	60S ribosomal protein L22													
X6_008112	scaffold_86:37288-38862	-	455	hypothetical protein		ENOG41											
X6_008113	scaffold_86:40898-44480	+	1105	hypothetical protein		ENOG41											
X6_008114	scaffold_86:46087-50242	+	767	hypothetical protein		ENOG41											
X6_008115	scaffold_86:50785-52312	+	389	Arp2/3 complex subunit, actin nucleation center													
X6_008116	scaffold_86:52541-53978	+	375	hypothetical protein		ENOG41											
X6_008117	scaffold_86:54224-55643	-	414	hypothetical protein													
X6_008118	scaffold_86:56149-57246	-	349	hypothetical protein													
X6_008119	scaffold_86:57724-59525	-	528	hypothetical protein		ENOG41											
X6_008120	scaffold_86:60008-61281	-	404	cyclin-dependent protein kinase													
X6_008121	scaffold_86:61838-63008	-	389	hypothetical protein		ENOG41											
X6_008122	scaffold_86:63423-63798	-	124	hypothetical protein													
X6_008123	scaffold_86:64296-64840	+	163	hypothetical protein													
X6_008124	scaffold_86:65048-66657	-	444	Mannose-6-phosphate isomerase													
X6_008125	scaffold_86:67035-68182	+	321	hypothetical protein													
X6_008126	scaffold_86:68388-69063	-	208	hypothetical protein		ENOG41											
X6_008127	scaffold_86:69498-70399	+	228	ADP-ribosylation factor, Arf Arf6													
X6_008128	scaffold_86:70422-71646	-	219	hypothetical protein													
X6_008129	scaffold_86:71928-73211	-	409	hypothetical protein													
X6_008130	scaffold_86:77436-82473	-	1537	hypothetical protein													
X6_008131	scaffold_86:82770-83190	+	139	hypothetical protein													
X6_008132	scaffold_86:83591-85037	-	438	hypothetical protein													
X6_008133	scaffold_86:85861-87623	+	525	hypothetical protein													
X6_008134	scaffold_86:88141-89320	+	392	hypothetical protein													
X6_008135	scaffold_86:90088-90418	-	109	hypothetical protein													
X6_008136	scaffold_86:92187-93646	-	371	Glucoamylase 1 precursor (Glucan 1,4-alpha-glucosidase) (1,4-alpha-D-glucan glucohydrolase)													
X6_008137	scaffold_86:95958-97431	+	287	hypothetical protein													
X6_008138	scaffold_86:102002-103982	+	234	hypothetical protein													
X6_008139	scaffold_86:112600-112975	-	124	hypothetical protein													
X6_008140	scaffold_86:113709-114946	-	271	hypothetical protein		ENOG41											
X6_008141	scaffold_86:116218-117217	+	275	hypothetical protein		ENOG41											
X6_008142	scaffold_86:117974-120025	+	484	hypothetical protein		ENOG41											
X6_008143	scaffold_86:122870-123866	-	277	hypothetical protein		ENOG41											
X6_008144	scaffold_86:125447-126875	+	426	hypothetical protein													
X6_008145	scaffold_86:129064-131903	-	865	MCM DNA helicase complex subunit													
X6_008146	scaffold_86:132114-133928	+	535	hypothetical protein													
X6_008147	scaffold_87:2666-4597	+	590	hypothetical protein		ENOG41											
X6_008148	scaffold_87:4962-6290	-	322	hypothetical protein		ENOG41											
X6_008149	scaffold_87:9488-10280	+	263	hypothetical protein		ENOG41											
X6_008150	scaffold_87:11994-12643	-	137	hypothetical protein													
X6_008151	scaffold_87:13308-13834	-	132	hypothetical protein													
X6_008152	scaffold_87:14610-15469	+	221	hypothetical protein													
X6_008153	scaffold_87:16411-19520	+	1016	hypothetical protein		ENOG41											
X6_008154	scaffold_87:22133-23484	-	431	hypothetical protein													
X6_008155	scaffold_87:26364-27080	+	219	hypothetical protein													
X6_008156	scaffold_87:49871-52208	-	778	hypothetical protein		ENOG41											
X6_008157	scaffold_87:55415-56451	-	257	hypothetical protein		ENOG41											
X6_008158	scaffold_87:58207-61524	+	438	hypothetical protein		ENOG41											
X6_008159	scaffold_87:69855-70728	-	290	hypothetical protein													
X6_008160	scaffold_87:71038-71748	-	194	hypothetical protein													
X6_008161	scaffold_87:78018-80155	+	675	hypothetical protein													
X6_008162	scaffold_87:81350-81914	-	164	hypothetical protein		ENOG41											
X6_008163	scaffold_87:82652-85367	+	609	hypothetical protein		ENOG41											
X6_008164	scaffold_87:87137-87454	+	78	hypothetical protein													
X6_008165	scaffold_87:89168-91181	-	560	hypothetical protein		ENOG41											
X6_008166	scaffold_87:91946-94581	-	705	hypothetical protein													
