GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X8_014777	scaffold_90:139606-141763	+	718	hypothetical protein													
X8_014778	scaffold_90:142180-143304	-	322	hypothetical protein		ENOG41											
X8_014779	scaffold_90:144315-145326	+	336	hypothetical protein		ENOG41											
X8_014780	scaffold_90:146168-147209	+	346	hypothetical protein													
X8_014781	scaffold_90:148537-151299	+	864	hypothetical protein													
X8_014782	scaffold_90:151867-152568	+	216	hypothetical protein		ENOG41											
X8_014783	scaffold_90:152688-153204	-	152	hypothetical protein		ENOG41											
X8_014784	scaffold_90:153587-155345	+	585	hypothetical protein		ENOG41											
X8_014785	scaffold_90:155983-159834	-	1124	hypothetical protein													
X8_014786	scaffold_90:161870-163804	+	489	hypothetical protein		ENOG41											
X8_014787	scaffold_90:164332-172094	+	535	hypothetical protein		ENOG41											
X8_014788	scaffold_90:174541-179301	+	1385	hypothetical protein													
X8_014789	scaffold_90:180072-180995	-	250	hypothetical protein													
X8_014790	scaffold_90:182438-183437	-	332	hypothetical protein													
X8_014791	scaffold_91:418-2024	+	491	hypothetical protein													
X8_014792	scaffold_91:2049-2973	+	307	hypothetical protein		ENOG41											
X8_014793	scaffold_91:3216-3954	+	245	hypothetical protein		ENOG41											
X8_014794	scaffold_91:4017-4629	-	203	hypothetical protein		ENOG41											
X8_014795	scaffold_91:4830-7872	+	993	hypothetical protein													
X8_014796	scaffold_91:8452-11327	-	920	hypothetical protein													
X8_014797	scaffold_91:11382-13302	+	600	hypothetical protein													
X8_014798	scaffold_91:13312-14596	-	427	hypothetical protein													
X8_014799	scaffold_91:14633-16399	-	565	hypothetical protein													
X8_014800	scaffold_91:16750-17713	-	320	hypothetical protein													
X8_014801	scaffold_91:17742-19395	+	550	hypothetical protein		ENOG41											
X8_014802	scaffold_91:19615-22845	+	1060	hypothetical protein													
X8_014803	scaffold_91:22919-23648	+	242	hypothetical protein		ENOG41											
X8_014804	scaffold_91:23783-24569	-	261	hypothetical protein		ENOG41											
X8_014805	scaffold_91:25087-29689	-	1533	hypothetical protein													
X8_014806	scaffold_91:29779-31165	-	461	hypothetical protein		ENOG41											
X8_014808	scaffold_91:31516-32527	-	336	hypothetical protein													
X8_014809	scaffold_91:32804-35890	+	936	hypothetical protein													
X8_014810	scaffold_91:36509-37518	+	308	hypothetical protein													
X8_014811	scaffold_91:37535-37787	+	83	hypothetical protein													
X8_014812	scaffold_91:37834-38065	+	76	hypothetical protein													
X8_014813	scaffold_91:38119-40360	+	746	hypothetical protein													
X8_014814	scaffold_91:40437-45833	+	1666	hypothetical protein													
X8_014815	scaffold_91:45874-47323	-	482	hypothetical protein													
X8_014816	scaffold_91:47348-47687	-	112	hypothetical protein													
X8_014817	scaffold_91:47811-48435	+	207	hypothetical protein		ENOG41											
X8_014818	scaffold_91:48548-52868	-	1439	hypothetical protein		ENOG41											
X8_014819	scaffold_91:53001-55448	+	770	hypothetical protein													
X8_014820	scaffold_91:55658-56969	+	436	hypothetical protein													
X8_014821	scaffold_91:57152-59225	+	690	hypothetical protein		ENOG41											
X8_014822	scaffold_91:59304-60225	-	306	hypothetical protein													
X8_014823	scaffold_91:60319-62496	-	695	hypothetical protein													
X8_014824	scaffold_91:62536-64050	-	485	hypothetical protein													
X8_014825	scaffold_91:64191-65226	+	344	hypothetical protein		ENOG41											
X8_014826	scaffold_91:65256-65661	+	134	hypothetical protein		ENOG41											
X8_014827	scaffold_91:65813-67763	+	649	hypothetical protein													
X8_014828	scaffold_91:67764-68820	-	351	hypothetical protein		ENOG41											
X8_014829	scaffold_91:68846-69857	-	336	hypothetical protein		ENOG41											
X8_014830	scaffold_91:69882-72192	+	732	hypothetical protein													
X8_014831	scaffold_91:72761-73526	+	254	hypothetical protein		ENOG41											
X8_014832	scaffold_91:73675-76004	-	691	hypothetical protein		ENOG41											
X8_014833	scaffold_91:76427-77783	-	451	hypothetical protein		ENOG41											
X8_014834	scaffold_91:78164-79328	-	387	hypothetical protein													
X8_014835	scaffold_91:79402-87101	-	2457	hypothetical protein													
X8_014836	scaffold_91:87154-87847	-	230	hypothetical protein													
X8_014837	scaffold_91:87885-89190	-	434	hypothetical protein													
X8_014838	scaffold_91:89317-92463	+	989	hypothetical protein													
X8_014839	scaffold_91:92687-93500	+	270	hypothetical protein		ENOG41											
X8_014840	scaffold_91:93699-95400	+	566	hypothetical protein													
X8_014841	scaffold_91:95518-97438	+	639	hypothetical protein													
X8_014842	scaffold_91:97490-100746	+	1067	hypothetical protein		ENOG41											
X8_014843	scaffold_91:100799-101456	+	218	hypothetical protein		ENOG41											
X8_014844	scaffold_91:101824-102259	-	144	hypothetical protein													
X8_014845	scaffold_91:102275-103956	-	544	hypothetical protein		ENOG41											
X8_014846	scaffold_91:104051-108463	-	1452	hypothetical protein													
X8_014847	scaffold_91:108617-109265	+	215	hypothetical protein		ENOG41											
X8_014848	scaffold_91:109458-113202	-	1133	hypothetical protein													
X8_014849	scaffold_91:113295-114960	+	554	hypothetical protein													
X8_014850	scaffold_91:115245-115717	+	131	hypothetical protein													
X8_014851	scaffold_91:115902-116298	-	131	hypothetical protein													
X8_014852	scaffold_91:116311-116575	-	87	hypothetical protein													
X8_014853	scaffold_91:118299-119099	-	236	hypothetical protein		ENOG41											
X8_014854	scaffold_91:119821-120628	-	268	hypothetical protein		ENOG41											
X8_014855	scaffold_91:120816-121671	+	259	hypothetical protein													
X8_014856	scaffold_91:121755-122496	+	246	hypothetical protein		ENOG41											
X8_014857	scaffold_91:122602-127316	+	1512	hypothetical protein													
X8_014858	scaffold_91:127442-129809	+	788	hypothetical protein		ENOG41											
X8_014859	scaffold_91:129874-131020	+	381	hypothetical protein		ENOG41											
X8_014860	scaffold_91:131068-131827	+	252	hypothetical protein													
X8_014861	scaffold_91:131828-134869	-	938	hypothetical protein													
X8_014862	scaffold_91:134938-136036	+	365	hypothetical protein													
X8_014863	scaffold_91:136069-136438	-	122	hypothetical protein		ENOG41											
X8_014864	scaffold_91:136603-137545	+	313	hypothetical protein													
X8_014865	scaffold_91:137593-139180	-	528	hypothetical protein													
X8_014866	scaffold_91:139243-139621	-	125	hypothetical protein													
X8_014867	scaffold_91:139687-140206	-	172	hypothetical protein		ENOG41											
X8_014868	scaffold_91:140393-140876	+	160	hypothetical protein													
X8_014869	scaffold_91:140992-142384	+	463	hypothetical protein													
X8_014870	scaffold_91:142442-143058	+	186	hypothetical protein													
X8_014871	scaffold_91:143107-145126	-	623	hypothetical protein		ENOG41											
X8_014872	scaffold_91:145155-146274	-	372	hypothetical protein													
X8_014873	scaffold_91:146321-146936	-	204	hypothetical protein		ENOG41											
X8_014874	scaffold_91:146977-147364	-	128	hypothetical protein		ENOG41											
X8_014875	scaffold_91:147408-149205	+	543	hypothetical protein													
X8_014876	scaffold_91:149655-150723	+	355	hypothetical protein													
X8_014877	scaffold_91:150804-151359	-	184	hypothetical protein		ENOG41											
X8_014878	scaffold_91:151535-152235	-	204	hypothetical protein													
X8_014879	scaffold_91:152683-153409	+	241	hypothetical protein													
X8_014880	scaffold_91:153499-154044	+	158	hypothetical protein		ENOG41											
X8_014881	scaffold_91:159206-161590	-	763	hypothetical protein													
X8_014882	scaffold_91:161940-163167	+	408	hypothetical protein		ENOG41											
X8_014883	scaffold_91:163306-163858	-	183	hypothetical protein		ENOG41											
X8_014884	scaffold_91:163974-164505	-	176	hypothetical protein		ENOG41											
X8_014885	scaffold_91:164670-168162	+	1117	hypothetical protein													
X8_014886	scaffold_91:168196-168454	+	85	hypothetical protein													
X8_014887	scaffold_91:168723-172359	-	1051	hypothetical protein													
X8_014888	scaffold_91:172415-173042	+	208	hypothetical protein		ENOG41											
X8_014889	scaffold_91:173489-176647	+	890	hypothetical protein													
X8_014890	scaffold_91:176716-177882	+	369	hypothetical protein		ENOG41											
X8_014891	scaffold_91:177976-179056	-	359	hypothetical protein													
X8_014892	scaffold_92:11760-14299	-	386	hypothetical protein		ENOG41											
X8_014893	scaffold_92:17394-24842	+	2403	hypothetical protein		ENOG41											
X8_014894	scaffold_92:26004-29079	-	1024	hypothetical protein		ENOG41											
X8_014895	scaffold_92:30859-32533	+	485	hypothetical protein		ENOG41											
X8_014896	scaffold_92:32853-34215	+	378	hypothetical protein		ENOG41											
X8_014897	scaffold_92:37071-38065	+	254	hypothetical protein													
X8_014898	scaffold_92:38983-39799	-	271	hypothetical protein													
X8_014899	scaffold_92:40162-41203	-	284	hypothetical protein													
X8_014900	scaffold_92:41737-42880	-	380	hypothetical protein		ENOG41											
X8_014901	scaffold_92:43751-43997	+	81	hypothetical protein													
X8_014902	scaffold_92:44752-45725	+	301	hypothetical protein													
X8_014903	scaffold_92:46013-47327	+	437	hypothetical protein		ENOG41											
X8_014904	scaffold_92:47518-51838	-	1283	hypothetical protein		ENOG41											
X8_014905	scaffold_92:55012-57138	-	507	hypothetical protein		ENOG41											
X8_014906	scaffold_92:60767-61843	-	301	hypothetical protein													
X8_014907	scaffold_92:95480-98806	+	1054	hypothetical protein		ENOG41											
X8_014908	scaffold_92:100090-101084	-	257	hypothetical protein													
X8_014909	scaffold_92:101886-104493	-	581	hypothetical protein		ENOG41											
X8_014910	scaffold_92:107468-109682	-	535	hypothetical protein													
X8_014911	scaffold_92:113412-115030	-	306	hypothetical protein													
X8_014912	scaffold_92:115302-115888	-	153	hypothetical protein													
X8_014913	scaffold_92:116946-117904	-	259	hypothetical protein													
X8_014914	scaffold_92:119835-120782	-	248	hypothetical protein													
X8_014915	scaffold_92:121058-121488	+	105	hypothetical protein													
X8_014916	scaffold_92:121679-123858	-	353	hypothetical protein													
X8_014917	scaffold_92:125951-126682	+	204	hypothetical protein													
X8_014918	scaffold_92:127366-128536	-	287	hypothetical protein													
X8_014919	scaffold_92:155154-156330	+	391	hypothetical protein													
X8_014920	scaffold_92:157696-159186	-	453	hypothetical protein		ENOG41											
X8_014921	scaffold_92:162732-163211	-	139	hypothetical protein													
X8_014922	scaffold_92:163582-165030	+	367	hypothetical protein		ENOG41											
X8_014923	scaffold_92:165687-168294	+	812	hypothetical protein		ENOG41											
X8_014924	scaffold_92:168928-170428	-	472	hypothetical protein		ENOG41											
X8_014925	scaffold_92:170706-172050	+	430	hypothetical protein		ENOG41											
X8_014926	scaffold_92:173163-174834	+	556	hypothetical protein		ENOG41											
X8_014927	scaffold_92:176272-177535	+	379	hypothetical protein		ENOG41											
X8_014928	scaffold_93:879-1317	-	145	hypothetical protein													
X8_014929	scaffold_93:4827-5739	+	286	hypothetical protein													
X8_014930	scaffold_93:6791-7574	+	242	hypothetical protein													
X8_014931	scaffold_93:8362-8815	-	150	hypothetical protein													
X8_014932	scaffold_93:9311-10963	-	461	Ca(2+)-dependent cysteine protease		ENOG41											
X8_014933	scaffold_93:11970-13554	-	527	hypothetical protein		ENOG41											
X8_014934	scaffold_93:14203-15461	-	346	hypothetical protein		ENOG41											
X8_014935	scaffold_93:18992-20282	+	429	hypothetical protein		ENOG41											
X8_014936	scaffold_93:20827-21262	+	144	hypothetical protein													
X8_014937	scaffold_93:22318-24160	-	576	hypothetical protein		ENOG41											
X8_014938	scaffold_93:24609-28468	+	1102	hypothetical protein													
X8_014939	scaffold_93:29267-30764	+	498	hypothetical protein													
X8_014940	scaffold_93:32177-33090	-	285	hypothetical protein		ENOG41											
X8_014941	scaffold_93:37673-38465	-	263	hypothetical protein		ENOG41											
X8_014942	scaffold_93:39067-41839	+	903	hypothetical protein		ENOG41											
X8_014943	scaffold_93:42966-44641	+	519	hypothetical protein		ENOG41											
X8_014944	scaffold_93:45834-46176	+	113	hypothetical protein													
X8_014945	scaffold_93:47830-49210	-	459	hypothetical protein													
X8_014946	scaffold_93:50306-51167	+	286	hypothetical protein													
X8_014947	scaffold_93:53359-54354	+	313	hypothetical protein		ENOG41											
X8_014948	scaffold_93:56708-57330	+	185	hypothetical protein													
X8_014949	scaffold_93:62055-63156	-	366	hypothetical protein													
X8_014950	scaffold_93:65178-70117	+	1528	hypothetical protein		ENOG41											
X8_014951	scaffold_93:70877-73279	-	662	hypothetical protein													
X8_014952	scaffold_93:73586-74832	+	378	hypothetical protein													
X8_014953	scaffold_93:76039-81011	-	815	hypothetical protein													
X8_014954	scaffold_93:82541-84131	+	529	hypothetical protein													
X8_014955	scaffold_93:85727-87156	-	404	hypothetical protein		ENOG41											
X8_014956	scaffold_93:87881-89285	+	415	hypothetical protein		ENOG41											
X8_014957	scaffold_93:90754-93591	-	728	hypothetical protein		ENOG41											
X8_014958	scaffold_93:94119-98754	-	1526	hypothetical protein													
X8_014959	scaffold_93:100421-103064	+	453	hypothetical protein													
X8_014960	scaffold_93:103202-110184	-	1748	hypothetical protein		ENOG41											
X8_014961	scaffold_93:112085-114302	+	584	hypothetical protein		ENOG41											
X8_014962	scaffold_93:114859-115682	-	235	hypothetical protein		ENOG41											
X8_014963	scaffold_93:146995-147451	+	151	hypothetical protein													
X8_014964	scaffold_93:158854-159433	-	192	hypothetical protein													
X8_014965	scaffold_93:159609-160724	-	261	hypothetical protein													
X8_014966	scaffold_93:161853-163035	+	393	hypothetical protein													
X8_014967	scaffold_93:164340-165549	+	335	hypothetical protein		ENOG41											
X8_014968	scaffold_93:166652-167753	+	366	hypothetical protein													
X8_014969	scaffold_93:168970-169814	+	264	hypothetical protein		ENOG41											
X8_014970	scaffold_94:21483-22947	+	487	hypothetical protein		ENOG41											
X8_014971	scaffold_94:26389-26668	+	92	hypothetical protein													
X8_014972	scaffold_94:27090-29851	-	762	hypothetical protein		ENOG41											
X8_014973	scaffold_94:30757-31826	-	338	hypothetical protein		ENOG41											
X8_014974	scaffold_94:33579-34443	+	287	hypothetical protein		ENOG41											
X8_014975	scaffold_94:34795-35356	-	186	hypothetical protein													
X8_014976	scaffold_94:36245-40472	-	873	hypothetical protein		ENOG41											
X8_014977	scaffold_94:41376-42601	+	384	hypothetical protein		ENOG41											
X8_014978	scaffold_94:42839-44707	-	605	hypothetical protein		ENOG41											
X8_014979	scaffold_94:46293-51145	+	1170	hypothetical protein		ENOG41											
X8_014980	scaffold_94:53845-54944	-	347	hypothetical protein		ENOG41											
X8_014981	scaffold_94:55449-57006	+	502	hypothetical protein		ENOG41											
X8_014982	scaffold_94:60235-62180	-	597	hypothetical protein		ENOG41											
X8_014983	scaffold_94:62530-63826	+	379	hypothetical protein													
X8_014984	scaffold_94:63957-65182	-	371	hypothetical protein													
X8_014985	scaffold_94:65549-66433	+	149	hypothetical protein													
X8_014986	scaffold_94:67215-69665	+	795	multidrug-resistance transporte													
X8_014987	scaffold_94:72174-75087	-	593	hypothetical protein													
X8_014988	scaffold_94:75546-76567	-	306	hypothetical protein													
X8_014989	scaffold_94:77027-83243	-	1503	hypothetical protein													
X8_014990	scaffold_94:88242-90321	-	621	hypothetical protein													
X8_014991	scaffold_94:90852-92457	-	534	hypothetical protein		ENOG41											
X8_014992	scaffold_94:92862-93786	-	307	hypothetical protein													
X8_014993	scaffold_94:94169-96774	+	776	hypothetical protein		ENOG41											
X8_014994	scaffold_94:97259-98159	+	263	hypothetical protein													
X8_014995	scaffold_94:98574-99755	-	330	hypothetical protein													
X8_014996	scaffold_94:100057-100896	+	239	DNA replication protein psf2													
X8_014997	scaffold_94:101092-101640	-	162	hypothetical protein													
X8_014998	scaffold_94:105004-107077	-	690	hypothetical protein		ENOG41											
X8_014999	scaffold_94:107341-108181	+	139	SCF ubiquitin ligase complex subunit cdc4		ENOG41											
X8_015000	scaffold_94:108462-108945	-	160	hypothetical protein		ENOG41											
X8_015001	scaffold_94:110414-112817	+	750	hypothetical protein		ENOG41											
X8_015002	scaffold_94:114614-116210	-	531	hypothetical protein													
X8_015003	scaffold_94:117167-118731	-	393	hypothetical protein		ENOG41											
X8_015004	scaffold_94:120242-122714	+	823	hypothetical protein													
X8_015005	scaffold_94:124002-125681	+	542	hypothetical protein		ENOG41											
X8_015006	scaffold_94:127685-130195	-	733	hypothetical protein													
X8_015007	scaffold_94:130318-135198	+	1153	hypothetical protein													
X8_015008	scaffold_94:137604-140286	+	647	hypothetical protein		ENOG41											
X8_015009	scaffold_94:141031-142464	-	394	hypothetical protein		ENOG41											
X8_015010	scaffold_94:142583-144270	+	523	hypothetical protein		ENOG41											
X8_015011	scaffold_94:144423-145899	+	471	hypothetical protein													
X8_015012	scaffold_94:147117-149203	+	376	hypothetical protein													
X8_015013	scaffold_94:150193-151355	-	309	hypothetical protein													
X8_015014	scaffold_94:151942-154759	+	938	hypothetical protein		ENOG41											
X8_015015	scaffold_94:156188-158135	-	648	hypothetical protein		ENOG41											
X8_015016	scaffold_94:159578-160986	+	377	hypothetical protein													
X8_015017	scaffold_95:32354-33357	+	149	hypothetical protein													
X8_015018	scaffold_95:34401-36948	+	817	hypothetical protein		ENOG41											
X8_015019	scaffold_95:92156-92903	+	230	hypothetical protein													
X8_015020	scaffold_95:160270-161683	-	376	hypothetical protein													
X8_015021	scaffold_95:162946-163762	+	271	hypothetical protein		ENOG41											
X8_015022	scaffold_96:2686-7409	-	1539	hypothetical protein													
X8_015023	scaffold_96:8023-9058	+	344	hypothetical protein		ENOG41											
X8_015024	scaffold_96:9428-10814	-	425	Glycerol-3-phosphate dehydrogenase [NAD(+)]													
X8_015025	scaffold_96:11279-18410	+	1717	hypothetical protein													
X8_015026	scaffold_96:21722-22292	-	189	hypothetical protein													
X8_015027	scaffold_96:24074-25858	-	554	hypothetical protein		ENOG41											
X8_015028	scaffold_96:26159-27141	+	309	hypothetical protein													
X8_015029	scaffold_96:29502-30179	+	208	hypothetical protein													
X8_015030	scaffold_96:31017-35166	-	1078	hypothetical protein													
X8_015031	scaffold_96:35461-39145	+	1227	hypothetical protein													
X8_015032	scaffold_96:39534-40276	-	223	hypothetical protein		ENOG41											
X8_015033	scaffold_96:41913-43362	+	440	hypothetical protein													
X8_015034	scaffold_96:44595-45148	-	153	hypothetical protein													
X8_015035	scaffold_96:45419-47106	-	543	hypothetical protein		ENOG41											
X8_015036	scaffold_96:48409-48778	+	122	hypothetical protein													
X8_015037	scaffold_96:49005-49218	-	70	hypothetical protein													
X8_015038	scaffold_96:49614-51084	-	489	hypothetical protein													
X8_015039	scaffold_96:52619-53729	+	369	hypothetical protein		ENOG41											
X8_015040	scaffold_96:55349-55934	-	194	hypothetical protein													
X8_015041	scaffold_96:58192-59149	+	282	hypothetical protein		ENOG41											
X8_015042	scaffold_96:60337-61537	+	381	hypothetical protein		ENOG41											
X8_015043	scaffold_96:63120-63870	+	249	hypothetical protein													
X8_015044	scaffold_96:64428-64851	+	140	hypothetical protein													
X8_015045	scaffold_96:73482-74105	-	168	hypothetical protein													
X8_015046	scaffold_96:74664-75467	-	212	hypothetical protein													
X8_015047	scaffold_96:77889-78369	-	159	hypothetical protein													
X8_015048	scaffold_96:81820-83308	-	430	hypothetical protein		ENOG41											
X8_015049	scaffold_96:88349-89135	-	237	hypothetical protein													
X8_015050	scaffold_96:90759-92111	-	416	hypothetical protein		ENOG41											
X8_015051	scaffold_96:93212-93961	+	228	hypothetical protein		ENOG41											
X8_015052	scaffold_96:96318-99453	-	656	hypothetical protein		ENOG41											
X8_015053	scaffold_96:100128-101316	+	344	hypothetical protein													
X8_015054	scaffold_96:101405-101942	-	157	hypothetical protein		ENOG41											
X8_015055	scaffold_96:102591-103214	-	182	hypothetical protein		ENOG41											
X8_015056	scaffold_96:104347-107902	+	1184	hypothetical protein													
X8_015057	scaffold_96:110259-110946	-	203	hypothetical protein													
X8_015058	scaffold_96:113252-117851	+	1339	hypothetical protein		ENOG41											
X8_015059	scaffold_96:118928-122236	-	760	hypothetical protein													
X8_015060	scaffold_96:122660-124182	-	435	hypothetical protein		ENOG41											
X8_015061	scaffold_96:130201-132200	-	538	hypothetical protein		ENOG41											
X8_015062	scaffold_96:133021-136406	+	706	hypothetical protein		ENOG41											
X8_015063	scaffold_96:137286-138312	+	341	hypothetical protein		ENOG41											
X8_015064	scaffold_96:156882-158079	+	398	hypothetical protein													
X8_015065	scaffold_96:160842-161461	-	188	hypothetical protein		ENOG41											
X8_015066	scaffold_96:162947-168601	+	1147	hypothetical protein		ENOG41											
X8_015067	scaffold_97:20960-23854	-	623	hypothetical protein		ENOG41											
X8_015068	scaffold_97:25128-27963	+	767	hypothetical protein													
X8_015069	scaffold_97:28281-29593	-	318	hypothetical protein													
X8_015070	scaffold_97:118554-119553	+	242	hypothetical protein		ENOG41											
X8_015071	scaffold_97:119705-121018	-	330	hypothetical protein													
X8_015072	scaffold_98:3739-4878	+	360	hypothetical protein													
X8_015073	scaffold_98:7803-11300	-	1129	hypothetical protein		ENOG41											
X8_015074	scaffold_98:13763-15437	-	557	hypothetical protein		ENOG41											
X8_015075	scaffold_98:19029-20203	-	318	hypothetical protein		ENOG41											
X8_015076	scaffold_98:21332-25160	-	1201	hypothetical protein		ENOG41											
X8_015077	scaffold_98:26371-33437	+	2234	hypothetical protein		ENOG41											
X8_015078	scaffold_98:38388-41384	-	645	hypothetical protein		ENOG41											
X8_015079	scaffold_98:42802-44233	+	476	hypothetical protein		ENOG41											
X8_015080	scaffold_98:47570-55321	-	2481	hypothetical protein													
X8_015081	scaffold_98:57881-60777	-	860	H(+)-transporting V0 sector ATPase subunit a													
X8_015082	scaffold_98:61107-62418	+	436	hypothetical protein		ENOG41											
X8_015083	scaffold_98:62592-63754	-	366	hypothetical protein		ENOG41											
X8_015084	scaffold_98:64104-66421	+	531	hypothetical protein		ENOG41											
X8_015085	scaffold_98:66661-67751	+	337	hypothetical protein													
X8_015086	scaffold_98:69331-70444	+	370	hypothetical protein		ENOG41											
X8_015087	scaffold_98:70756-71794	-	345	hypothetical protein													
X8_015088	scaffold_98:75349-76444	-	346	hypothetical protein													
X8_015089	scaffold_98:78786-80191	-	435	hypothetical protein													
X8_015090	scaffold_98:84815-91220	-	1721	hypothetical protein		ENOG41											
X8_015091	scaffold_98:92066-93446	+	459	hypothetical protein		ENOG41											
X8_015092	scaffold_98:94058-98729	-	1519	hypothetical protein													
X8_015093	scaffold_98:99088-100900	+	603	hypothetical protein													
X8_015094	scaffold_98:101347-104826	-	1087	hypothetical protein													
X8_015095	scaffold_98:105529-106573	-	347	hypothetical protein													
X8_015096	scaffold_98:107337-107998	-	155	hypothetical protein													
X8_015097	scaffold_98:109922-111590	-	438	hypothetical protein													
X8_015098	scaffold_98:111850-112615	+	254	hypothetical protein													
X8_015099	scaffold_98:112792-113125	-	110	hypothetical protein													
X8_015100	scaffold_98:114468-116478	+	669	hypothetical protein													
X8_015101	scaffold_98:116876-117989	-	347	hypothetical protein													
X8_015102	scaffold_98:118519-120166	-	529	hypothetical protein		ENOG41											
X8_015103	scaffold_98:120865-122050	+	319	hypothetical protein													
X8_015104	scaffold_98:123273-124439	-	346	hypothetical protein		ENOG41											
X8_015105	scaffold_98:125046-125914	+	271	hypothetical protein													
X8_015106	scaffold_98:126294-130234	-	1257	hypothetical protein		ENOG41											
X8_015107	scaffold_98:131123-133988	+	938	hypothetical protein		ENOG41											
X8_015108	scaffold_98:134537-136493	-	602	hypothetical protein													
X8_015109	scaffold_98:137105-137927	-	273	hypothetical protein													
X8_015110	scaffold_98:138306-139640	-	428	hypothetical protein													
X8_015111	scaffold_98:140092-141598	+	447	hypothetical protein		ENOG41											
X8_015112	scaffold_98:142583-143582	-	332	hypothetical protein		ENOG41											
X8_015113	scaffold_98:144705-147200	+	782	hypothetical protein		ENOG41											
X8_015114	scaffold_98:147690-150741	-	1016	hypothetical protein		ENOG41											
X8_015115	scaffold_98:154439-156689	+	749	hypothetical protein													
X8_015116	scaffold_98:158199-159483	-	427	nucleotidyltransferase													
X8_015117	scaffold_98:164758-166247	+	439	hypothetical protein		ENOG41											
X8_015118	scaffold_99:1237-1809	-	149	hypothetical protein													
X8_015119	scaffold_99:3495-5331	-	611	hypothetical protein		ENOG41											
X8_015120	scaffold_99:8446-10491	+	390	hypothetical protein													
X8_015121	scaffold_99:10570-12368	-	574	hypothetical protein													
X8_015122	scaffold_99:12822-15318	+	831	hypothetical protein													
X8_015123	scaffold_99:15859-17166	+	273	hypothetical protein													
X8_015124	scaffold_99:18306-19256	+	294	hypothetical protein		ENOG41											
X8_015125	scaffold_99:22934-23972	+	345	hypothetical protein		ENOG41											
X8_015126	scaffold_99:24218-26429	-	736	hypothetical protein		ENOG41											
X8_015127	scaffold_99:61113-61577	-	130	hypothetical protein													
X8_015128	scaffold_99:62913-64678	+	450	hypothetical protein													
X8_015129	scaffold_99:65140-69673	+	1432	hypothetical protein													
X8_015130	scaffold_99:69689-72638	-	585	hypothetical protein		ENOG41											
X8_015131	scaffold_99:74160-75243	+	360	hypothetical protein													
X8_015132	scaffold_99:75849-76773	-	283	hypothetical protein													
X8_015133	scaffold_99:77907-78887	-	237	hypothetical protein		ENOG41											
X8_015134	scaffold_99:79277-79873	-	181	hypothetical protein													
X8_015135	scaffold_99:80251-81055	-	267	hypothetical protein													
X8_015136	scaffold_99:85366-86396	+	316	hypothetical protein													
X8_015137	scaffold_99:86477-87312	-	224	hypothetical protein													
X8_015138	scaffold_99:90240-91223	-	312	hypothetical protein		ENOG41											
X8_015139	scaffold_99:92989-95853	-	839	hypothetical protein													
X8_015140	scaffold_99:96098-96566	+	117	hypothetical protein													
X8_015141	scaffold_99:97060-97973	+	170	hypothetical protein													
X8_015142	scaffold_99:98365-99338	-	272	hypothetical protein		ENOG41											
X8_015143	scaffold_99:101540-103577	+	639	hypothetical protein													
X8_015144	scaffold_99:106462-109366	-	845	hypothetical protein		ENOG41											
X8_015145	scaffold_99:109584-110187	+	200	hypothetical protein		ENOG41											
X8_015146	scaffold_99:110365-111402	+	323	hypothetical protein													
X8_015147	scaffold_99:113186-113832	+	152	hypothetical protein													
X8_015148	scaffold_99:117177-119079	-	567	hypothetical protein		ENOG41											
X8_015149	scaffold_99:119808-120723	-	304	hypothetical protein													
X8_015150	scaffold_99:123739-126973	-	1009	hypothetical protein		ENOG41											
X8_015151	scaffold_99:160495-162223	+	468	hypothetical protein		ENOG41											
X8_000493	scaffold_100:32660-34554	+	544	hypothetical protein		ENOG41											
X8_000494	scaffold_100:52785-55304	-	820	hypothetical protein		ENOG41											
X8_000495	scaffold_100:57907-58943	+	258	hypothetical protein													
X8_000496	scaffold_100:59254-61766	-	753	hypothetical protein													
X8_000497	scaffold_100:63221-63788	+	188	hypothetical protein													
X8_000498	scaffold_100:64843-65501	+	158	hypothetical protein		ENOG41											
X8_000499	scaffold_100:65816-66434	-	130	hypothetical protein													
X8_000500	scaffold_100:67658-69332	+	557	hypothetical protein		ENOG41											
X8_000501	scaffold_100:70099-71476	-	437	hypothetical protein		ENOG41											
X8_000502	scaffold_100:72018-72601	-	175	hypothetical protein		ENOG41											
X8_000503	scaffold_100:75140-75914	+	257	hypothetical protein		ENOG41											
X8_000504	scaffold_100:76566-77102	-	162	hypothetical protein													
X8_000505	scaffold_100:78784-79960	+	391	hypothetical protein		ENOG41											
X8_000506	scaffold_100:80802-81816	+	337	hypothetical protein													
X8_000507	scaffold_100:82079-84469	-	725	hypothetical protein													
X8_000508	scaffold_100:85466-86114	+	215	hypothetical protein		ENOG41											
X8_000509	scaffold_100:86225-87796	-	505	hypothetical protein													
X8_000510	scaffold_100:88475-89407	+	294	hypothetical protein		ENOG41											
X8_000511	scaffold_100:90184-91019	-	197	hypothetical protein													
X8_000512	scaffold_100:91309-97249	+	1979	hypothetical protein													
X8_000513	scaffold_100:97734-99904	-	704	hypothetical protein													
X8_000514	scaffold_100:100901-101783	+	218	hypothetical protein		ENOG41											
X8_000515	scaffold_100:102203-102968	-	181	Arf GTPase arl1													
