GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X9_009230	scaffold_42:268622-269030	+	117	hypothetical protein													
X9_009231	scaffold_42:269322-269766	+	130	hypothetical protein													
X9_009232	scaffold_42:270289-270715	+	125	hypothetical protein													
X9_009233	scaffold_42:273247-273642	+	114	hypothetical protein													
X9_009234	scaffold_42:274167-274669	+	150	hypothetical protein													
X9_009235	scaffold_42:277624-278070	-	126	hypothetical protein													
X9_009236	scaffold_42:278400-280178	-	267	hypothetical protein													
X9_009237	scaffold_42:280597-283283	-	857	hypothetical protein		ENOG41											
X9_009238	scaffold_42:283938-285297	-	435	hypothetical protein													
X9_009239	scaffold_42:285602-286015	+	120	hypothetical protein													
X9_009240	scaffold_42:288403-289586	+	280	hypothetical protein													
X9_009241	scaffold_42:289952-290390	+	124	hypothetical protein													
X9_009242	scaffold_42:291670-292082	+	119	hypothetical protein													
X9_009243	scaffold_42:292458-296820	-	673	hypothetical protein													
X9_009244	scaffold_42:298674-299253	-	141	hypothetical protein													
X9_009245	scaffold_42:300077-300664	-	177	hypothetical protein													
X9_009246	scaffold_42:301947-302408	-	131	hypothetical protein													
X9_009247	scaffold_42:303665-307575	+	1047	hypothetical protein													
X9_009248	scaffold_42:307858-310611	-	772	hypothetical protein													
X9_009249	scaffold_42:311554-312118	-	187	hypothetical protein													
X9_009250	scaffold_42:312840-313635	-	264	hypothetical protein													
X9_009299	scaffold_43:536-18700	-	5226	hypothetical protein													
X9_009300	scaffold_43:20313-20957	+	195	hypothetical protein		ENOG41											
X9_009301	scaffold_43:21485-22760	+	407	hypothetical protein													
X9_009302	scaffold_43:24518-25679	+	386	hypothetical protein													
X9_009303	scaffold_43:25965-28504	-	741	hypothetical protein		ENOG41											
X9_009304	scaffold_43:30288-31992	+	448	hypothetical protein													
X9_009305	scaffold_43:32423-33758	-	412	hypothetical protein													
X9_009306	scaffold_43:34353-37201	+	812	hypothetical protein													
X9_009307	scaffold_43:37974-38436	-	153	hypothetical protein													
X9_009308	scaffold_43:39610-41860	-	620	hypothetical protein		ENOG41											
X9_009309	scaffold_43:42554-45125	+	718	hypothetical protein		ENOG41											
X9_009310	scaffold_43:45778-48211	-	810	hypothetical protein													
X9_009311	scaffold_43:48520-51508	+	952	hypothetical protein													
X9_009312	scaffold_43:51859-52946	-	343	hypothetical protein													
X9_009313	scaffold_43:53147-54572	+	308	hypothetical protein													
X9_009314	scaffold_43:54849-55496	-	188	hypothetical protein													
X9_009315	scaffold_43:56145-57420	+	424	hypothetical protein		ENOG41											
X9_009316	scaffold_43:58241-60547	+	724	hypothetical protein		ENOG41											
X9_009317	scaffold_43:61691-63816	+	424	alpha subunit of pyruvate dehydrogenase													
X9_009318	scaffold_43:64023-65713	-	508	hypothetical protein													
X9_009319	scaffold_43:66310-67282	-	323	hypothetical protein		ENOG41											
X9_009320	scaffold_43:70588-71578	-	295	hypothetical protein													
X9_009321	scaffold_43:72689-77775	+	914	hypothetical protein													
X9_009322	scaffold_43:78123-80025	-	633	hypothetical protein													
X9_009323	scaffold_43:80363-82797	-	750	hypothetical protein													
X9_009324	scaffold_43:91801-92947	+	343	hypothetical protein													
X9_009325	scaffold_43:94685-99770	-	1694	hypothetical protein													
X9_009326	scaffold_43:100743-105446	+	1531	hypothetical protein		ENOG41											
X9_009327	scaffold_43:106109-106814	-	207	hypothetical protein													
X9_009328	scaffold_43:106905-109035	+	505	hypothetical protein		ENOG41											
X9_009329	scaffold_43:109109-109607	-	165	hypothetical protein													
X9_009330	scaffold_43:110555-111297	-	227	hypothetical protein		ENOG41											
X9_009331	scaffold_43:114820-116179	+	452	hypothetical protein		ENOG41											
X9_009332	scaffold_43:116329-118021	-	563	hypothetical protein		ENOG41											
X9_009333	scaffold_43:118896-119382	-	161	hypothetical protein													
X9_009334	scaffold_43:122447-127586	-	1038	ATP-dependent DNA/RNA helicase													
X9_009335	scaffold_43:128598-129876	+	425	hypothetical protein		ENOG41											
X9_009336	scaffold_43:131691-134055	-	644	hypothetical protein													
X9_009337	scaffold_43:134505-136353	+	615	hypothetical protein													
X9_009338	scaffold_43:137467-148864	+	2424	hypothetical protein													
X9_009339	scaffold_43:149328-151218	+	607	hypothetical protein													
X9_009340	scaffold_43:151877-155648	+	1256	hypothetical protein		ENOG41											
X9_009341	scaffold_43:156748-157238	-	137	hypothetical protein													
X9_009342	scaffold_43:157818-158717	+	282	hypothetical protein													
X9_009343	scaffold_43:158878-159651	-	181	hypothetical protein													
X9_009344	scaffold_43:159923-162671	+	915	hypothetical protein													
X9_009345	scaffold_43:163082-163949	-	288	hypothetical protein													
X9_009346	scaffold_43:164682-167342	-	833	hypothetical protein													
X9_009347	scaffold_43:167965-168546	+	174	hypothetical protein		ENOG41											
X9_009348	scaffold_43:168869-169979	-	316	NADH-cytochrome b5 reductase													
X9_009349	scaffold_43:170248-170920	+	223	hypothetical protein		ENOG41											
X9_009350	scaffold_43:171744-172478	-	103	hypothetical protein													
X9_009351	scaffold_43:173404-175824	-	768	hypothetical protein		ENOG41											
X9_009352	scaffold_43:179584-183474	-	1210	hypothetical protein													
X9_009353	scaffold_43:185137-186826	+	562	hypothetical protein													
X9_009354	scaffold_43:187741-188182	-	146	hypothetical protein													
X9_009355	scaffold_43:189688-191799	-	685	hypothetical protein													
X9_009356	scaffold_43:192339-193809	+	489	hypothetical protein													
X9_009357	scaffold_43:195495-196952	-	429	hypothetical protein													
X9_009358	scaffold_43:197019-198340	+	403	hypothetical protein													
X9_009359	scaffold_43:200439-201546	+	368	hypothetical protein		ENOG41											
X9_009360	scaffold_43:203404-204118	-	171	hypothetical protein													
X9_009361	scaffold_43:208122-208914	+	263	hypothetical protein													
X9_009362	scaffold_43:209396-212241	+	859	hypothetical protein													
X9_009363	scaffold_43:212698-214526	+	512	hypothetical protein		ENOG41											
X9_009364	scaffold_43:218083-218914	+	276	hypothetical protein		ENOG41											
X9_009365	scaffold_43:219903-221950	-	663	hypothetical protein		ENOG41											
X9_009366	scaffold_43:226188-227378	+	379	hypothetical protein		ENOG41											
X9_009367	scaffold_43:229404-231117	+	570	hypothetical protein													
X9_009368	scaffold_43:234081-235068	+	260	hypothetical protein		ENOG41											
X9_009369	scaffold_43:235945-236770	-	274	hypothetical protein													
X9_009370	scaffold_43:278311-279250	+	312	hypothetical protein		ENOG41											
X9_009371	scaffold_43:280768-293704	-	3754	hypothetical protein													
X9_009372	scaffold_43:294734-298744	+	1319	hypothetical protein		ENOG41											
X9_009373	scaffold_43:301204-302440	+	377	hypothetical protein													
X9_009374	scaffold_43:303144-303955	-	242	hypothetical protein		ENOG41											
X9_009375	scaffold_43:306194-306929	+	244	hypothetical protein		ENOG41											
X9_009433	scaffold_44:32347-33613	+	421	hypothetical protein													
X9_009434	scaffold_44:34006-35089	+	302	hypothetical protein		ENOG41											
X9_009435	scaffold_44:35166-37088	-	583	hypothetical protein													
X9_009436	scaffold_44:39996-41779	+	558	hypothetical protein													
X9_009437	scaffold_44:42045-44457	-	766	hypothetical protein		ENOG41											
X9_009438	scaffold_44:45212-46707	+	445	Cysteine protease atg4													
X9_009439	scaffold_44:47162-47783	-	140	histone H2B													
X9_009440	scaffold_44:48312-48915	+	131	hypothetical protein													
X9_009441	scaffold_44:49448-49966	-	99	hypothetical protein													
X9_009442	scaffold_44:50460-52275	+	436	2-oxoglutarate dehydrogenase complex E2 component													
X9_009443	scaffold_44:145634-146669	+	288	hypothetical protein		ENOG41											
X9_009444	scaffold_44:147502-149918	+	693	hypothetical protein													
X9_009445	scaffold_44:150585-152877	-	677	hypothetical protein		ENOG41											
X9_009446	scaffold_44:153026-159086	+	2019	hypothetical protein													
X9_009447	scaffold_44:159881-161682	-	581	hypothetical protein													
X9_009448	scaffold_44:162063-163852	+	544	hypothetical protein													
X9_009449	scaffold_44:163935-164523	-	178	hypothetical protein													
X9_009450	scaffold_44:164795-171609	+	2238	DNA polymerase epsilon catalytic subunit													
X9_009451	scaffold_44:172032-173891	-	484	hypothetical protein													
X9_009452	scaffold_44:177413-185031	+	1048	hypothetical protein													
X9_009453	scaffold_44:185976-187087	+	342	hypothetical protein													
X9_009454	scaffold_44:188759-194732	+	1492	hypothetical protein													
X9_009455	scaffold_44:194833-197647	-	600	hypothetical protein													
X9_009456	scaffold_44:201252-204803	-	1014	hypothetical protein													
X9_009457	scaffold_44:207287-209357	+	511	hypothetical protein		ENOG41											
X9_009458	scaffold_44:209744-212414	+	889	hypothetical protein													
X9_009459	scaffold_44:213058-216268	+	1034	hypothetical protein													
X9_009460	scaffold_44:217671-219370	+	487	hypothetical protein		ENOG41											
X9_009461	scaffold_44:220870-224398	+	513	hypothetical protein		ENOG41											
X9_009462	scaffold_44:224883-226671	+	595	hypothetical protein		ENOG41											
X9_009463	scaffold_44:229934-232355	-	692	hypothetical protein													
X9_009464	scaffold_44:234854-236771	-	557	T-complex protein 1 subunit eta													
X9_009465	scaffold_44:237315-240877	-	1095	hypothetical protein													
X9_009466	scaffold_44:241458-243594	-	677	hypothetical protein		ENOG41											
X9_009467	scaffold_44:243847-244403	+	123	hypothetical protein													
X9_009468	scaffold_44:244876-246199	-	412	hypothetical protein													
X9_009469	scaffold_44:247808-249306	+	432	hypothetical protein		ENOG41											
X9_009470	scaffold_44:249555-250250	-	186	hypothetical protein		ENOG41											
X9_009471	scaffold_44:250837-254529	+	1169	hypothetical protein													
X9_009472	scaffold_44:255762-258204	-	797	hypothetical protein		ENOG41											
X9_009473	scaffold_44:258639-260192	-	366	hypothetical protein													
X9_009474	scaffold_44:262740-264886	+	588	hypothetical protein		ENOG41											
X9_009475	scaffold_44:267120-267987	-	230	hypothetical protein													
X9_009476	scaffold_44:275667-278473	-	724	hypothetical protein													
X9_009477	scaffold_44:279533-281377	+	378	hypothetical protein		ENOG41											
X9_009478	scaffold_44:281497-282600	+	322	hypothetical protein													
X9_009479	scaffold_44:283377-286143	-	847	hypothetical protein													
X9_009480	scaffold_44:286311-287537	+	368	hypothetical protein													
X9_009481	scaffold_44:287839-289726	-	309	hypothetical protein													
X9_009482	scaffold_44:290355-294301	-	1029	hypothetical protein													
X9_009483	scaffold_44:296030-299519	-	1088	hypothetical protein													
X9_009484	scaffold_44:300108-301171	+	288	Histone chaperone asf1													
X9_009485	scaffold_44:301696-303588	-	573	hypothetical protein													
X9_009486	scaffold_44:303929-307211	+	1006	hypothetical protein													
X9_009487	scaffold_44:308213-308549	+	111	hypothetical protein													
X9_009488	scaffold_44:309844-311587	+	541	hypothetical protein													
X9_009555	scaffold_45:27625-28712	+	289	Inorganic pyrophosphatase													
X9_009556	scaffold_45:29423-29774	-	97	hypothetical protein													
X9_009557	scaffold_45:29936-32335	+	712	hypothetical protein													
X9_009558	scaffold_45:33008-34380	-	402	Subunit of heteropentameric Replication factor C (RF-C)													
X9_009559	scaffold_45:36400-37267	+	269	hypothetical protein		ENOG41											
X9_009560	scaffold_45:37818-38866	+	324	hypothetical protein		ENOG41											
X9_009561	scaffold_45:40084-41674	-	419	hypothetical protein													
X9_009562	scaffold_45:41852-43850	+	546	hypothetical protein		ENOG41											
X9_009563	scaffold_45:44237-45072	-	240	hypothetical protein													
X9_009564	scaffold_45:45527-47584	+	645	nuclear protein localization protein 4													
X9_009565	scaffold_45:47945-48887	+	313	hypothetical protein		ENOG41											
X9_009566	scaffold_45:49819-56500	+	2226	hypothetical protein													
X9_009567	scaffold_45:57533-58088	+	184	hypothetical protein		ENOG41											
X9_009568	scaffold_45:63652-64186	+	177	hypothetical protein													
X9_009569	scaffold_45:65087-67300	-	718	hypothetical protein		ENOG41											
X9_009570	scaffold_45:67711-71499	-	1168	argininosuccinate lyase													
X9_009571	scaffold_45:72446-75011	-	854	hypothetical protein		ENOG41											
X9_009572	scaffold_45:75280-77736	+	668	hypothetical protein													
X9_009573	scaffold_45:77844-79074	-	341	hypothetical protein		ENOG41											
X9_009574	scaffold_45:79275-82102	+	923	hypothetical protein													
X9_009575	scaffold_45:82396-82973	-	129	hypothetical protein													
X9_009576	scaffold_45:83277-83978	+	167	hypothetical protein													
X9_009577	scaffold_45:84074-85906	-	486	hypothetical protein		ENOG41											
X9_009578	scaffold_45:86107-86760	+	141	hypothetical protein													
X9_009579	scaffold_45:86782-88055	+	369	translation initiation factor eIF4A													
X9_009580	scaffold_45:88686-89575	+	275	hypothetical protein													
X9_009581	scaffold_45:89673-90429	-	231	hypothetical protein													
X9_009582	scaffold_45:90755-91874	-	270	hypothetical protein		ENOG41											
X9_009583	scaffold_45:92653-93744	-	302	hypothetical protein													
X9_009584	scaffold_45:94058-94421	+	103	hypothetical protein													
X9_009585	scaffold_45:94680-96693	-	647	hypothetical protein													
X9_009586	scaffold_45:96926-98359	+	427	hypothetical protein													
X9_009587	scaffold_45:98954-99596	-	175	3-hydroxyanthranilic acid dioxygenase													
X9_009588	scaffold_45:102769-104840	+	569	hypothetical protein		ENOG41											
X9_009589	scaffold_45:105579-107034	+	435	hypothetical protein													
X9_009590	scaffold_45:107524-110242	-	888	hypothetical protein		ENOG41											
X9_009591	scaffold_45:111189-111510	-	106	hypothetical protein													
X9_009592	scaffold_45:112316-113525	-	402	hypothetical protein													
X9_009593	scaffold_45:113933-116173	+	729	hypothetical protein		ENOG41											
X9_009594	scaffold_45:116350-117073	-	240	hypothetical protein													
X9_009595	scaffold_45:117581-119321	+	562	hypothetical protein													
X9_009596	scaffold_45:119588-120377	-	262	hypothetical protein													
X9_009597	scaffold_45:121520-122920	+	407	hypothetical protein		ENOG41											
X9_009598	scaffold_45:123584-124643	+	352	thioredoxin-disulfide reductase													
X9_009599	scaffold_45:124975-128505	-	1096	hypothetical protein													
X9_009600	scaffold_45:129038-131277	-	555	hypothetical protein													
X9_009601	scaffold_45:138545-139895	-	449	hypothetical protein		ENOG41											
X9_009602	scaffold_45:141683-146794	+	1263	hypothetical protein													
X9_009603	scaffold_45:147032-152430	-	1781	hypothetical protein		ENOG41											
X9_009604	scaffold_45:153076-155663	+	845	hypothetical protein													
X9_009605	scaffold_45:157617-159116	-	470	intercellular trafficking and secretion													
X9_009606	scaffold_45:160293-162028	+	506	hypothetical protein		ENOG41											
X9_009607	scaffold_45:162586-163900	-	384	hypothetical protein													
X9_009608	scaffold_45:164529-165276	+	248	hypothetical protein													
X9_009609	scaffold_45:165476-166893	-	449	hypothetical protein		ENOG41											
X9_009610	scaffold_45:167282-168578	+	431	hypothetical protein		ENOG41											
X9_009611	scaffold_45:169100-170048	-	205	Minor allergen Alt a 7													
X9_009612	scaffold_45:170744-173881	-	924	hypothetical protein													
X9_009613	scaffold_45:175209-180527	+	1729	hypothetical protein		ENOG41											
X9_009614	scaffold_45:181742-184478	+	834	hypothetical protein													
X9_009615	scaffold_45:185548-187891	+	760	hypothetical protein		ENOG41											
X9_009616	scaffold_45:188057-189497	-	479	hypothetical protein		ENOG41											
X9_009617	scaffold_45:189770-191288	-	471	hypothetical protein		ENOG41											
X9_009618	scaffold_45:191774-192552	-	218	hypothetical protein													
X9_009619	scaffold_45:193199-201386	-	1748	hypothetical protein		ENOG41											
X9_009620	scaffold_45:201997-202541	+	157	hypothetical protein													
X9_009621	scaffold_45:202632-205359	-	730	hypothetical protein													
X9_009622	scaffold_45:206130-207262	+	318	hypothetical protein													
X9_009623	scaffold_45:207980-210212	-	667	hypothetical protein													
X9_009624	scaffold_45:212812-213772	-	319	hypothetical protein													
X9_009625	scaffold_45:215018-215988	+	303	hypothetical protein													
X9_009626	scaffold_45:216266-218507	-	696	hypothetical protein													
X9_009627	scaffold_45:219746-221386	+	487	hypothetical protein													
X9_009628	scaffold_45:221653-222426	-	236	hypothetical protein		ENOG41											
X9_009629	scaffold_45:224468-224843	-	124	hypothetical protein		ENOG41											
X9_009630	scaffold_45:226267-226896	-	156	hypothetical protein		ENOG41											
X9_009631	scaffold_45:227251-230751	+	1148	hypothetical protein													
X9_009632	scaffold_45:231327-232846	+	450	hypothetical protein													
X9_009633	scaffold_45:233195-234234	-	314	hypothetical protein		ENOG41											
X9_009634	scaffold_45:234524-236014	+	459	hypothetical protein													
X9_009635	scaffold_45:236532-239256	+	476	hypothetical protein		ENOG41											
X9_009636	scaffold_45:241751-245403	-	928	hypothetical protein													
X9_009637	scaffold_45:246318-247491	-	367	hypothetical protein		ENOG41											
X9_009639	scaffold_45:249590-251168	+	525	hypothetical protein													
X9_009640	scaffold_45:251452-254086	-	877	hypothetical protein													
X9_009641	scaffold_45:254318-254894	+	153	hypothetical protein													
X9_009642	scaffold_45:255123-255810	-	151	40S ribosomal protein S13-1													
X9_009643	scaffold_45:260194-261984	+	490	hypothetical protein		ENOG41											
X9_009644	scaffold_45:264066-267853	-	1227	hypothetical protein		ENOG41											
X9_009645	scaffold_45:269316-270700	-	405	hypothetical protein													
X9_009646	scaffold_45:270972-277340	+	1887	hypothetical protein													
X9_009647	scaffold_45:278483-279224	+	246	hypothetical protein													
X9_009648	scaffold_45:280368-281907	+	495	hypothetical protein													
X9_009649	scaffold_45:284779-287082	-	647	hypothetical protein		ENOG41											
X9_009650	scaffold_45:289429-291977	+	799	hypothetical protein		ENOG41											
X9_009651	scaffold_45:293787-294048	+	86	hypothetical protein													
X9_009652	scaffold_45:297183-297753	+	189	hypothetical protein													
X9_009653	scaffold_45:297957-298422	-	154	hypothetical protein													
X9_009654	scaffold_45:302390-303479	+	362	hypothetical protein													
X9_009655	scaffold_45:304372-305813	+	459	hypothetical protein													
X9_009656	scaffold_45:308612-309622	+	318	hypothetical protein		ENOG41											
X9_009702	scaffold_46:152582-153512	-	309	hypothetical protein		ENOG41											
X9_009703	scaffold_46:155220-156766	+	479	hypothetical protein													
X9_009704	scaffold_46:157325-157882	+	113	hypothetical protein													
X9_009705	scaffold_46:158378-158867	-	138	hypothetical protein		ENOG41											
X9_009706	scaffold_46:162688-163746	+	304	hypothetical protein		ENOG41											
X9_009707	scaffold_46:164826-167753	+	902	hypothetical protein		ENOG41											
X9_009708	scaffold_46:168943-170589	+	504	hypothetical protein													
X9_009709	scaffold_46:171343-172742	-	446	hypothetical protein													
X9_009710	scaffold_46:172970-174291	+	413	hypothetical protein													
X9_009711	scaffold_46:175254-175997	+	221	hypothetical protein		ENOG41											
X9_009712	scaffold_46:179411-180228	+	245	hypothetical protein													
X9_009713	scaffold_46:180716-182713	-	624	hypothetical protein													
X9_009714	scaffold_46:185226-187265	-	578	hypothetical protein													
X9_009715	scaffold_46:187575-188297	+	202	hypothetical protein													
X9_009717	scaffold_46:190056-190409	+	100	hypothetical protein		ENOG41											
X9_009718	scaffold_46:191706-192581	+	235	hypothetical protein													
X9_009719	scaffold_46:193291-195664	-	790	hypothetical protein													
X9_009720	scaffold_46:196245-197359	-	354	hypothetical protein		ENOG41											
X9_009721	scaffold_46:200558-202061	-	500	hypothetical protein		ENOG41											
X9_009722	scaffold_46:206156-207192	+	324	hypothetical protein													
X9_009723	scaffold_46:207440-208646	-	401	hypothetical protein		ENOG41											
X9_009724	scaffold_46:210038-211876	+	542	hypothetical protein		ENOG41											
X9_009725	scaffold_46:212383-214456	-	690	hypothetical protein													
X9_009726	scaffold_46:215323-218128	+	904	hypothetical protein													
X9_009727	scaffold_46:218775-228631	-	2752	hypothetical protein													
X9_009728	scaffold_46:277503-278175	-	223	hypothetical protein		ENOG41											
X9_009729	scaffold_46:279308-280015	+	211	hypothetical protein		ENOG41											
X9_009730	scaffold_46:280338-281241	-	279	hypothetical protein		ENOG41											
X9_009731	scaffold_46:282755-283694	+	295	hypothetical protein													
X9_009732	scaffold_46:284111-284597	+	161	hypothetical protein													
X9_009733	scaffold_46:285190-286342	+	383	hypothetical protein													
X9_009734	scaffold_46:286344-287522	-	237	hypothetical protein													
X9_009735	scaffold_46:288076-294148	+	2023	hypothetical protein		ENOG41											
X9_009736	scaffold_46:295393-297383	+	570	hypothetical protein		ENOG41											
X9_009737	scaffold_46:298370-299750	-	405	hypothetical protein		ENOG41											
X9_009738	scaffold_46:300174-301843	-	539	T-complex protein 1 subunit gamma													
X9_009739	scaffold_46:302181-305533	-	716	hypothetical protein													
X9_009778	scaffold_47:1902-5500	+	1160	DNA repair protein rad5													
X9_009779	scaffold_47:6933-16208	+	1521	hypothetical protein		ENOG41											
X9_009780	scaffold_47:17225-18572	+	448	hypothetical protein													
X9_009781	scaffold_47:19066-20188	+	264	hypothetical protein													
X9_009782	scaffold_47:24533-25141	-	185	hypothetical protein													
X9_009783	scaffold_47:29469-30214	-	232	hypothetical protein		ENOG41											
X9_009784	scaffold_47:34093-35074	+	326	hypothetical protein													
X9_009785	scaffold_47:35462-35792	-	109	hypothetical protein													
X9_009786	scaffold_47:39299-42684	-	572	hypothetical protein													
X9_009787	scaffold_47:45531-47232	+	416	hypothetical protein		ENOG41											
X9_009788	scaffold_47:49903-50602	-	232	hypothetical protein		ENOG41											
X9_009789	scaffold_47:56280-57060	-	259	hypothetical protein		ENOG41											
X9_009790	scaffold_47:57985-60285	-	729	hypothetical protein													
X9_009791	scaffold_47:62640-64744	+	682	hypothetical protein		ENOG41											
X9_009792	scaffold_47:65471-67139	-	555	hypothetical protein													
X9_009793	scaffold_47:67501-69492	-	627	hypothetical protein													
X9_009794	scaffold_47:69829-70647	+	251	hypothetical protein		ENOG41											
X9_009795	scaffold_47:70767-73522	-	901	hypothetical protein		ENOG41											
X9_009796	scaffold_47:73869-77544	+	1224	hypothetical protein													
X9_009797	scaffold_47:78100-79078	-	325	hypothetical protein													
X9_009798	scaffold_47:79656-81399	+	544	hypothetical protein		ENOG41											
X9_009799	scaffold_47:82524-83913	+	462	hypothetical protein		ENOG41											
X9_009800	scaffold_47:84452-86570	-	638	hypothetical protein		ENOG41											
X9_009801	scaffold_47:87566-93213	-	1594	hypothetical protein		ENOG41											
X9_009802	scaffold_47:93960-94629	+	185	hypothetical protein		ENOG41											
X9_009803	scaffold_47:94799-95717	-	305	hypothetical protein		ENOG41											
X9_009804	scaffold_47:98402-101518	+	944	hypothetical protein													
X9_009805	scaffold_47:101882-103277	-	394	hypothetical protein													
X9_009806	scaffold_47:103781-105965	-	626	hypothetical protein		ENOG41											
X9_009807	scaffold_47:107263-108769	+	501	hypothetical protein													
X9_009808	scaffold_47:109245-110446	-	364	hypothetical protein		ENOG41											
X9_009809	scaffold_47:110766-112715	+	615	hypothetical protein													
X9_009810	scaffold_47:113117-113571	-	99	hypothetical protein		ENOG41											
X9_009811	scaffold_47:113896-114837	-	290	hypothetical protein													
X9_009812	scaffold_47:115130-117140	+	656	hypothetical protein		ENOG41											
X9_009813	scaffold_47:117847-121145	+	1027	hypothetical protein		ENOG41											
X9_009814	scaffold_47:121818-123110	+	257	hypothetical protein													
X9_009815	scaffold_47:123604-124477	+	224	hypothetical protein		ENOG41											
X9_009816	scaffold_47:129348-132606	-	744	hypothetical protein													
X9_009817	scaffold_47:133033-134245	-	403	hypothetical protein		ENOG41											
X9_009818	scaffold_47:139907-142220	-	770	hypothetical protein													
X9_009819	scaffold_47:142601-143224	+	186	hypothetical protein		ENOG41											
X9_009820	scaffold_47:143477-144911	-	411	Ribonucleotide-diphosphate reductase (RNR), small subunit													
X9_009821	scaffold_47:145431-146586	-	310	hypothetical protein													
X9_009822	scaffold_47:146931-148133	+	382	hypothetical protein													
X9_009823	scaffold_47:156769-157948	+	297	hypothetical protein													
X9_009824	scaffold_47:158253-160551	-	713	hypothetical protein													
X9_009825	scaffold_47:161628-162719	-	329	hypothetical protein		ENOG41											
X9_009826	scaffold_47:163282-164669	-	443	hypothetical protein		ENOG41											
X9_009827	scaffold_47:166160-167362	-	322	hypothetical protein		ENOG41											
X9_009828	scaffold_47:167826-175257	+	1945	hypothetical protein													
X9_009829	scaffold_47:175745-177567	+	593	External alternative NADH-ubiquinone oxidoreductase mitochondrial													
X9_009830	scaffold_47:178008-180851	-	866	hypothetical protein													
X9_009831	scaffold_47:182483-184979	+	831	hypothetical protein													
X9_009832	scaffold_47:185564-187115	+	516	hypothetical protein													
X9_009833	scaffold_47:194214-196303	+	662	hypothetical protein		ENOG41											
X9_009834	scaffold_47:196932-198512	+	486	hypothetical protein		ENOG41											
X9_009835	scaffold_47:199191-202135	-	958	hypothetical protein													
X9_009836	scaffold_47:202400-203298	+	225	ESCRT-III subunit protein did4													
X9_009837	scaffold_47:207746-208878	+	309	Chitin synthase, class 7		ENOG41											
X9_009838	scaffold_47:209536-212448	+	769	hypothetical protein		ENOG41											
X9_009839	scaffold_47:212814-216417	+	1099	hypothetical protein													
X9_009840	scaffold_47:216677-218237	-	483	hypothetical protein													
X9_009841	scaffold_47:218553-219511	-	298	hypothetical protein													
X9_009842	scaffold_47:219675-221015	+	425	hypothetical protein													
X9_009843	scaffold_47:221658-223636	+	538	hypothetical protein		ENOG41											
X9_009844	scaffold_47:224217-224706	+	162	hypothetical protein													
X9_009845	scaffold_47:225426-226242	+	232	hypothetical protein													
X9_009846	scaffold_47:230627-231338	+	199	hypothetical protein													
X9_009847	scaffold_47:232116-232901	+	244	hypothetical protein		ENOG41											
X9_009848	scaffold_47:233406-234155	-	222	hypothetical protein													
X9_009849	scaffold_47:234675-236685	-	562	Vacuolar protein 8													
X9_009850	scaffold_47:238276-239991	+	467	hypothetical protein		ENOG41											
X9_009851	scaffold_47:240578-242672	-	697	hypothetical protein		ENOG41											
X9_009852	scaffold_47:243504-245114	-	443	translation elongation factor Tu													
X9_009853	scaffold_47:245392-246280	-	295	hypothetical protein													
X9_009854	scaffold_47:246427-247058	+	189	hypothetical protein													
X9_009855	scaffold_47:248237-249353	-	371	hypothetical protein													
X9_009856	scaffold_47:252656-254436	-	573	hypothetical protein													
X9_009857	scaffold_47:255256-255720	+	107	hypothetical protein													
X9_009858	scaffold_47:256287-259853	-	1152	hypothetical protein		ENOG41											
X9_009859	scaffold_47:260316-260887	+	117	mRNA splicing protein													
X9_009860	scaffold_47:260975-262881	-	593	hypothetical protein													
X9_009861	scaffold_47:263233-266329	+	914	hypothetical protein		ENOG41											
X9_009862	scaffold_47:267628-270619	-	888	hypothetical protein		ENOG41											
X9_009863	scaffold_47:272012-273308	+	391	hypothetical protein													
X9_009864	scaffold_47:277102-277433	+	93	hypothetical protein													
X9_009865	scaffold_47:279535-280297	+	253	hypothetical protein													
X9_009866	scaffold_47:280409-281423	-	337	hypothetical protein		ENOG41											
X9_009867	scaffold_47:281699-283306	+	493	hypothetical protein		ENOG41											
X9_009913	scaffold_48:1540-2771	-	313	hypothetical protein		ENOG41											
X9_009914	scaffold_48:3295-5477	-	674	hypothetical protein													
X9_009915	scaffold_48:6383-6790	+	101	hypothetical protein													
X9_009916	scaffold_48:7114-7645	-	123	RING-box protein 1													
X9_009917	scaffold_48:8130-9717	+	528	hypothetical protein		ENOG41											
X9_009918	scaffold_48:12106-15254	+	989	hypothetical protein													
X9_009919	scaffold_48:16676-25526	-	2910	hypothetical protein		ENOG41											
X9_009920	scaffold_48:27666-31370	+	751	hypothetical protein		ENOG41											
X9_009921	scaffold_48:35123-35639	+	171	hypothetical protein													
X9_009922	scaffold_48:36414-36979	-	170	hypothetical protein													
X9_009923	scaffold_48:37359-38289	-	309	hypothetical protein													
X9_009924	scaffold_48:39137-41537	+	667	hypothetical protein													
X9_009925	scaffold_48:41744-42433	-	130	60S ribosomal protein L32													
X9_009926	scaffold_48:42941-44882	-	425	hypothetical protein													
X9_009927	scaffold_48:45154-46797	+	496	hypothetical protein													
X9_009928	scaffold_48:46958-48027	-	337	proteasome regulatory particle subunit RPN11													
X9_009929	scaffold_48:48390-50903	+	785	hypothetical protein													
X9_009930	scaffold_48:51714-59909	-	2583	hypothetical protein													
