GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X2_000416	scaffold_104:293-4875	+	1413	hypothetical protein													
X2_000417	scaffold_104:4920-6285	-	415	hypothetical protein		ENOG41											
X2_000418	scaffold_104:6308-9012	-	888	hypothetical protein													
X2_000419	scaffold_104:9393-13215	+	1209	hypothetical protein													
X2_000420	scaffold_104:13268-14839	-	505	hypothetical protein													
X2_000421	scaffold_104:14949-15615	-	221	hypothetical protein													
X2_000422	scaffold_104:15715-20033	+	1399	hypothetical protein													
X2_000423	scaffold_104:20051-24062	-	1264	hypothetical protein													
X2_000424	scaffold_104:24123-28477	+	1287	hypothetical protein													
X2_000425	scaffold_104:28480-29056	-	191	hypothetical protein		ENOG41											
X2_000426	scaffold_104:29115-37300	+	2602	hypothetical protein		ENOG41											
X2_000427	scaffold_104:37301-62578	-	8182	hypothetical protein													
X2_000428	scaffold_104:62858-66020	+	1015	hypothetical protein		ENOG41											
X2_000429	scaffold_104:66137-67265	+	375	hypothetical protein													
X2_000430	scaffold_104:67311-70976	+	1108	hypothetical protein													
X2_000431	scaffold_104:71108-72851	-	580	hypothetical protein													
X2_000432	scaffold_104:73092-75087	+	664	hypothetical protein													
X2_000433	scaffold_104:75127-76541	-	382	hypothetical protein													
X2_000434	scaffold_104:76684-80072	+	1074	hypothetical protein													
X2_000435	scaffold_104:80130-81687	-	518	hypothetical protein		ENOG41											
X2_000436	scaffold_104:81751-83161	+	469	hypothetical protein		ENOG41											
X2_000437	scaffold_104:83197-87460	-	1372	hypothetical protein		ENOG41											
X2_000438	scaffold_104:87493-88728	-	391	hypothetical protein													
X2_000439	scaffold_104:89012-92202	+	1047	hypothetical protein													
X2_000440	scaffold_104:92203-93193	-	329	hypothetical protein		ENOG41											
X2_000441	scaffold_104:93218-93817	+	178	hypothetical protein		ENOG41											
X2_000442	scaffold_104:93826-96034	-	735	hypothetical protein		ENOG41											
X2_000443	scaffold_104:96107-96674	+	188	hypothetical protein		ENOG41											
X2_000444	scaffold_104:96699-97483	-	216	hypothetical protein		ENOG41											
X2_000445	scaffold_104:97508-98135	+	208	hypothetical protein													
X2_000446	scaffold_104:98197-99454	-	403	hypothetical protein		ENOG41											
X2_000447	scaffold_104:99509-101468	-	636	hypothetical protein		ENOG41											
X2_000448	scaffold_104:101650-102172	+	173	hypothetical protein		ENOG41											
X2_000449	scaffold_104:102197-102728	-	176	hypothetical protein		ENOG41											
X2_000450	scaffold_104:102867-105185	+	737	hypothetical protein													
X2_000451	scaffold_104:105261-108561	-	1015	hypothetical protein													
X2_000452	scaffold_104:108797-109424	+	208	hypothetical protein		ENOG41											
X2_000453	scaffold_104:109431-110130	-	232	hypothetical protein		ENOG41											
X2_000454	scaffold_104:110155-111613	+	485	hypothetical protein		ENOG41											
X2_000455	scaffold_104:111617-112289	-	223	hypothetical protein		ENOG41											
X2_000456	scaffold_104:112472-112982	+	169	hypothetical protein													
X2_000457	scaffold_104:113110-113734	+	207	hypothetical protein		ENOG41											
X2_000458	scaffold_104:113782-115162	-	459	hypothetical protein													
X2_000459	scaffold_104:115281-115743	-	153	hypothetical protein		ENOG41											
X2_000460	scaffold_104:115812-117548	-	536	hypothetical protein													
X2_000461	scaffold_104:117651-120453	+	933	hypothetical protein		ENOG41											
X2_000462	scaffold_104:120514-121414	+	299	hypothetical protein		ENOG41											
X2_000463	scaffold_104:121470-123038	+	456	hypothetical protein		ENOG41											
X2_000464	scaffold_104:123225-125962	+	847	hypothetical protein													
X2_000465	scaffold_104:126115-131506	-	1732	hypothetical protein		ENOG41											
X2_000466	scaffold_104:131531-136943	-	1654	hypothetical protein		ENOG41											
X2_000467	scaffold_104:137022-139907	+	929	hypothetical protein													
X2_000468	scaffold_104:139924-141007	-	360	hypothetical protein													
X2_000469	scaffold_104:141033-141624	-	196	hypothetical protein													
X2_000470	scaffold_104:141675-144758	+	1012	hypothetical protein													
X2_000471	scaffold_104:144826-145877	+	315	hypothetical protein		ENOG41											
X2_000472	scaffold_104:145881-150680	-	1504	hypothetical protein		ENOG41											
X2_000473	scaffold_104:150712-160051	+	2901	hypothetical protein													
X2_000474	scaffold_104:160091-162105	-	614	hypothetical protein													
X2_000475	scaffold_104:162368-163274	+	301	hypothetical protein		ENOG41											
X2_000476	scaffold_104:163278-164808	-	509	hypothetical protein		ENOG41											
X2_000477	scaffold_104:164961-169003	+	1257	hypothetical protein													
X2_000478	scaffold_104:169020-169974	+	317	hypothetical protein													
X2_000479	scaffold_104:170008-177928	-	2343	hypothetical protein													
X2_000480	scaffold_105:34509-36306	-	514	hypothetical protein													
X2_000481	scaffold_105:36914-38555	+	471	hypothetical protein													
X2_000482	scaffold_105:38955-44969	-	1058	hypothetical protein		ENOG41											
X2_000483	scaffold_105:45825-47178	-	406	hypothetical protein		ENOG41											
X2_000484	scaffold_105:48529-49728	+	364	hypothetical protein													
X2_000485	scaffold_105:50381-51014	-	131	hypothetical protein													
X2_000486	scaffold_105:51510-52769	+	400	hypothetical protein													
X2_000487	scaffold_105:55571-56972	+	427	hypothetical protein													
X2_000488	scaffold_105:57015-57876	-	202	hypothetical protein													
X2_000489	scaffold_105:66858-67712	+	244	hypothetical protein		ENOG41											
X2_000490	scaffold_105:68011-69238	-	408	hypothetical protein		ENOG41											
X2_000491	scaffold_105:69745-71005	+	419	hypothetical protein													
X2_000492	scaffold_105:71845-77346	+	1512	hypothetical protein													
X2_000493	scaffold_105:78435-82745	-	1117	hypothetical protein													
X2_000494	scaffold_105:83593-84232	+	192	hypothetical protein		ENOG41											
X2_000495	scaffold_105:84831-86283	-	466	hypothetical protein		ENOG41											
X2_000496	scaffold_105:86985-88709	+	454	hypothetical protein													
X2_000497	scaffold_105:89772-91600	-	310	hypothetical protein													
X2_000498	scaffold_105:92350-92968	-	166	monothiol glutaredoxin grx5													
X2_000499	scaffold_105:94284-95957	-	540	hypothetical protein													
X2_000500	scaffold_105:96295-97734	+	446	hypothetical protein													
X2_000501	scaffold_105:98861-100056	+	363	hypothetical protein													
X2_000502	scaffold_105:101871-103926	+	617	hypothetical protein													
X2_000503	scaffold_105:104169-105373	-	361	hypothetical protein													
X2_000504	scaffold_105:106578-108492	+	637	hypothetical protein													
X2_000505	scaffold_105:108666-112868	-	1381	hypothetical protein													
X2_000506	scaffold_105:161855-164753	-	680	hypothetical protein		ENOG41											
X2_000507	scaffold_106:35119-36903	-	554	hypothetical protein		ENOG41											
X2_000508	scaffold_106:37213-38176	+	303	hypothetical protein													
X2_000509	scaffold_106:40391-41483	-	308	hypothetical protein		ENOG41											
X2_000510	scaffold_106:45612-46576	-	254	hypothetical protein													
X2_000511	scaffold_106:47178-49800	-	821	Mcm2-7 hexameric complex component													
X2_000512	scaffold_106:50115-53805	+	1229	hypothetical protein													
X2_000513	scaffold_106:54182-54886	-	218	hypothetical protein		ENOG41											
X2_000514	scaffold_106:56654-58086	+	440	hypothetical protein													
X2_000515	scaffold_106:58875-60562	-	543	hypothetical protein		ENOG41											
X2_000516	scaffold_106:64415-65885	-	489	hypothetical protein													
X2_000517	scaffold_106:65998-67860	+	375	hypothetical protein		ENOG41											
X2_000518	scaffold_106:68650-69757	+	301	hypothetical protein		ENOG41											
X2_000519	scaffold_106:70188-70773	-	194	hypothetical protein													
X2_000520	scaffold_106:72979-73933	+	282	hypothetical protein		ENOG41											
X2_000521	scaffold_106:75135-76371	+	393	hypothetical protein		ENOG41											
X2_000522	scaffold_106:79758-80620	+	270	hypothetical protein													
X2_000523	scaffold_106:88051-88844	-	224	hypothetical protein													
X2_000524	scaffold_106:90070-96158	-	799	hypothetical protein		ENOG41											
X2_000525	scaffold_106:108215-111418	-	762	hypothetical protein		ENOG41											
X2_000526	scaffold_106:112092-113280	+	344	hypothetical protein													
X2_000527	scaffold_106:113369-113923	-	157	hypothetical protein		ENOG41											
X2_000528	scaffold_106:114595-115214	-	182	hypothetical protein		ENOG41											
X2_000529	scaffold_106:116426-119957	+	1176	hypothetical protein													
X2_000530	scaffold_106:122760-123257	-	140	hypothetical protein													
X2_000531	scaffold_106:125796-130203	+	1416	hypothetical protein		ENOG41											
X2_000532	scaffold_106:131411-134212	-	584	hypothetical protein		ENOG41											
X2_000533	scaffold_106:134932-136937	-	484	hypothetical protein		ENOG41											
X2_000534	scaffold_106:137565-141131	+	768	hypothetical protein		ENOG41											
X2_000535	scaffold_106:142175-143054	+	292	hypothetical protein		ENOG41											
X2_000536	scaffold_106:157524-158721	+	398	hypothetical protein													
X2_000537	scaffold_106:160513-162059	+	473	hypothetical protein		ENOG41											
X2_000538	scaffold_106:164066-164671	-	182	hypothetical protein		ENOG41											
X2_000539	scaffold_106:165787-167896	+	553	hypothetical protein		ENOG41											
X2_000540	scaffold_107:423-2571	+	640	hypothetical protein													
X2_000541	scaffold_107:3233-7003	+	1175	hypothetical protein													
X2_000542	scaffold_107:7092-8193	-	366	hypothetical protein													
X2_000543	scaffold_107:8372-11776	-	1074	hypothetical protein		ENOG41											
X2_000544	scaffold_107:11808-12573	-	254	hypothetical protein		ENOG41											
X2_000545	scaffold_107:12600-13362	-	253	hypothetical protein													
X2_000546	scaffold_107:13544-13748	-	67	hypothetical protein													
X2_000547	scaffold_107:13910-16950	-	969	hypothetical protein													
X2_000548	scaffold_107:17285-17981	+	231	hypothetical protein													
X2_000549	scaffold_107:17995-18238	+	80	hypothetical protein		ENOG41											
X2_000550	scaffold_107:18599-19565	+	321	hypothetical protein		ENOG41											
X2_000551	scaffold_107:19609-23925	-	1400	hypothetical protein													
X2_000552	scaffold_107:24071-30599	-	2091	hypothetical protein													
X2_000553	scaffold_107:30876-34050	+	982	hypothetical protein													
X2_000554	scaffold_107:34088-35135	+	348	hypothetical protein													
X2_000555	scaffold_107:35235-36228	+	330	hypothetical protein													
X2_000556	scaffold_107:36310-37150	+	279	hypothetical protein													
X2_000557	scaffold_107:37197-39840	-	774	hypothetical protein													
X2_000558	scaffold_107:39919-40576	+	218	hypothetical protein		ENOG41											
X2_000559	scaffold_107:40582-41782	-	385	hypothetical protein													
X2_000560	scaffold_107:41839-42667	+	275	hypothetical protein													
X2_000561	scaffold_107:42840-43368	+	175	hypothetical protein													
X2_000562	scaffold_107:43929-45294	+	454	hypothetical protein		ENOG41											
X2_000563	scaffold_107:45316-49357	-	1346	hypothetical protein													
X2_000564	scaffold_107:49487-50534	-	348	hypothetical protein		ENOG41											
X2_000565	scaffold_107:50693-56403	-	1776	hypothetical protein													
X2_000566	scaffold_107:56665-56965	-	99	hypothetical protein		ENOG41											
X2_000567	scaffold_107:57009-57594	-	194	hypothetical protein													
X2_000568	scaffold_107:57629-70975	+	4033	hypothetical protein													
X2_000569	scaffold_107:71109-79659	+	2668	hypothetical protein													
X2_000570	scaffold_107:79734-79950	+	71	hypothetical protein													
X2_000571	scaffold_107:80018-81382	+	435	hypothetical protein													
X2_000572	scaffold_107:81469-83104	+	544	hypothetical protein													
X2_000573	scaffold_107:83193-86376	+	999	hypothetical protein													
X2_000574	scaffold_107:86412-87621	-	402	hypothetical protein													
X2_000575	scaffold_107:87660-88602	-	278	hypothetical protein													
X2_000576	scaffold_107:88838-89648	+	269	hypothetical protein													
X2_000577	scaffold_107:89669-91228	-	480	hypothetical protein		ENOG41											
X2_000578	scaffold_107:91381-94218	+	924	hypothetical protein		ENOG41											
X2_000579	scaffold_107:94279-95392	+	370	hypothetical protein													
X2_000580	scaffold_107:95455-99693	+	1297	hypothetical protein													
X2_000581	scaffold_107:99878-101213	-	444	hypothetical protein		ENOG41											
X2_000582	scaffold_107:101391-105349	+	1282	hypothetical protein		ENOG41											
X2_000583	scaffold_107:105471-107468	-	643	hypothetical protein													
X2_000584	scaffold_107:107534-108436	+	283	hypothetical protein		ENOG41											
X2_000585	scaffold_107:108518-110221	+	546	hypothetical protein													
X2_000586	scaffold_107:110411-112547	+	653	hypothetical protein													
X2_000587	scaffold_107:112572-113968	-	443	hypothetical protein													
X2_000588	scaffold_107:114253-116920	+	810	hypothetical protein													
X2_000589	scaffold_107:117043-118598	-	489	hypothetical protein		ENOG41											
X2_000590	scaffold_107:118721-124401	+	1820	hypothetical protein													
X2_000591	scaffold_107:124701-125676	-	324	hypothetical protein		ENOG41											
X2_000592	scaffold_107:125818-126625	-	268	hypothetical protein		ENOG41											
X2_000593	scaffold_107:126881-132504	+	1746	hypothetical protein													
X2_000594	scaffold_107:132598-134091	-	475	hypothetical protein		ENOG41											
X2_000595	scaffold_107:134182-141800	-	2408	hypothetical protein													
X2_000596	scaffold_107:141964-143514	+	501	hypothetical protein													
X2_000597	scaffold_107:143675-144728	-	350	hypothetical protein													
X2_000598	scaffold_107:144851-150894	+	1932	hypothetical protein		ENOG41											
X2_000599	scaffold_107:150947-151673	+	241	hypothetical protein		ENOG41											
X2_000600	scaffold_107:151726-152790	-	329	hypothetical protein													
X2_000601	scaffold_107:152988-157068	+	1293	hypothetical protein													
X2_000602	scaffold_107:157179-157620	-	146	hypothetical protein													
X2_000603	scaffold_107:157754-160007	-	667	hypothetical protein		ENOG41											
X2_000604	scaffold_107:160092-161148	+	351	hypothetical protein		ENOG41											
X2_000605	scaffold_107:161214-161676	-	153	hypothetical protein		ENOG41											
X2_000606	scaffold_107:161909-169395	+	2253	hypothetical protein													
X2_000607	scaffold_107:169547-169892	+	114	hypothetical protein													
X2_000608	scaffold_107:169931-172509	+	841	hypothetical protein													
X2_000609	scaffold_107:172533-174852	-	749	hypothetical protein		ENOG41											
X2_000610	scaffold_108:1099-2596	+	482	hypothetical protein													
X2_000611	scaffold_108:3243-6339	+	984	bck1-like resistance to osmotic shock		ENOG41											
X2_000612	scaffold_108:7013-8281	-	319	hypothetical protein		ENOG41											
X2_000613	scaffold_108:9842-12413	-	804	hypothetical protein													
X2_000614	scaffold_108:12636-14028	-	463	hypothetical protein													
X2_000615	scaffold_108:14765-17994	+	967	hypothetical protein													
X2_000616	scaffold_108:18253-19628	-	440	hypothetical protein		ENOG41											
X2_000617	scaffold_108:19960-20507	+	124	H(+)-transporting V1 sector ATPase subunit F													
X2_000618	scaffold_108:20869-21495	-	165	hypothetical protein		ENOG41											
X2_000619	scaffold_108:23307-26193	+	961	hypothetical protein													
X2_000620	scaffold_108:26771-29948	-	973	hypothetical protein													
X2_000621	scaffold_108:30324-30722	+	94	mRNA splicing protein sme1													
X2_000622	scaffold_108:30822-31658	-	239	hypothetical protein													
X2_000623	scaffold_108:32078-32969	+	238	hypothetical protein		ENOG41											
X2_000624	scaffold_108:33981-36289	-	693	hypothetical protein													
X2_000625	scaffold_108:36526-37704	+	241	hypothetical protein													
X2_000626	scaffold_108:38021-41334	-	848	hypothetical protein													
X2_000627	scaffold_108:41881-44040	-	632	hypothetical protein													
X2_000628	scaffold_108:44505-46333	+	553	hypothetical protein													
X2_000629	scaffold_108:46853-49374	-	761	hypothetical protein		ENOG41											
X2_000630	scaffold_108:49653-51880	+	701	hypothetical protein													
X2_000631	scaffold_108:52455-53687	+	302	hypothetical protein		ENOG41											
X2_000632	scaffold_108:55739-57674	+	570	hypothetical protein		ENOG41											
X2_000633	scaffold_108:58764-59807	+	308	translation initiation factor eIF3 subunit g													
X2_000634	scaffold_108:60330-63044	-	723	hypothetical protein													
X2_000635	scaffold_108:63242-63921	+	206	hypothetical protein													
X2_000636	scaffold_108:69805-80461	+	2138	hypothetical protein		ENOG41											
X2_000637	scaffold_108:80732-81891	-	249	hypothetical protein		ENOG41											
X2_000638	scaffold_108:82339-86560	-	1339	hypothetical protein													
X2_000639	scaffold_108:86991-87719	+	221	hypothetical protein													
X2_000640	scaffold_108:87889-89065	-	335	hypothetical protein		ENOG41											
X2_000641	scaffold_108:89300-90604	+	389	galactose-1-phosphate uridyl transferase													
X2_000642	scaffold_108:90681-91795	-	350	hypothetical protein													
X2_000643	scaffold_108:92731-93881	-	332	hypothetical protein													
X2_000644	scaffold_108:94265-95426	-	343	ribosomal RNA assembly protein krr1													
X2_000645	scaffold_108:96625-98270	-	397	hypothetical protein		ENOG41											
X2_000646	scaffold_108:101287-104335	-	956	hypothetical protein													
X2_000647	scaffold_108:104711-105724	+	245	proteasome component pup2													
X2_000648	scaffold_108:106220-109713	-	1106	hypothetical protein		ENOG41											
X2_000649	scaffold_108:111452-112503	-	273	hypothetical protein		ENOG41											
X2_000650	scaffold_108:113705-120492	+	1791	hypothetical protein													
X2_000651	scaffold_108:121255-122236	+	326	hypothetical protein		ENOG41											
X2_000652	scaffold_108:122505-129675	-	2311	Acetyl-CoA carboxylase													
X2_000653	scaffold_108:131374-133069	-	514	hypothetical protein		ENOG41											
X2_000654	scaffold_108:133690-135322	-	518	hypothetical protein													
X2_000655	scaffold_108:135556-137272	+	571	hypothetical protein													
X2_000656	scaffold_108:137871-139665	-	597	hypothetical protein		ENOG41											
X2_000657	scaffold_108:141788-142550	+	253	hypothetical protein													
X2_000658	scaffold_108:143084-144338	-	383	hypothetical protein													
X2_000659	scaffold_108:144908-146087	-	311	Cu/Pi carrier													
X2_000660	scaffold_108:146418-147806	-	398	hypothetical protein		ENOG41											
X2_000661	scaffold_108:148275-151763	+	1068	hypothetical protein		ENOG41											
X2_000662	scaffold_108:153156-154164	-	317	hypothetical protein		ENOG41											
X2_000663	scaffold_108:158443-160250	-	528	hypothetical protein													
X2_000664	scaffold_108:160682-162089	+	468	hypothetical protein		ENOG41											
X2_000665	scaffold_108:162510-163854	-	447	hypothetical protein		ENOG41											
X2_000666	scaffold_108:164819-165678	+	268	hypothetical protein													
X2_000667	scaffold_108:165956-166676	+	239	hypothetical protein													
X2_000668	scaffold_108:167143-169275	+	655	hypothetical protein													
X2_000669	scaffold_108:169467-169936	-	97	hypothetical protein													
X2_000670	scaffold_108:170867-171539	+	198	hypothetical protein													
X2_000671	scaffold_109:3826-8654	-	757	hypothetical protein		ENOG41											
X2_000672	scaffold_109:19064-22616	+	873	hypothetical protein		ENOG41											
X2_000673	scaffold_109:22925-24373	+	365	hypothetical protein													
X2_000674	scaffold_109:24466-25252	-	149	hypothetical protein													
X2_000675	scaffold_109:26703-28246	-	472	hypothetical protein		ENOG41											
X2_000676	scaffold_109:28782-30308	-	489	hypothetical protein		ENOG41											
X2_000677	scaffold_109:30971-32765	-	578	hypothetical protein													
X2_000678	scaffold_109:34718-35660	-	313	hypothetical protein													
X2_000679	scaffold_109:40953-48116	-	1878	hypothetical protein		ENOG41											
X2_000680	scaffold_109:48566-51206	-	772	GTPase-activating protein S23													
X2_000681	scaffold_109:51935-55407	-	1038	hypothetical protein													
X2_000682	scaffold_109:56574-58419	+	578	Flap-structured DNA-binding and RNA-binding protein		ENOG41											
X2_000683	scaffold_109:61426-63347	+	434	argininosuccinate synthetase													
X2_000837	scaffold_110:1859-4082	-	740	hypothetical protein		ENOG41											
X2_000838	scaffold_110:6419-8853	-	734	hypothetical protein		ENOG41											
X2_000839	scaffold_110:9796-10054	+	85	hypothetical protein													
X2_000840	scaffold_110:10394-11028	-	192	hypothetical protein													
X2_000841	scaffold_110:12149-12899	+	249	hypothetical protein													
X2_000842	scaffold_110:14162-17431	+	999	hypothetical protein		ENOG41											
X2_000843	scaffold_110:19586-21645	+	329	hypothetical protein													
X2_000844	scaffold_110:33501-34472	+	263	hypothetical protein													
X2_000845	scaffold_110:34973-35921	-	315	hypothetical protein													
X2_000846	scaffold_110:36268-38056	+	482	hypothetical protein		ENOG41											
X2_000847	scaffold_110:38555-39944	-	462	hypothetical protein		ENOG41											
X2_000848	scaffold_110:41591-42962	-	276	hypothetical protein													
X2_000849	scaffold_110:43726-51747	-	2599	hypothetical protein		ENOG41											
X2_000850	scaffold_110:52640-53603	-	320	hypothetical protein													
X2_000851	scaffold_110:53922-55473	+	401	hypothetical protein		ENOG41											
X2_000852	scaffold_110:55946-56960	+	337	hypothetical protein		ENOG41											
X2_000853	scaffold_110:58136-59320	-	355	hypothetical protein		ENOG41											
X2_000854	scaffold_110:60796-61414	-	205	hypothetical protein													
X2_000855	scaffold_110:63615-64734	+	276	hypothetical protein													
X2_000856	scaffold_110:65891-67838	+	648	hypothetical protein													
X2_000857	scaffold_110:71204-71594	-	129	hypothetical protein													
X2_000858	scaffold_110:72371-73965	+	498	hypothetical protein		ENOG41											
X2_000859	scaffold_110:74207-74942	-	244	hypothetical protein													
X2_000860	scaffold_110:75559-76152	-	165	Cyanate hydratase													
X2_000861	scaffold_110:76904-80148	+	1064	hypothetical protein													
X2_000862	scaffold_110:80819-81833	-	299	hypothetical protein													
X2_000863	scaffold_110:83327-84179	+	283	hypothetical protein		ENOG41											
X2_000864	scaffold_110:85379-85901	+	173	hypothetical protein													
X2_000865	scaffold_110:121935-123945	-	669	hypothetical protein		ENOG41											
X2_000866	scaffold_110:124292-128694	+	1166	hypothetical protein		ENOG41											
X2_000868	scaffold_110:129533-130202	+	222	hypothetical protein		ENOG41											
X2_000869	scaffold_110:130796-132030	+	393	hypothetical protein													
X2_000870	scaffold_110:133073-136925	-	816	hypothetical protein													
X2_000871	scaffold_110:141540-143145	-	516	hypothetical protein													
X2_000872	scaffold_110:143323-143803	+	159	hypothetical protein													
X2_000873	scaffold_110:144516-146076	-	501	hypothetical protein													
X2_000874	scaffold_110:146627-150097	+	1120	DNA-directed DNA polymerase delta													
X2_000875	scaffold_110:150429-151761	-	425	hypothetical protein													
X2_000876	scaffold_110:152157-153147	+	309	hypothetical protein		ENOG41											
X2_000877	scaffold_110:153660-155832	-	723	hypothetical protein		ENOG41											
X2_000878	scaffold_110:156334-158217	+	563	hypothetical protein		ENOG41											
X2_000879	scaffold_110:163800-167102	+	1034	hypothetical protein		ENOG41											
X2_000880	scaffold_111:95-510	-	105	hypothetical protein													
X2_000881	scaffold_111:714-3516	-	860	hypothetical protein													
X2_000882	scaffold_111:3551-4205	-	217	hypothetical protein													
X2_000883	scaffold_111:4271-4763	+	163	hypothetical protein		ENOG41											
X2_000884	scaffold_111:4837-8261	-	1118	hypothetical protein													
X2_000886	scaffold_111:8481-9792	-	436	hypothetical protein													
X2_000887	scaffold_111:9805-10383	-	169	hypothetical protein													
X2_000888	scaffold_111:10428-11340	-	303	hypothetical protein													
X2_000892	scaffold_111:11751-13500	+	516	hypothetical protein		ENOG41											
X2_000893	scaffold_111:13670-15359	-	562	hypothetical protein													
X2_000894	scaffold_111:15992-19112	-	966	hypothetical protein													
X2_000895	scaffold_111:19242-21904	+	828	hypothetical protein													
X2_000896	scaffold_111:22048-22429	-	126	hypothetical protein		ENOG41											
X2_000897	scaffold_111:22467-23346	+	292	hypothetical protein		ENOG41											
X2_000898	scaffold_111:23373-41200	-	5539	hypothetical protein		ENOG41											
X2_000899	scaffold_111:41586-43931	+	758	hypothetical protein													
X2_000900	scaffold_111:43937-48809	-	1590	hypothetical protein													
X2_000901	scaffold_111:48876-58520	-	3187	hypothetical protein													
X2_000902	scaffold_111:58701-62643	+	1228	hypothetical protein													
X2_000903	scaffold_111:62838-68252	+	1708	hypothetical protein													
X2_000904	scaffold_111:68366-70178	+	603	hypothetical protein													
X2_000905	scaffold_111:70951-72055	-	367	hypothetical protein		ENOG41											
X2_000906	scaffold_111:72214-81273	+	2796	hypothetical protein													
X2_000907	scaffold_111:81288-90231	+	2815	hypothetical protein													
X2_000908	scaffold_111:90272-98823	+	2734	hypothetical protein													
X2_000909	scaffold_111:98917-99652	+	225	hypothetical protein													
X2_000910	scaffold_111:99780-103188	+	1101	hypothetical protein													
X2_000911	scaffold_111:103289-105250	-	588	hypothetical protein		ENOG41											
X2_000912	scaffold_111:105308-106941	+	508	hypothetical protein													
X2_000913	scaffold_111:107295-110939	+	1156	hypothetical protein													
X2_000914	scaffold_111:111196-113583	-	741	hypothetical protein		ENOG41											
X2_000915	scaffold_111:113664-115017	-	450	hypothetical protein		ENOG41											
X2_000917	scaffold_111:115259-118669	-	1055	hypothetical protein													
X2_000918	scaffold_111:118686-120723	-	678	hypothetical protein													
X2_000919	scaffold_111:120767-121934	-	388	hypothetical protein													
X2_000920	scaffold_111:121984-123103	+	372	hypothetical protein													
X2_000921	scaffold_111:123820-125344	-	507	hypothetical protein													
X2_000922	scaffold_111:125402-126224	-	273	hypothetical protein													
X2_000923	scaffold_111:126313-128382	+	655	hypothetical protein													
X2_000924	scaffold_111:128399-130528	+	664	hypothetical protein													
X2_000925	scaffold_111:131010-131748	+	245	hypothetical protein		ENOG41											
X2_000926	scaffold_111:131778-132468	+	229	hypothetical protein		ENOG41											
X2_000927	scaffold_111:132537-132765	+	75	hypothetical protein		ENOG41											
X2_000928	scaffold_111:132840-133806	-	321	hypothetical protein		ENOG41											
X2_000929	scaffold_111:133870-134911	+	346	hypothetical protein		ENOG41											
X2_000930	scaffold_111:135090-135924	-	277	hypothetical protein													
X2_000931	scaffold_111:136519-143176	+	2088	hypothetical protein													
X2_000932	scaffold_111:143200-143911	+	236	hypothetical protein													
X2_000933	scaffold_111:143987-144551	-	187	hypothetical protein													
X2_000934	scaffold_111:144671-146077	+	429	hypothetical protein		ENOG41											
X2_000935	scaffold_111:146180-149115	+	919	hypothetical protein													
X2_000936	scaffold_111:149155-149713	+	185	hypothetical protein		ENOG41											
X2_000937	scaffold_111:149777-150595	+	259	hypothetical protein		ENOG41											
X2_000938	scaffold_111:150664-151222	-	185	hypothetical protein		ENOG41											
X2_000939	scaffold_111:151378-151900	+	173	hypothetical protein													
X2_000940	scaffold_111:152005-152977	+	323	hypothetical protein													
X2_000941	scaffold_111:153065-158336	+	1631	hypothetical protein													
X2_000942	scaffold_111:158394-167188	+	2770	hypothetical protein													
X2_000943	scaffold_112:1014-3058	+	536	hypothetical protein		ENOG41											
X2_000944	scaffold_112:3562-4875	-	384	hypothetical protein													
X2_000945	scaffold_112:5426-6173	+	248	hypothetical protein													
X2_000946	scaffold_112:6371-7788	-	449	hypothetical protein		ENOG41											
X2_000947	scaffold_112:8208-9605	+	422	hypothetical protein		ENOG41											
X2_000948	scaffold_112:10133-11045	-	205	Minor allergen Alt a 7													
X2_000949	scaffold_112:11771-14908	-	939	hypothetical protein													
X2_000950	scaffold_112:16222-21539	+	1729	hypothetical protein		ENOG41											
X2_000951	scaffold_112:22758-25500	+	836	hypothetical protein													
X2_000952	scaffold_112:26709-29068	+	766	hypothetical protein		ENOG41											
X2_000953	scaffold_112:29260-30571	-	436	hypothetical protein		ENOG41											
X2_000954	scaffold_112:30845-32363	-	443	hypothetical protein		ENOG41											
X2_000955	scaffold_112:32847-35111	-	449	hypothetical protein													
X2_000956	scaffold_112:36792-42824	-	1557	hypothetical protein		ENOG41											
X2_000957	scaffold_112:43469-44012	+	139	hypothetical protein													
X2_000958	scaffold_112:44104-47395	-	932	hypothetical protein													
X2_000959	scaffold_112:47609-48741	+	318	hypothetical protein													
X2_000960	scaffold_112:49416-51689	-	691	hypothetical protein													
X2_000961	scaffold_112:54439-55399	-	319	hypothetical protein													
X2_000962	scaffold_112:62968-63933	+	302	hypothetical protein													
X2_000963	scaffold_112:64205-66446	-	696	hypothetical protein													
X2_000964	scaffold_112:68969-70487	+	452	hypothetical protein													
X2_000965	scaffold_112:70780-71547	-	235	hypothetical protein													
X2_000966	scaffold_112:73565-73940	-	124	hypothetical protein		ENOG41											
X2_000967	scaffold_112:75320-75950	-	175	hypothetical protein		ENOG41											
X2_000968	scaffold_112:76282-79773	+	1145	hypothetical protein													
X2_000969	scaffold_112:80364-81883	+	433	hypothetical protein													
X2_000970	scaffold_112:82209-83213	-	287	hypothetical protein		ENOG41											
X2_000971	scaffold_112:83514-88173	+	921	hypothetical protein													
X2_000972	scaffold_112:90175-93801	-	889	hypothetical protein													
